"line","enviro","col","gen","data"
1,0,12,"t10",1.773
1,1,1,"t10",1.795
1,1,2,"t10",1.786
1,1,3,"t10",1.785
1,1,4,"t10",1.801
1,1,5,"t10",1.775
1,1,6,"t10",1.773
1,1,7,"t10",1.785
1,1,8,"t10",1.82
1,1,9,"t10",1.802
1,1,10,"t10",1.755
1,1,11,"t10",1.788
1,1,12,"t10",1.774
1,0.5,1,"t10",1.781
1,0.5,2,"t10",1.763
1,0.5,3,"t10",1.773
1,0.5,4,"t10",1.77
1,0.5,5,"t10",1.742
1,0.5,6,"t10",1.741
1,0.5,7,"t10",1.773
1,0.5,8,"t10",1.77
1,0.5,9,"t10",1.763
1,0.5,10,"t10",1.729
1,0.5,11,"t10",1.765
1,0.5,12,"t10",1.772
1,4,1,"t10",1.69
1,4,2,"t10",1.677
1,4,3,"t10",1.638
1,4,4,"t10",1.661
1,4,5,"t10",1.681
1,4,6,"t10",1.679
1,4,7,"t10",1.729
1,4,8,"t10",1.709
1,4,9,"t10",1.695
1,4,10,"t10",1.641
1,4,11,"t10",1.653
1,4,12,"t10",1.592
2,0,1,"t10",1.765
2,0,2,"t10",1.71
2,0,3,"t10",1.747
2,0,4,"t10",1.791
2,0,5,"t10",1.678
2,0,6,"t10",1.693
2,0,7,"t10",1.642
2,0,8,"t10",1.738
2,0,9,"t10",1.669
2,0,10,"t10",1.693
2,0,11,"t10",1.688
2,0,12,"t10",1.726
2,1,1,"t10",1.747
2,1,2,"t10",1.563
2,1,3,"t10",1.71
2,1,4,"t10",1.764
2,1,5,"t10",1.718
2,1,6,"t10",1.723
2,1,7,"t10",1.603
2,1,8,"t10",1.701
2,1,9,"t10",1.703
2,1,10,"t10",1.685
2,1,11,"t10",1.666
2,1,12,"t10",1.692
2,0.5,1,"t10",1.704
2,0.5,2,"t10",1.704
2,0.5,3,"t10",1.71
2,0.5,4,"t10",1.75
2,0.5,5,"t10",1.688
2,0.5,6,"t10",1.689
2,0.5,7,"t10",1.643
2,0.5,8,"t10",1.697
2,0.5,9,"t10",1.712
2,0.5,10,"t10",1.709
2,0.5,11,"t10",1.678
2,0.5,12,"t10",1.721
2,4,1,"t10",0.462
2,4,2,"t10",0.257
2,4,3,"t10",0.288
2,4,4,"t10",0.194
2,4,5,"t10",0.256
2,4,6,"t10",0.235
2,4,7,"t10",0.208
2,4,8,"t10",0.38
2,4,9,"t10",0.318
2,4,10,"t10",0.112
2,4,11,"t10",0.162
2,4,12,"t10",0.174
3,0,1,"t10",1.723
3,0,2,"t10",1.739
3,0,3,"t10",1.755
3,0,4,"t10",1.773
3,0,5,"t10",1.73
3,0,6,"t10",1.719
3,0,7,"t10",1.723
3,0,8,"t10",1.732
3,0,9,"t10",1.711
3,0,10,"t10",1.714
3,0,11,"t10",1.765
3,0,12,"t10",1.708
3,1,1,"t10",1.29
3,1,2,"t10",1.169
3,1,3,"t10",1.555
3,1,4,"t10",1.328
3,1,5,"t10",1.29
3,1,6,"t10",1.272
3,1,7,"t10",1.316
3,1,8,"t10",1.4
3,1,9,"t10",1.333
3,1,10,"t10",1.2
3,1,11,"t10",1.115
3,1,12,"t10",1.449
3,0.5,1,"t10",1.299
3,0.5,2,"t10",1.251
3,0.5,3,"t10",1.542
3,0.5,4,"t10",1.301
3,0.5,5,"t10",1.313
3,0.5,6,"t10",1.253
3,0.5,7,"t10",1.304
3,0.5,8,"t10",1.399
3,0.5,9,"t10",1.358
3,0.5,10,"t10",1.35
3,0.5,11,"t10",1.241
3,0.5,12,"t10",1.372
3,4,1,"t10",1.187
3,4,2,"t10",1.13
3,4,3,"t10",1.511
3,4,4,"t10",1.246
3,4,5,"t10",1.191
3,4,6,"t10",1.078
3,4,7,"t10",1.083
3,4,8,"t10",1.316
3,4,9,"t10",1.268
3,4,10,"t10",1.006
3,4,11,"t10",1.196
3,4,12,"t10",1.391
4,0,1,"t10",1.773
4,0,2,"t10",1.765
4,0,3,"t10",1.801
4,0,4,"t10",1.807
4,0,5,"t10",1.804
4,0,6,"t10",1.738
4,0,7,"t10",1.779
4,0,8,"t10",1.767
4,0,9,"t10",1.781
4,0,10,"t10",1.697
4,0,11,"t10",1.743
4,0,12,"t10",1.72
4,1,1,"t10",1.776
4,1,2,"t10",1.802
4,1,3,"t10",1.791
4,1,4,"t10",1.789
4,1,5,"t10",1.795
4,1,6,"t10",1.593
4,1,7,"t10",1.783
4,1,8,"t10",1.801
4,1,9,"t10",1.774
4,1,10,"t10",1.699
4,1,11,"t10",1.721
4,1,12,"t10",1.714
4,0.5,1,"t10",1.799
4,0.5,2,"t10",1.791
4,0.5,3,"t10",1.795
4,0.5,4,"t10",1.761
4,0.5,5,"t10",1.775
4,0.5,6,"t10",1.767
4,0.5,7,"t10",1.798
4,0.5,8,"t10",1.778
4,0.5,9,"t10",1.784
4,0.5,10,"t10",1.735
4,0.5,11,"t10",1.74
4,0.5,12,"t10",1.698
4,4,1,"t10",0.878
4,4,2,"t10",0.591
4,4,3,"t10",0.534
4,4,4,"t10",1.759
4,4,5,"t10",0.274
4,4,6,"t10",1.335
4,4,7,"t10",0.31
4,4,8,"t10",0.401
4,4,9,"t10",0.262
4,4,10,"t10",0.281
4,4,11,"t10",0.279
4,4,12,"t10",0.835
5,0,1,"t10",1.735
5,0,2,"t10",1.723
5,0,3,"t10",1.758
5,0,4,"t10",1.773
5,0,5,"t10",1.686
5,0,6,"t10",1.699
5,0,7,"t10",1.719
5,0,8,"t10",1.718
5,0,9,"t10",1.725
5,0,10,"t10",1.7
5,0,11,"t10",1.724
5,0,12,"t10",1.665
5,1,1,"t10",1.646
5,1,2,"t10",1.687
5,1,3,"t10",1.676
5,1,4,"t10",1.687
5,1,5,"t10",1.608
5,1,6,"t10",1.641
5,1,7,"t10",1.637
5,1,8,"t10",1.675
5,1,9,"t10",1.642
5,1,10,"t10",1.646
5,1,11,"t10",1.645
5,1,12,"t10",1.641
5,0.5,1,"t10",1.702
5,0.5,2,"t10",1.705
5,0.5,3,"t10",1.678
5,0.5,4,"t10",1.683
5,0.5,5,"t10",1.572
5,0.5,6,"t10",1.677
5,0.5,7,"t10",1.682
5,0.5,8,"t10",1.689
5,0.5,9,"t10",1.685
5,0.5,10,"t10",1.702
5,0.5,11,"t10",1.718
5,0.5,12,"t10",1.659
5,4,1,"t10",1.545
5,4,2,"t10",1.57
5,4,3,"t10",1.579
5,4,4,"t10",1.641
5,4,5,"t10",1.613
5,4,6,"t10",1.57
5,4,7,"t10",1.595
5,4,8,"t10",1.587
5,4,9,"t10",1.574
5,4,10,"t10",1.553
5,4,11,"t10",1.579
5,4,12,"t10",1.576
6,0,1,"t10",1.622
6,0,2,"t10",1.706
6,0,3,"t10",1.721
6,0,4,"t10",1.779
6,0,5,"t10",1.722
6,0,6,"t10",1.715
6,0,7,"t10",1.754
6,0,8,"t10",1.666
6,0,9,"t10",1.76
6,0,10,"t10",1.738
6,0,11,"t10",1.656
6,0,12,"t10",1.708
6,1,1,"t10",1.632
6,1,2,"t10",1.763
6,1,3,"t10",1.746
6,1,4,"t10",1.819
6,1,5,"t10",1.741
6,1,6,"t10",1.764
6,1,7,"t10",1.783
6,1,8,"t10",1.72
6,1,9,"t10",1.764
6,1,10,"t10",1.768
6,1,11,"t10",1.691
6,1,12,"t10",1.751
6,0.5,1,"t10",1.607
6,0.5,2,"t10",1.72
6,0.5,3,"t10",1.741
6,0.5,4,"t10",1.764
6,0.5,5,"t10",1.702
6,0.5,6,"t10",1.735
6,0.5,7,"t10",1.771
6,0.5,8,"t10",1.687
6,0.5,9,"t10",1.768
6,0.5,10,"t10",1.745
6,0.5,11,"t10",1.674
6,0.5,12,"t10",1.725
6,4,1,"t10",1.021
6,4,2,"t10",0.9
6,4,3,"t10",0.868
6,4,4,"t10",0.798
6,4,5,"t10",0.8
6,4,6,"t10",0.475
6,4,7,"t10",0.59
6,4,8,"t10",0.667
6,4,9,"t10",0.609
6,4,10,"t10",0.401
6,4,11,"t10",0.347
6,4,12,"t10",0.335
7,0,1,"t10",1.621
7,0,2,"t10",1.708
7,0,3,"t10",1.718
7,0,4,"t10",1.739
7,0,5,"t10",1.699
7,0,6,"t10",1.693
7,0,7,"t10",1.742
7,0,8,"t10",1.774
7,0,9,"t10",1.726
7,0,10,"t10",1.635
7,0,11,"t10",1.655
7,0,12,"t10",1.738
7,1,1,"t10",1.637
7,1,2,"t10",1.722
7,1,3,"t10",1.734
7,1,4,"t10",1.754
7,1,5,"t10",1.727
7,1,6,"t10",1.736
7,1,7,"t10",1.763
7,1,8,"t10",1.792
7,1,9,"t10",1.758
7,1,10,"t10",1.696
7,1,11,"t10",1.733
7,1,12,"t10",1.731
7,0.5,1,"t10",1.646
7,0.5,2,"t10",1.705
7,0.5,3,"t10",1.719
7,0.5,4,"t10",1.694
7,0.5,5,"t10",1.689
7,0.5,6,"t10",1.699
7,0.5,7,"t10",1.74
7,0.5,8,"t10",1.732
7,0.5,9,"t10",1.718
7,0.5,10,"t10",1.645
7,0.5,11,"t10",1.669
7,0.5,12,"t10",1.664
7,4,1,"t10",0.678
7,4,2,"t10",0.946
7,4,3,"t10",1.428
7,4,4,"t10",1.25
7,4,5,"t10",1.158
7,4,6,"t10",1.008
7,4,7,"t10",1.2
7,4,8,"t10",0.854
7,4,9,"t10",1.054
7,4,10,"t10",0.74
7,4,11,"t10",0.894
7,4,12,"t10",0.41
8,0,1,"t10",1.79
8,0,2,"t10",1.777
8,0,3,"t10",1.741
8,0,4,"t10",1.8
8,0,5,"t10",1.707
8,0,6,"t10",1.707
8,0,7,"t10",1.708
8,0,8,"t10",1.778
8,0,9,"t10",1.768
8,0,10,"t10",1.665
8,0,11,"t10",1.681
8,0,12,"t10",1.713
8,1,1,"t10",1.749
8,1,2,"t10",1.786
8,1,3,"t10",1.757
8,1,4,"t10",1.809
8,1,5,"t10",1.742
8,1,6,"t10",1.768
8,1,7,"t10",1.72
8,1,8,"t10",1.791
8,1,9,"t10",1.759
8,1,10,"t10",1.626
8,1,11,"t10",1.729
8,1,12,"t10",1.717
8,0.5,1,"t10",1.743
8,0.5,2,"t10",1.757
8,0.5,3,"t10",1.718
8,0.5,4,"t10",1.743
8,0.5,5,"t10",1.688
8,0.5,6,"t10",1.702
8,0.5,7,"t10",1.687
8,0.5,8,"t10",1.728
8,0.5,9,"t10",1.725
8,0.5,10,"t10",1.584
8,0.5,11,"t10",1.645
8,0.5,12,"t10",1.684
8,4,1,"t10",1.142
8,4,2,"t10",1.466
8,4,3,"t10",1.025
8,4,4,"t10",1.418
8,4,5,"t10",1.675
8,4,6,"t10",1.126
8,4,7,"t10",1.255
8,4,8,"t10",1.318
8,4,9,"t10",1.387
8,4,10,"t10",0.52
8,4,11,"t10",0.603
8,4,12,"t10",0.28
9,0,1,"t10",1.748
9,0,2,"t10",1.723
9,0,3,"t10",1.734
9,0,4,"t10",1.767
9,0,5,"t10",1.702
9,0,6,"t10",1.764
9,0,7,"t10",1.67
9,0,8,"t10",1.755
9,0,9,"t10",1.764
9,0,10,"t10",1.584
9,0,11,"t10",1.722
9,0,12,"t10",1.564
9,1,1,"t10",1.261
9,1,2,"t10",0.951
9,1,3,"t10",1.056
9,1,4,"t10",1.58
9,1,5,"t10",1.407
9,1,6,"t10",1.081
9,1,7,"t10",1.52
9,1,8,"t10",1.782
9,1,9,"t10",1.024
9,1,10,"t10",1.641
9,1,11,"t10",0.844
9,1,12,"t10",1.371
9,4,1,"t10",0.437
9,4,2,"t10",0.3
9,4,3,"t10",0.235
9,4,4,"t10",0.302
9,4,5,"t10",0.645
9,4,6,"t10",0.357
9,4,7,"t10",0.502
9,4,8,"t10",0.252
9,4,9,"t10",0.345
9,4,10,"t10",0.599
9,4,11,"t10",0.257
9,4,12,"t10",1.209
9,1,1,"t10",1.22
9,1,2,"t10",0.999
9,1,3,"t10",0.98
9,1,4,"t10",1.633
9,1,5,"t10",1.429
9,1,6,"t10",0.937
9,1,7,"t10",1.497
9,1,8,"t10",1.735
9,1,9,"t10",0.946
9,1,10,"t10",1.603
9,1,11,"t10",0.792
9,1,12,"t10",1.412
10,0,1,"t10",1.711
10,0,2,"t10",1.677
10,0,3,"t10",1.702
10,0,4,"t10",1.716
10,0,5,"t10",1.705
10,0,6,"t10",1.689
10,0,7,"t10",1.705
10,0,8,"t10",1.661
10,0,9,"t10",1.687
10,0,10,"t10",1.643
10,0,11,"t10",1.696
10,0,12,"t10",1.652
10,1,1,"t10",1.502
10,1,2,"t10",1.524
10,1,3,"t10",1.647
10,1,4,"t10",1.558
10,1,5,"t10",1.738
10,1,6,"t10",1.448
10,1,7,"t10",1.423
10,1,8,"t10",1.694
10,1,9,"t10",1.291
10,1,10,"t10",1.624
10,1,11,"t10",1.296
10,1,12,"t10",1.71
10,4,1,"t10",1.342
10,4,2,"t10",1.338
10,4,3,"t10",0.821
10,4,4,"t10",1.279
10,4,5,"t10",0.59
10,4,6,"t10",1.155
10,4,7,"t10",1.099
10,4,8,"t10",1.01
10,4,9,"t10",0.592
10,4,10,"t10",1.234
10,4,11,"t10",0.797
10,4,12,"t10",0.851
10,1,1,"t10",1.413
10,1,2,"t10",1.479
10,1,3,"t10",1.663
10,1,4,"t10",1.54
10,1,5,"t10",1.694
10,1,6,"t10",1.179
10,1,7,"t10",1.558
10,1,8,"t10",1.64
10,1,9,"t10",1.365
10,1,10,"t10",1.674
10,1,11,"t10",1.408
10,1,12,"t10",1.688
11,0,1,"t10",1.721
11,0,2,"t10",1.72
11,0,3,"t10",1.739
11,0,4,"t10",1.7
11,0,5,"t10",1.69
11,0,6,"t10",1.693
11,0,7,"t10",1.731
11,0,8,"t10",1.721
11,0,9,"t10",1.728
11,0,10,"t10",1.711
11,0,11,"t10",1.743
11,0,12,"t10",1.725
11,1,1,"t10",1.46
11,1,2,"t10",1.744
11,1,3,"t10",1.762
11,1,4,"t10",1.667
11,1,5,"t10",1.366
11,1,6,"t10",1.497
11,1,7,"t10",1.336
11,1,8,"t10",1.588
11,1,9,"t10",1.398
11,1,10,"t10",1.043
11,1,11,"t10",1.23
11,1,12,"t10",0.752
11,4,1,"t10",1.301
11,4,2,"t10",0.844
11,4,3,"t10",0.614
11,4,4,"t10",1.639
11,4,5,"t10",1.187
11,4,6,"t10",1.375
11,4,7,"t10",1.15
11,4,8,"t10",1.558
11,4,9,"t10",1.31
11,4,10,"t10",0.578
11,4,11,"t10",1.326
11,4,12,"t10",0.643
11,1,1,"t10",1.426
11,1,2,"t10",1.711
11,1,3,"t10",1.748
11,1,4,"t10",1.663
11,1,5,"t10",1.308
11,1,6,"t10",1.476
11,1,7,"t10",1.459
11,1,8,"t10",1.573
11,1,9,"t10",1.604
11,1,10,"t10",0.634
11,1,11,"t10",1.254
11,1,12,"t10",0.803
12,0,1,"t10",1.653
12,0,2,"t10",1.666
12,0,3,"t10",1.64
12,0,4,"t10",1.665
12,0,5,"t10",1.607
12,0,6,"t10",1.631
12,0,7,"t10",1.638
12,0,8,"t10",1.594
12,0,9,"t10",1.604
12,0,10,"t10",1.618
12,0,11,"t10",1.633
12,0,12,"t10",1.612
12,1,1,"t10",1.647
12,1,2,"t10",1.655
12,1,3,"t10",1.625
12,1,4,"t10",1.693
12,1,5,"t10",1.677
12,1,6,"t10",1.668
12,1,7,"t10",1.691
12,1,8,"t10",1.646
12,1,9,"t10",1.677
12,1,10,"t10",1.663
12,1,11,"t10",1.673
12,1,12,"t10",1.596
12,4,1,"t10",1.638
12,4,2,"t10",1.645
12,4,3,"t10",1.631
12,4,4,"t10",1.63
12,4,5,"t10",1.627
12,4,6,"t10",1.61
12,4,7,"t10",1.638
12,4,8,"t10",1.664
12,4,9,"t10",1.628
12,4,10,"t10",1.643
12,4,11,"t10",1.624
12,4,12,"t10",1.614
12,1,1,"t10",1.621
12,1,2,"t10",1.644
12,1,3,"t10",1.627
12,1,4,"t10",1.66
12,1,5,"t10",1.648
12,1,6,"t10",1.632
12,1,7,"t10",1.68
12,1,8,"t10",1.656
12,1,9,"t10",1.637
12,1,10,"t10",1.646
12,1,11,"t10",1.65
12,1,12,"t10",1.579
13,0,1,"t10",1.658
13,0,2,"t10",1.621
13,0,3,"t10",1.663
13,0,4,"t10",1.624
13,0,5,"t10",1.625
13,0,6,"t10",1.626
13,0,7,"t10",1.631
13,0,8,"t10",1.697
13,0,9,"t10",1.65
13,0,10,"t10",1.613
13,0,11,"t10",1.716
13,0,12,"t10",1.627
13,1,1,"t10",1.621
13,1,2,"t10",1.584
13,1,3,"t10",1.59
13,1,4,"t10",1.512
13,1,5,"t10",0.859
13,1,6,"t10",1.589
13,1,7,"t10",1.603
13,1,8,"t10",1.711
13,1,9,"t10",1.681
13,1,10,"t10",1.684
13,1,11,"t10",1.69
13,1,12,"t10",1.58
13,4,1,"t10",0.329
13,4,2,"t10",1.1
13,4,3,"t10",0.529
13,4,4,"t10",0.685
13,4,5,"t10",0.208
13,4,6,"t10",0.409
13,4,7,"t10",0.279
13,4,8,"t10",0.116
13,4,9,"t10",0.067
13,4,10,"t10",0.169
13,4,11,"t10",0.082
13,4,12,"t10",1.033
13,1,1,"t10",1.616
13,1,2,"t10",1.595
13,1,3,"t10",1.594
13,1,4,"t10",1.551
13,1,5,"t10",1.602
13,1,6,"t10",1.586
13,1,7,"t10",1.607
13,1,8,"t10",1.674
13,1,9,"t10",1.664
13,1,10,"t10",1.331
13,1,11,"t10",1.693
13,1,12,"t10",1.56
14,0,1,"t10",1.723
14,0,2,"t10",1.654
14,0,3,"t10",1.707
14,0,4,"t10",1.738
14,0,5,"t10",1.716
14,0,6,"t10",1.689
14,0,7,"t10",1.697
14,0,8,"t10",1.691
14,0,9,"t10",1.7
14,0,10,"t10",1.727
14,0,11,"t10",1.702
14,0,12,"t10",1.685
14,1,1,"t10",1.684
14,1,2,"t10",1.619
14,1,3,"t10",1.68
14,1,4,"t10",1.041
14,1,5,"t10",1.758
14,1,6,"t10",1.247
14,1,7,"t10",1.015
14,1,8,"t10",1.662
14,1,9,"t10",0.934
14,1,10,"t10",1.738
14,1,11,"t10",1.629
14,1,12,"t10",0.82
14,4,1,"t10",0.52
14,4,2,"t10",0.171
14,4,3,"t10",0.298
14,4,4,"t10",0.499
14,4,5,"t10",0.176
14,4,6,"t10",0.57
14,4,7,"t10",0.597
14,4,8,"t10",0.403
14,4,9,"t10",0.381
14,4,10,"t10",0.163
14,4,11,"t10",0.154
14,4,12,"t10",0.533
14,1,1,"t10",1.657
14,1,2,"t10",1.647
14,1,3,"t10",1.656
14,1,4,"t10",1.287
14,1,5,"t10",1.724
14,1,6,"t10",1.23
14,1,7,"t10",0.826
14,1,8,"t10",1.664
14,1,9,"t10",1.092
14,1,10,"t10",1.713
14,1,11,"t10",1.652
14,1,12,"t10",0.717
15,0,1,"t10",1.573
15,0,2,"t10",1.58
15,0,3,"t10",1.559
15,0,4,"t10",1.525
15,0,5,"t10",1.516
15,0,6,"t10",1.572
15,0,7,"t10",1.506
15,0,8,"t10",1.59
15,0,9,"t10",1.495
15,0,10,"t10",1.574
15,0,11,"t10",1.555
15,0,12,"t10",1.52
15,1,1,"t10",1.547
15,1,2,"t10",1.559
15,1,3,"t10",1.562
15,1,4,"t10",1.551
15,1,5,"t10",1.575
15,1,6,"t10",1.571
15,1,7,"t10",1.549
15,1,8,"t10",1.566
15,1,9,"t10",1.512
15,1,10,"t10",1.581
15,1,11,"t10",1.559
15,1,12,"t10",1.505
15,4,1,"t10",1.187
15,4,2,"t10",0.094
15,4,3,"t10",0.15
15,4,4,"t10",0.201
15,4,5,"t10",0.098
15,4,6,"t10",0.7
15,4,7,"t10",0.149
15,4,8,"t10",0.817
15,4,9,"t10",0.384
15,4,10,"t10",0.589
15,4,11,"t10",1.256
15,4,12,"t10",0.802
15,1,1,"t10",1.504
15,1,2,"t10",1.564
15,1,3,"t10",1.549
15,1,4,"t10",1.517
15,1,5,"t10",1.552
15,1,6,"t10",1.461
15,1,7,"t10",1.517
15,1,8,"t10",1.551
15,1,9,"t10",1.503
15,1,10,"t10",1.566
15,1,11,"t10",1.593
15,1,12,"t10",1.473
16,0,1,"t10",1.683
16,0,2,"t10",1.685
16,0,3,"t10",1.709
16,0,4,"t10",1.685
16,0,5,"t10",1.698
16,0,6,"t10",1.667
16,0,7,"t10",1.713
16,0,8,"t10",1.694
16,0,9,"t10",1.661
16,0,10,"t10",1.666
16,0,11,"t10",1.707
16,0,12,"t10",1.659
16,1,1,"t10",1.675
16,1,2,"t10",1.702
16,1,3,"t10",1.736
16,1,4,"t10",1.725
16,1,5,"t10",1.717
16,1,6,"t10",1.703
16,1,7,"t10",1.747
16,1,8,"t10",1.775
16,1,9,"t10",1.694
16,1,10,"t10",1.708
16,1,11,"t10",1.706
16,1,12,"t10",1.702
16,4,1,"t10",0.2
16,4,2,"t10",0.698
16,4,3,"t10",0.174
16,4,4,"t10",0.841
16,4,5,"t10",0.318
16,4,6,"t10",0.846
16,4,7,"t10",0.381
16,4,8,"t10",0.579
16,4,9,"t10",0.607
16,4,10,"t10",0.351
16,4,11,"t10",0.393
16,4,12,"t10",0.427
16,1,1,"t10",1.472
16,1,2,"t10",1.645
16,1,3,"t10",1.711
16,1,4,"t10",1.683
16,1,5,"t10",1.689
16,1,6,"t10",1.66
16,1,7,"t10",1.708
16,1,8,"t10",1.709
16,1,9,"t10",1.688
16,1,10,"t10",1.686
16,1,11,"t10",1.704
16,1,12,"t10",1.705
17,0,1,"t10",1.665
17,0,2,"t10",1.708
17,0,3,"t10",1.675
17,0,4,"t10",1.55
17,0,5,"t10",1.668
17,0,6,"t10",1.599
17,0,7,"t10",1.603
17,0,8,"t10",1.668
17,0,9,"t10",1.659
17,0,10,"t10",1.671
17,0,11,"t10",1.595
17,0,12,"t10",1.597
17,1,1,"t10",1.63
17,1,2,"t10",1.586
17,1,3,"t10",1.56
17,1,4,"t10",1.544
17,1,5,"t10",1.602
17,1,6,"t10",1.569
17,1,7,"t10",1.606
17,1,8,"t10",1.656
17,1,9,"t10",1.717
17,1,10,"t10",1.286
17,1,11,"t10",1.458
17,1,12,"t10",1.452
17,4,1,"t10",1.411
17,4,2,"t10",1.59
17,4,3,"t10",0.272
17,4,4,"t10",0.605
17,4,5,"t10",0.285
17,4,6,"t10",0.153
17,4,7,"t10",0.212
17,4,8,"t10",0.221
17,4,9,"t10",0.314
17,4,10,"t10",0.435
17,4,11,"t10",0.223
17,4,12,"t10",0.159
17,1,1,"t10",1.607
17,1,2,"t10",1.613
17,1,3,"t10",1.552
17,1,4,"t10",1.503
17,1,5,"t10",1.603
17,1,6,"t10",1.526
17,1,7,"t10",1.516
17,1,8,"t10",1.64
17,1,9,"t10",1.682
17,1,10,"t10",1.493
17,1,11,"t10",1.526
17,1,12,"t10",1.435
18,0,1,"t10",1.713
18,0,2,"t10",1.705
18,0,3,"t10",1.709
18,0,4,"t10",1.687
18,0,5,"t10",1.674
18,0,6,"t10",1.702
18,0,7,"t10",1.71
18,0,8,"t10",1.706
18,0,9,"t10",1.693
18,0,10,"t10",1.692
18,0,11,"t10",1.702
18,0,12,"t10",1.698
18,1,1,"t10",1.706
18,1,2,"t10",1.687
18,1,3,"t10",1.7
18,1,4,"t10",1.737
18,1,5,"t10",1.74
18,1,6,"t10",1.76
18,1,7,"t10",1.744
18,1,8,"t10",1.768
18,1,9,"t10",1.755
18,1,10,"t10",1.734
18,1,11,"t10",1.745
18,1,12,"t10",1.701
18,4,1,"t10",1.691
18,4,2,"t10",1.673
18,4,3,"t10",1.658
18,4,4,"t10",1.638
18,4,5,"t10",1.664
18,4,6,"t10",1.685
18,4,7,"t10",1.659
18,4,8,"t10",1.676
18,4,9,"t10",1.691
18,4,10,"t10",1.681
18,4,11,"t10",1.686
18,4,12,"t10",1.682
18,1,1,"t10",1.675
18,1,2,"t10",1.707
18,1,3,"t10",1.699
18,1,4,"t10",1.697
18,1,5,"t10",1.716
18,1,6,"t10",1.696
18,1,7,"t10",1.709
18,1,8,"t10",1.703
18,1,9,"t10",1.721
18,1,10,"t10",1.706
18,1,11,"t10",1.723
18,1,12,"t10",1.665
19,0,1,"t10",1.672
19,0,2,"t10",1.715
19,0,3,"t10",1.714
19,0,4,"t10",1.745
19,0,5,"t10",1.633
19,0,6,"t10",1.652
19,0,7,"t10",1.733
19,0,8,"t10",1.902
19,0,9,"t10",1.654
19,0,10,"t10",1.683
19,0,11,"t10",1.735
19,0,12,"t10",1.714
19,1,1,"t10",1.651
19,1,2,"t10",1.699
19,1,3,"t10",1.7
19,1,4,"t10",1.776
19,1,5,"t10",1.69
19,1,6,"t10",1.716
19,1,7,"t10",1.765
19,1,8,"t10",1.91
19,1,9,"t10",1.666
19,1,10,"t10",1.697
19,1,11,"t10",1.749
19,1,12,"t10",1.662
19,4,1,"t10",1.363
19,4,2,"t10",1.283
19,4,3,"t10",1.29
19,4,4,"t10",0.7
19,4,5,"t10",0.972
19,4,6,"t10",1.17
19,4,7,"t10",0.419
19,4,8,"t10",1.873
19,4,9,"t10",1.469
19,4,10,"t10",0.965
19,4,11,"t10",1.177
19,4,12,"t10",1.272
19,1,1,"t10",1.624
19,1,2,"t10",1.705
19,1,3,"t10",1.682
19,1,4,"t10",1.741
19,1,5,"t10",1.702
19,1,6,"t10",1.626
19,1,7,"t10",1.733
19,1,8,"t10",1.898
19,1,9,"t10",1.658
19,1,10,"t10",1.683
19,1,11,"t10",1.744
19,1,12,"t10",1.642
20,0,1,"t10",1.704
20,0,2,"t10",1.692
20,0,3,"t10",1.687
20,0,4,"t10",1.708
20,0,5,"t10",1.682
20,0,6,"t10",1.698
20,0,7,"t10",1.703
20,0,8,"t10",1.725
20,0,9,"t10",1.679
20,0,10,"t10",1.705
20,0,11,"t10",1.703
20,0,12,"t10",1.695
20,1,1,"t10",1.691
20,1,2,"t10",1.674
20,1,3,"t10",1.683
20,1,4,"t10",1.721
20,1,5,"t10",1.716
20,1,6,"t10",1.704
20,1,7,"t10",1.725
20,1,8,"t10",1.755
20,1,9,"t10",1.741
20,1,10,"t10",1.734
20,1,11,"t10",1.73
20,1,12,"t10",1.663
20,4,1,"t10",0.912
20,4,2,"t10",0.907
20,4,3,"t10",1.118
20,4,4,"t10",1.146
20,4,5,"t10",0.527
20,4,6,"t10",0.818
20,4,7,"t10",0.429
20,4,8,"t10",1.119
20,4,9,"t10",0.682
20,4,10,"t10",0.943
20,4,11,"t10",0.503
20,4,12,"t10",0.791
20,1,1,"t10",1.667
20,1,2,"t10",1.695
20,1,3,"t10",1.688
20,1,4,"t10",1.705
20,1,5,"t10",1.72
20,1,6,"t10",1.664
20,1,7,"t10",1.718
20,1,8,"t10",1.718
20,1,9,"t10",1.712
20,1,10,"t10",1.72
20,1,11,"t10",1.722
20,1,12,"t10",1.663
