line,enviro,rep,gen,data,time
3,0,9,t3,1.741,48
3,0,10,t3,1.7395,48
3,0,11,t3,1.7805,48
3,0,12,t3,1.737,48
3,1,1,t3,1.15,48
3,1,2,t3,0.625,48
3,1,3,t3,1.214,48
3,1,4,t3,0.367,48
3,1,5,t3,0.544,48
3,1,6,t3,0.327,48
3,1,7,t3,1.224,48
3,1,8,t3,1.133,48
3,1,9,t3,0.921,48
3,1,10,t3,0.816,48
3,1,11,t3,0.962,48
3,1,12,t3,1.301,48
3,4,1,t3,1.026,48
3,4,2,t3,0.635,48
3,4,3,t3,1.163,48
3,4,4,t3,0.397,48
3,4,5,t3,0.568,48
3,4,6,t3,0.402,48
3,4,7,t3,1.184,48
3,4,8,t3,1.091,48
3,4,9,t3,0.859,48
3,4,10,t3,0.783,48
3,4,11,t3,0.893,48
3,4,12,t3,1.184,48
3,8,1,t3,1.095,48
3,8,2,t3,0.6755,48
3,8,3,t3,1.2135,48
3,8,4,t3,0.4155,48
3,8,5,t3,0.682,48
3,8,6,t3,0.306,48
3,8,7,t3,1.153,48
3,8,8,t3,1.05,48
3,8,9,t3,0.8215,48
3,8,10,t3,0.8345,48
3,8,11,t3,0.98,48
3,8,12,t3,1.3485,48
3,32,1,t3,1.1155,48
3,32,2,t3,0.6365,48
3,32,3,t3,1.1435,48
3,32,4,t3,0.3985,48
3,32,5,t3,0.662,48
3,32,6,t3,0.2925,48
3,32,7,t3,1.077,48
3,32,8,t3,1.0245,48
3,32,9,t3,0.744,48
3,32,10,t3,0.881,48
3,32,11,t3,0.8805,48
3,32,12,t3,1.27,48
4,0,1,t3,1.736,48
4,0,2,t3,1.6945,48
4,0,3,t3,1.729,48
4,0,4,t3,1.728,48
4,0,5,t3,1.718,48
4,0,6,t3,1.701,48
4,0,7,t3,1.699,48
4,0,8,t3,1.7355,48
4,0,9,t3,1.7205,48
4,0,10,t3,1.719,48
4,0,11,t3,1.724,48
4,0,12,t3,1.7125,48
4,1,1,t3,0.609,48
4,1,2,t3,1.304,48
4,1,3,t3,0.48,48
4,1,4,t3,0.569,48
4,1,5,t3,0.652,48
4,1,6,t3,1.451,48
4,1,7,t3,0.996,48
4,1,8,t3,0.58,48
4,1,9,t3,0.895,48
4,1,10,t3,0.971,48
4,1,11,t3,0.619,48
4,1,12,t3,0.612,48
4,4,1,t3,0.515,48
4,4,2,t3,1.253,48
4,4,3,t3,0.525,48
4,4,4,t3,0.41,48
4,4,5,t3,0.578,48
4,4,6,t3,1.395,48
4,4,7,t3,0.743,48
4,4,8,t3,0.482,48
4,4,9,t3,0.668,48
4,4,10,t3,0.768,48
4,4,11,t3,0.541,48
4,4,12,t3,0.538,48
4,8,1,t3,0.5455,48
4,8,2,t3,1.288,48
4,8,3,t3,0.598,48
4,8,4,t3,0.4345,48
4,8,5,t3,0.5885,48
4,8,6,t3,1.3815,48
4,8,7,t3,0.78,48
4,8,8,t3,0.4085,48
4,8,9,t3,0.5325,48
4,8,10,t3,0.7735,48
4,8,11,t3,0.4345,48
4,8,12,t3,0.5525,48
4,32,1,t3,0.5025,48
4,32,2,t3,1.25,48
4,32,3,t3,0.539,48
4,32,4,t3,0.421,48
4,32,5,t3,0.564,48
4,32,6,t3,1.4135,48
4,32,7,t3,0.768,48
4,32,8,t3,0.3465,48
4,32,9,t3,0.4265,48
4,32,10,t3,0.704,48
4,32,11,t3,0.4365,48
4,32,12,t3,0.521,48
5,0,1,t3,1.6985,48
5,0,2,t3,1.708,48
5,0,3,t3,1.7065,48
5,0,4,t3,1.7255,48
5,0,5,t3,1.701,48
5,0,6,t3,1.6905,48
5,0,7,t3,1.692,48
5,0,8,t3,1.712,48
5,0,9,t3,1.7,48
5,0,10,t3,1.71,48
5,0,11,t3,1.7085,48
5,0,12,t3,1.685,48
5,1,1,t3,1.554,48
5,1,2,t3,1.549,48
5,1,3,t3,1.545,48
5,1,4,t3,1.599,48
5,1,5,t3,1.536,48
5,1,6,t3,1.517,48
5,1,7,t3,1.538,48
5,1,8,t3,1.55,48
5,1,9,t3,1.516,48
5,1,10,t3,1.542,48
5,1,11,t3,1.578,48
5,1,12,t3,1.6,48
5,4,1,t3,1.471,48
5,4,2,t3,1.497,48
5,4,3,t3,1.508,48
5,4,4,t3,1.558,48
5,4,5,t3,1.497,48
5,4,6,t3,1.492,48
5,4,7,t3,1.491,48
5,4,8,t3,1.507,48
5,4,9,t3,1.481,48
5,4,10,t3,1.494,48
5,4,11,t3,1.502,48
5,4,12,t3,1.533,48
5,8,1,t3,1.533,48
5,8,2,t3,1.4995,48
5,8,3,t3,1.5045,48
5,8,4,t3,1.5505,48
5,8,5,t3,1.498,48
5,8,6,t3,1.497,48
5,8,7,t3,1.49,48
5,8,8,t3,1.4945,48
5,8,9,t3,1.4795,48
5,8,10,t3,1.482,48
5,8,11,t3,1.531,48
5,8,12,t3,1.5,48
5,32,1,t3,1.488,48
5,32,2,t3,1.498,48
5,32,3,t3,1.503,48
5,32,4,t3,1.5335,48
5,32,5,t3,1.499,48
5,32,6,t3,1.49,48
5,32,7,t3,1.4705,48
5,32,8,t3,1.4935,48
5,32,9,t3,1.5035,48
5,32,10,t3,1.4725,48
5,32,11,t3,1.51,48
5,32,12,t3,1.532,48
6,0,1,t3,1.748,48
6,0,2,t3,1.727,48
6,0,3,t3,1.738,48
6,0,4,t3,1.752,48
6,0,5,t3,1.733,48
6,0,6,t3,1.718,48
6,0,7,t3,1.7335,48
6,0,8,t3,1.744,48
6,0,9,t3,1.718,48
6,0,10,t3,1.734,48
6,0,11,t3,1.749,48
