"line","enviro","col","gen","data"
1,32,2,"t10",0.305
1,32,3,"t10",0.311
1,32,4,"t10",0.321
1,32,5,"t10",0.267
1,32,6,"t10",0.299
1,32,7,"t10",0.298
1,32,8,"t10",0.3
1,32,9,"t10",0.297
1,32,10,"t10",0.325
1,32,11,"t10",0.318
1,32,12,"t10",0.318
2,0,1,"t10",1.881
2,0,2,"t10",1.903
2,0,3,"t10",1.831
2,0,4,"t10",1.865
2,0,5,"t10",1.826
2,0,6,"t10",1.805
2,0,7,"t10",1.716
2,0,8,"t10",1.784
2,0,9,"t10",1.771
2,0,10,"t10",1.657
2,0,11,"t10",1.808
2,0,12,"t10",1.592
2,1,1,"t10",1.368
2,1,2,"t10",1.33
2,1,3,"t10",1.747
2,1,4,"t10",1.837
2,1,5,"t10",1.239
2,1,6,"t10",1.709
2,1,7,"t10",1.651
2,1,8,"t10",1.403
2,1,9,"t10",1.698
2,1,10,"t10",1.306
2,1,11,"t10",1.751
2,1,12,"t10",1.348
2,8,1,"t10",0.183
2,8,2,"t10",0.146
2,8,3,"t10",0.144
2,8,4,"t10",0.145
2,8,5,"t10",0.133
2,8,6,"t10",0.137
2,8,7,"t10",0.136
2,8,8,"t10",0.216
2,8,9,"t10",0.146
2,8,10,"t10",0.136
2,8,11,"t10",0.137
2,8,12,"t10",0.158
2,32,1,"t10",0.168
2,32,2,"t10",0.141
2,32,3,"t10",0.139
2,32,4,"t10",0.14
2,32,5,"t10",0.13
2,32,6,"t10",0.136
2,32,7,"t10",0.132
2,32,8,"t10",0.226
2,32,9,"t10",0.134
2,32,10,"t10",0.132
2,32,11,"t10",0.131
2,32,12,"t10",0.145
3,0,1,"t10",1.853
3,0,2,"t10",1.793
3,0,3,"t10",1.85
3,0,4,"t10",1.25
3,0,5,"t10",1.811
3,0,6,"t10",1.815
3,0,7,"t10",1.79
3,0,8,"t10",1.816
3,0,9,"t10",1.809
3,0,10,"t10",1.81
3,0,11,"t10",1.836
3,0,12,"t10",1.787
3,1,1,"t10",1.12
3,1,2,"t10",1.028
3,1,3,"t10",1.55
3,1,4,"t10",0.625
3,1,5,"t10",1.282
3,1,6,"t10",1.069
3,1,7,"t10",1.162
3,1,8,"t10",1.443
3,1,9,"t10",1.167
3,1,10,"t10",1.089
3,1,11,"t10",1.195
3,1,12,"t10",1.247
3,8,1,"t10",1.117
3,8,2,"t10",0.959
3,8,3,"t10",1.5
3,8,4,"t10",0.513
3,8,5,"t10",1.237
3,8,6,"t10",1.128
3,8,7,"t10",1.085
3,8,8,"t10",1.425
3,8,9,"t10",1.243
3,8,10,"t10",1.072
3,8,11,"t10",1.074
3,8,12,"t10",1.112
3,32,1,"t10",1.12
3,32,2,"t10",0.949
3,32,3,"t10",1.259
3,32,4,"t10",0.325
3,32,5,"t10",1.114
3,32,6,"t10",0.995
3,32,7,"t10",1.024
3,32,8,"t10",1.333
3,32,9,"t10",1.167
3,32,10,"t10",0.944
3,32,11,"t10",1.02
3,32,12,"t10",1.075
4,0,1,"t10",1.865
4,0,2,"t10",1.881
4,0,3,"t10",1.891
4,0,4,"t10",1.922
4,0,5,"t10",1.9
4,0,6,"t10",1.882
4,0,7,"t10",1.876
4,0,8,"t10",1.893
4,0,9,"t10",1.87
4,0,10,"t10",1.836
4,0,11,"t10",1.855
4,0,12,"t10",1.244
4,1,1,"t10",1.815
4,1,2,"t10",1.85
4,1,3,"t10",1.848
4,1,4,"t10",1.923
4,1,5,"t10",1.883
4,1,6,"t10",1.616
4,1,7,"t10",1.827
4,1,8,"t10",1.847
4,1,9,"t10",1.899
4,1,10,"t10",1.808
4,1,11,"t10",1.803
4,1,12,"t10",1.538
4,8,1,"t10",0.558
4,8,2,"t10",0.249
4,8,3,"t10",0.138
4,8,4,"t10",0.16
4,8,5,"t10",0.145
4,8,6,"t10",1.158
4,8,7,"t10",0.145
4,8,8,"t10",0.165
4,8,9,"t10",0.155
4,8,10,"t10",0.148
4,8,11,"t10",0.135
4,8,12,"t10",0.168
4,32,1,"t10",0.377
4,32,2,"t10",0.153
4,32,3,"t10",0.127
4,32,4,"t10",0.193
4,32,5,"t10",0.132
4,32,6,"t10",1.084
4,32,7,"t10",0.128
4,32,8,"t10",0.128
4,32,9,"t10",0.136
4,32,10,"t10",0.207
4,32,11,"t10",0.132
4,32,12,"t10",0.162
5,0,1,"t10",1.865
5,0,2,"t10",1.85
5,0,3,"t10",1.861
5,0,4,"t10",1.849
5,0,5,"t10",1.82
5,0,6,"t10",1.846
5,0,7,"t10",1.836
5,0,8,"t10",1.842
5,0,9,"t10",1.84
5,0,10,"t10",1.818
5,0,11,"t10",1.835
5,0,12,"t10",1.829
5,1,1,"t10",1.825
5,1,2,"t10",1.808
5,1,3,"t10",1.809
5,1,4,"t10",1.826
5,1,5,"t10",1.794
5,1,6,"t10",1.79
5,1,7,"t10",1.791
5,1,8,"t10",1.797
5,1,9,"t10",1.789
5,1,10,"t10",1.794
5,1,11,"t10",1.782
5,1,12,"t10",1.786
5,8,1,"t10",1.668
5,8,2,"t10",1.653
5,8,3,"t10",1.67
5,8,4,"t10",1.709
5,8,5,"t10",1.693
5,8,6,"t10",1.631
5,8,7,"t10",1.614
5,8,8,"t10",1.614
5,8,9,"t10",1.668
5,8,10,"t10",1.647
5,8,11,"t10",1.65
5,8,12,"t10",1.687
5,32,1,"t10",1.648
5,32,2,"t10",1.626
5,32,3,"t10",1.651
5,32,4,"t10",1.693
5,32,5,"t10",1.633
5,32,6,"t10",1.61
5,32,7,"t10",1.542
5,32,8,"t10",1.553
5,32,9,"t10",1.642
5,32,10,"t10",1.639
5,32,11,"t10",1.587
5,32,12,"t10",1.634
6,0,1,"t10",1.802
6,0,2,"t10",1.812
6,0,3,"t10",1.763
6,0,4,"t10",1.869
6,0,5,"t10",1.779
6,0,6,"t10",1.864
6,0,7,"t10",1.834
6,0,8,"t10",1.795
6,0,9,"t10",1.824
6,0,10,"t10",1.824
6,0,11,"t10",1.691
6,0,12,"t10",1.734
6,1,1,"t10",1.803
6,1,2,"t10",1.831
6,1,3,"t10",1.797
6,1,4,"t10",1.854
6,1,5,"t10",1.796
6,1,6,"t10",1.838
6,1,7,"t10",1.816
6,1,8,"t10",1.771
6,1,9,"t10",1.808
6,1,10,"t10",1.841
6,1,11,"t10",1.681
6,1,12,"t10",1.794
6,8,1,"t10",0.334
6,8,2,"t10",0.331
6,8,3,"t10",0.318
6,8,4,"t10",0.232
6,8,5,"t10",0.29
6,8,6,"t10",0.196
6,8,7,"t10",0.198
6,8,8,"t10",0.242
6,8,9,"t10",0.185
6,8,10,"t10",0.293
6,8,11,"t10",0.318
6,8,12,"t10",0.207
6,32,1,"t10",0.308
6,32,2,"t10",0.264
6,32,3,"t10",0.315
6,32,4,"t10",0.211
6,32,5,"t10",0.279
6,32,6,"t10",0.184
6,32,7,"t10",0.198
6,32,8,"t10",0.242
6,32,9,"t10",0.184
6,32,10,"t10",0.262
6,32,11,"t10",0.291
6,32,12,"t10",0.171
7,0,1,"t10",1.686
7,0,2,"t10",1.81
7,0,3,"t10",1.844
7,0,4,"t10",1.83
7,0,5,"t10",1.729
7,0,6,"t10",1.842
7,0,7,"t10",1.858
7,0,8,"t10",1.857
7,0,9,"t10",1.824
7,0,10,"t10",1.825
7,0,11,"t10",1.799
7,0,12,"t10",1.807
7,1,1,"t10",1.594
7,1,2,"t10",1.789
7,1,3,"t10",1.807
7,1,4,"t10",1.77
7,1,5,"t10",1.732
7,1,6,"t10",1.807
7,1,7,"t10",1.747
7,1,8,"t10",1.808
7,1,9,"t10",1.784
7,1,10,"t10",1.676
7,1,11,"t10",1.731
7,1,12,"t10",1.433
7,8,1,"t10",0.213
7,8,2,"t10",0.249
7,8,3,"t10",0.316
7,8,4,"t10",0.294
7,8,5,"t10",0.233
7,8,6,"t10",0.24
7,8,7,"t10",0.233
7,8,8,"t10",0.16
7,8,9,"t10",0.182
7,8,10,"t10",0.533
7,8,11,"t10",0.426
7,8,12,"t10",0.238
7,32,1,"t10",0.21
7,32,2,"t10",0.136
7,32,3,"t10",0.201
7,32,4,"t10",0.242
7,32,5,"t10",0.23
7,32,6,"t10",0.134
7,32,7,"t10",0.146
7,32,8,"t10",0.141
7,32,9,"t10",0.163
7,32,10,"t10",0.183
7,32,11,"t10",0.198
7,32,12,"t10",0.133
8,0,1,"t10",1.76
8,0,2,"t10",1.835
8,0,3,"t10",1.834
8,0,4,"t10",1.848
8,0,5,"t10",1.777
8,0,6,"t10",1.786
8,0,7,"t10",1.683
8,0,8,"t10",1.822
8,0,9,"t10",1.81
8,0,10,"t10",1.794
8,0,11,"t10",1.787
8,0,12,"t10",1.803
8,1,1,"t10",1.805
8,1,2,"t10",1.828
8,1,3,"t10",1.824
8,1,4,"t10",1.817
8,1,5,"t10",1.732
8,1,6,"t10",1.725
8,1,7,"t10",1.459
8,1,8,"t10",1.75
8,1,9,"t10",1.794
8,1,10,"t10",1.68
8,1,11,"t10",1.729
8,1,12,"t10",1.777
8,8,1,"t10",0.336
8,8,2,"t10",0.417
8,8,3,"t10",0.166
8,8,4,"t10",0.29
8,8,5,"t10",0.451
8,8,6,"t10",0.511
8,8,7,"t10",0.24
8,8,8,"t10",0.208
8,8,9,"t10",0.222
8,8,10,"t10",0.25
8,8,11,"t10",0.141
8,8,12,"t10",0.182
8,32,1,"t10",0.443
8,32,2,"t10",0.382
8,32,3,"t10",0.22
8,32,4,"t10",0.237
8,32,5,"t10",0.191
8,32,6,"t10",0.552
8,32,7,"t10",0.136
8,32,8,"t10",0.195
8,32,9,"t10",0.266
8,32,10,"t10",0.212
8,32,11,"t10",0.135
8,32,12,"t10",0.203
9,0,1,"t10",1.871
9,0,2,"t10",1.703
9,0,3,"t10",1.836
9,0,4,"t10",1.858
9,0,5,"t10",1.791
9,0,6,"t10",1.781
9,0,7,"t10",1.747
9,0,8,"t10",1.846
9,0,9,"t10",1.838
9,0,10,"t10",1.679
9,0,11,"t10",1.3
9,0,12,"t10",1.457
9,1,1,"t10",0.815
9,1,2,"t10",0.849
9,1,3,"t10",1.468
9,1,4,"t10",1.792
9,1,5,"t10",1.065
9,1,6,"t10",0.521
9,1,7,"t10",0.743
9,1,8,"t10",1.831
9,1,9,"t10",0.483
9,1,10,"t10",0.489
9,1,11,"t10",0.812
9,1,12,"t10",0.79
9,8,1,"t10",0.443
9,8,2,"t10",0.357
9,8,3,"t10",0.256
9,8,4,"t10",0.316
9,8,5,"t10",0.379
9,8,6,"t10",0.27
9,8,7,"t10",0.257
9,8,8,"t10",0.146
9,8,9,"t10",0.281
9,8,10,"t10",0.409
9,8,11,"t10",0.232
9,8,12,"t10",0.419
9,32,1,"t10",0.291
9,32,2,"t10",0.259
9,32,3,"t10",0.145
9,32,4,"t10",0.199
9,32,5,"t10",0.266
9,32,6,"t10",0.204
9,32,7,"t10",0.216
9,32,8,"t10",0.139
9,32,9,"t10",0.227
9,32,10,"t10",0.302
9,32,11,"t10",0.161
9,32,12,"t10",0.209
10,0,1,"t10",1.831
10,0,2,"t10",1.795
10,0,3,"t10",1.828
10,0,4,"t10",1.828
10,0,5,"t10",1.811
10,0,6,"t10",1.809
10,0,7,"t10",1.815
10,0,8,"t10",1.732
10,0,9,"t10",1.801
10,0,10,"t10",1.762
10,0,11,"t10",1.817
10,0,12,"t10",1.793
10,1,1,"t10",1.62
10,1,2,"t10",1.584
10,1,3,"t10",1.79
10,1,4,"t10",1.6
10,1,5,"t10",1.753
10,1,6,"t10",1.617
10,1,7,"t10",1.547
10,1,8,"t10",1.773
10,1,9,"t10",1.493
10,1,10,"t10",1.749
10,1,11,"t10",1.519
10,1,12,"t10",1.781
10,8,1,"t10",1.413
10,8,2,"t10",1.51
10,8,3,"t10",0.163
10,8,4,"t10",1.416
10,8,5,"t10",0.327
10,8,6,"t10",1.492
10,8,7,"t10",1.363
10,8,8,"t10",0.705
10,8,9,"t10",1.238
10,8,10,"t10",1.435
10,8,11,"t10",1.293
10,8,12,"t10",0.427
10,32,1,"t10",1.452
10,32,2,"t10",1.471
10,32,3,"t10",0.14
10,32,4,"t10",1.313
10,32,5,"t10",0.192
10,32,6,"t10",1.323
10,32,7,"t10",1.185
10,32,8,"t10",0.514
10,32,9,"t10",0.995
10,32,10,"t10",1.281
10,32,11,"t10",1.251
10,32,12,"t10",0.325
11,0,1,"t10",1.876
11,0,2,"t10",1.831
11,0,3,"t10",1.832
11,0,4,"t10",1.844
11,0,5,"t10",1.854
11,0,6,"t10",1.835
11,0,7,"t10",1.853
11,0,8,"t10",1.821
11,0,9,"t10",1.814
11,0,10,"t10",1.832
11,0,11,"t10",1.851
11,0,12,"t10",1.811
11,1,1,"t10",1.075
11,1,2,"t10",1.795
11,1,3,"t10",1.812
11,1,4,"t10",0.789
11,1,5,"t10",1.075
11,1,6,"t10",1.241
11,1,7,"t10",1.301
11,1,8,"t10",1.588
11,1,9,"t10",1.338
11,1,10,"t10",0.694
11,1,11,"t10",0.727
11,1,12,"t10",0.594
11,8,1,"t10",0.906
11,8,2,"t10",0.215
11,8,3,"t10",0.243
11,8,4,"t10",0.845
11,8,5,"t10",0.877
11,8,6,"t10",0.961
11,8,7,"t10",1.259
11,8,8,"t10",1.432
11,8,9,"t10",0.61
11,8,10,"t10",0.62
11,8,11,"t10",0.606
11,8,12,"t10",0.525
11,32,1,"t10",0.83
11,32,2,"t10",0.299
11,32,3,"t10",0.236
11,32,4,"t10",0.735
11,32,5,"t10",0.734
11,32,6,"t10",1.045
11,32,7,"t10",1.012
11,32,8,"t10",1.257
11,32,9,"t10",0.565
11,32,10,"t10",0.477
11,32,11,"t10",0.589
11,32,12,"t10",0.418
12,0,1,"t10",1.804
12,0,2,"t10",1.739
12,0,3,"t10",1.784
12,0,4,"t10",1.775
12,0,5,"t10",1.779
12,0,6,"t10",1.777
12,0,7,"t10",1.745
12,0,8,"t10",1.665
12,0,9,"t10",1.788
12,0,10,"t10",1.774
12,0,11,"t10",1.78
12,0,12,"t10",1.739
12,1,1,"t10",1.785
12,1,2,"t10",1.709
12,1,3,"t10",1.763
12,1,4,"t10",1.747
12,1,5,"t10",1.77
12,1,6,"t10",1.765
12,1,7,"t10",1.744
12,1,8,"t10",1.647
12,1,9,"t10",1.77
12,1,10,"t10",1.765
12,1,11,"t10",1.784
12,1,12,"t10",1.743
12,8,1,"t10",1.767
12,8,2,"t10",1.74
12,8,3,"t10",1.765
12,8,4,"t10",1.761
12,8,5,"t10",1.756
12,8,6,"t10",1.767
12,8,7,"t10",1.731
12,8,8,"t10",1.628
12,8,9,"t10",1.743
12,8,10,"t10",1.734
12,8,11,"t10",1.759
12,8,12,"t10",1.73
12,32,1,"t10",1.744
12,32,2,"t10",1.73
12,32,3,"t10",1.732
12,32,4,"t10",1.755
12,32,5,"t10",1.739
12,32,6,"t10",1.736
12,32,7,"t10",1.72
12,32,8,"t10",1.682
12,32,9,"t10",1.734
12,32,10,"t10",1.717
12,32,11,"t10",1.74
12,32,12,"t10",1.679
13,0,1,"t10",1.746
13,0,2,"t10",1.391
13,0,3,"t10",1.656
13,0,4,"t10",1.413
13,0,5,"t10",1.508
13,0,6,"t10",1.657
13,0,7,"t10",1.615
13,0,8,"t10",1.757
13,0,9,"t10",1.744
13,0,10,"t10",1.596
13,0,11,"t10",1.675
13,0,12,"t10",1.608
13,1,1,"t10",1.743
13,1,2,"t10",1.385
13,1,3,"t10",1.626
13,1,4,"t10",1.397
13,1,5,"t10",1.351
13,1,6,"t10",1.644
13,1,7,"t10",1.591
13,1,8,"t10",1.761
13,1,9,"t10",1.729
13,1,10,"t10",1.609
13,1,11,"t10",1.589
13,1,12,"t10",1.544
13,8,1,"t10",0.238
13,8,2,"t10",0.382
13,8,3,"t10",0.291
13,8,4,"t10",0.33
13,8,5,"t10",0.283
13,8,6,"t10",0.215
13,8,7,"t10",0.146
13,8,8,"t10",0.176
13,8,9,"t10",0.155
13,8,10,"t10",0.196
13,8,11,"t10",0.153
13,8,12,"t10",0.249
13,32,1,"t10",0.198
13,32,2,"t10",0.359
13,32,3,"t10",0.192
13,32,4,"t10",0.186
13,32,5,"t10",0.229
13,32,6,"t10",0.232
13,32,7,"t10",0.154
13,32,8,"t10",0.154
13,32,9,"t10",0.147
13,32,10,"t10",0.196
13,32,11,"t10",0.183
13,32,12,"t10",0.202
14,0,1,"t10",1.811
14,0,2,"t10",1.554
14,0,3,"t10",1.804
14,0,4,"t10",1.814
14,0,5,"t10",1.835
14,0,6,"t10",1.761
14,0,7,"t10",1.752
14,0,8,"t10",1.311
14,0,9,"t10",1.834
14,0,10,"t10",1.76
14,0,11,"t10",1.349
14,0,12,"t10",1.696
14,1,1,"t10",1.793
14,1,2,"t10",1.364
14,1,3,"t10",1.732
14,1,4,"t10",1.01
14,1,5,"t10",1.838
14,1,6,"t10",1.086
14,1,7,"t10",1.072
14,1,8,"t10",1.45
14,1,9,"t10",0.971
14,1,10,"t10",1.775
14,1,11,"t10",1.274
14,1,12,"t10",1.111
14,8,1,"t10",0.197
14,8,2,"t10",0.209
14,8,3,"t10",0.254
14,8,4,"t10",0.387
14,8,5,"t10",0.157
14,8,6,"t10",0.729
14,8,7,"t10",0.862
14,8,8,"t10",0.436
14,8,9,"t10",0.247
14,8,10,"t10",0.159
14,8,11,"t10",0.176
14,8,12,"t10",0.709
14,32,1,"t10",0.158
14,32,2,"t10",0.199
14,32,3,"t10",0.219
14,32,4,"t10",0.142
14,32,5,"t10",0.134
14,32,6,"t10",0.578
14,32,7,"t10",0.648
14,32,8,"t10",0.417
14,32,9,"t10",0.365
14,32,10,"t10",0.14
14,32,11,"t10",0.143
14,32,12,"t10",0.533
15,0,1,"t10",1.574
15,0,2,"t10",1.462
15,0,3,"t10",1.47
15,0,4,"t10",1.243
15,0,5,"t10",1.331
15,0,6,"t10",1.387
15,0,7,"t10",1.299
15,0,8,"t10",1.588
15,0,9,"t10",1.361
15,0,10,"t10",1.581
15,0,11,"t10",1.548
15,0,12,"t10",1.396
15,1,1,"t10",1.227
15,1,2,"t10",1.408
15,1,3,"t10",1.436
15,1,4,"t10",1.373
15,1,5,"t10",1.334
15,1,6,"t10",1.441
15,1,7,"t10",1.432
15,1,8,"t10",1.412
15,1,9,"t10",1.221
15,1,10,"t10",1.523
15,1,11,"t10",1.494
15,1,12,"t10",1.464
15,8,1,"t10",0.495
15,8,2,"t10",0.154
15,8,3,"t10",0.15
15,8,4,"t10",0.146
15,8,5,"t10",0.181
15,8,6,"t10",0.245
15,8,7,"t10",0.166
15,8,8,"t10",0.181
15,8,9,"t10",0.192
15,8,10,"t10",0.205
15,8,11,"t10",0.156
15,8,12,"t10",0.158
15,32,1,"t10",0.457
15,32,2,"t10",0.147
15,32,3,"t10",0.146
15,32,4,"t10",0.144
15,32,5,"t10",0.143
15,32,6,"t10",0.175
15,32,7,"t10",0.14
15,32,8,"t10",0.145
15,32,9,"t10",0.209
15,32,10,"t10",0.147
15,32,11,"t10",0.146
15,32,12,"t10",0.141
16,0,1,"t10",1.836
16,0,2,"t10",1.812
16,0,3,"t10",1.787
16,0,4,"t10",1.815
16,0,5,"t10",1.8
16,0,6,"t10",1.758
16,0,7,"t10",1.759
16,0,8,"t10",1.758
16,0,9,"t10",1.739
16,0,10,"t10",1.763
16,0,11,"t10",1.703
16,0,12,"t10",1.753
16,1,1,"t10",1.83
16,1,2,"t10",1.769
16,1,3,"t10",1.753
16,1,4,"t10",1.767
16,1,5,"t10",1.735
16,1,6,"t10",1.697
16,1,7,"t10",1.73
16,1,8,"t10",1.728
16,1,9,"t10",1.741
16,1,10,"t10",1.719
16,1,11,"t10",1.729
16,1,12,"t10",1.754
16,8,1,"t10",0.31
16,8,2,"t10",0.413
16,8,3,"t10",0.255
16,8,4,"t10",0.704
16,8,5,"t10",0.396
16,8,6,"t10",0.587
16,8,7,"t10",0.31
16,8,8,"t10",0.328
16,8,9,"t10",0.486
16,8,10,"t10",0.42
16,8,11,"t10",0.199
16,8,12,"t10",0.198
16,32,1,"t10",0.353
16,32,2,"t10",0.249
16,32,3,"t10",0.221
16,32,4,"t10",0.437
16,32,5,"t10",0.314
16,32,6,"t10",0.49
16,32,7,"t10",0.265
16,32,8,"t10",0.292
16,32,9,"t10",0.367
16,32,10,"t10",0.211
16,32,11,"t10",0.171
16,32,12,"t10",0.196
17,0,1,"t10",1.803
17,0,2,"t10",1.827
17,0,3,"t10",1.634
17,0,4,"t10",0.772
17,0,5,"t10",1.656
17,0,6,"t10",1.535
17,0,7,"t10",1.478
17,0,8,"t10",1.702
17,0,9,"t10",1.6
17,0,10,"t10",1.594
17,0,11,"t10",1.335
17,0,12,"t10",1.195
17,1,1,"t10",1.742
17,1,2,"t10",1.748
17,1,3,"t10",1.547
17,1,4,"t10",0.847
17,1,5,"t10",1.581
17,1,6,"t10",1.334
17,1,7,"t10",1.224
17,1,8,"t10",1.519
17,1,9,"t10",1.624
17,1,10,"t10",0.987
17,1,11,"t10",1.198
17,1,12,"t10",1.355
17,8,1,"t10",0.977
17,8,2,"t10",1.785
17,8,3,"t10",0.285
17,8,4,"t10",0.151
17,8,5,"t10",0.203
17,8,6,"t10",0.143
17,8,7,"t10",0.145
17,8,8,"t10",0.172
17,8,9,"t10",0.187
17,8,10,"t10",0.212
17,8,11,"t10",0.137
17,8,12,"t10",0.136
17,32,1,"t10",1.048
17,32,2,"t10",1.784
17,32,3,"t10",0.14
17,32,4,"t10",0.143
17,32,5,"t10",0.155
17,32,6,"t10",0.135
17,32,7,"t10",0.135
17,32,8,"t10",0.144
17,32,9,"t10",0.153
17,32,10,"t10",0.219
17,32,11,"t10",0.165
17,32,12,"t10",0.139
18,0,1,"t10",1.861
18,0,2,"t10",1.841
18,0,3,"t10",1.819
18,0,4,"t10",1.795
18,0,5,"t10",1.806
18,0,6,"t10",1.797
18,0,7,"t10",1.789
18,0,8,"t10",1.759
18,0,9,"t10",1.78
18,0,10,"t10",1.741
18,0,11,"t10",1.783
18,0,12,"t10",1.745
18,1,1,"t10",1.85
18,1,2,"t10",1.819
18,1,3,"t10",1.802
18,1,4,"t10",1.777
18,1,5,"t10",1.815
18,1,6,"t10",1.784
18,1,7,"t10",1.778
18,1,8,"t10",1.77
18,1,9,"t10",1.802
18,1,10,"t10",1.785
18,1,11,"t10",1.795
18,1,12,"t10",1.778
18,8,1,"t10",0.786
18,8,2,"t10",0.369
18,8,3,"t10",1.301
18,8,4,"t10",1.351
18,8,5,"t10",1.017
18,8,6,"t10",0.859
18,8,7,"t10",1.093
18,8,8,"t10",0.466
18,8,9,"t10",1.015
18,8,10,"t10",0.411
18,8,11,"t10",1.021
18,8,12,"t10",0.524
18,32,1,"t10",0.407
18,32,2,"t10",0.415
18,32,3,"t10",0.398
18,32,4,"t10",0.55
18,32,5,"t10",0.443
18,32,6,"t10",0.481
18,32,7,"t10",0.348
18,32,8,"t10",0.513
18,32,9,"t10",0.339
18,32,10,"t10",0.423
18,32,11,"t10",0.428
18,32,12,"t10",0.305
19,0,1,"t10",1.774
19,0,2,"t10",1.806
19,0,3,"t10",1.856
19,0,4,"t10",1.887
19,0,5,"t10",1.851
19,0,6,"t10",1.791
19,0,7,"t10",1.868
19,0,8,"t10",1.924
19,0,9,"t10",1.734
19,0,10,"t10",1.736
19,0,11,"t10",1.761
19,0,12,"t10",1.684
19,1,1,"t10",1.738
19,1,2,"t10",1.845
19,1,3,"t10",1.831
19,1,4,"t10",1.845
19,1,5,"t10",1.817
19,1,6,"t10",1.683
19,1,7,"t10",1.867
19,1,8,"t10",1.998
19,1,9,"t10",1.711
19,1,10,"t10",1.743
19,1,11,"t10",1.794
19,1,12,"t10",1.604
19,8,1,"t10",0.258
19,8,2,"t10",0.376
19,8,3,"t10",0.513
19,8,4,"t10",0.371
19,8,5,"t10",0.375
19,8,6,"t10",0.374
19,8,7,"t10",0.224
19,8,8,"t10",2.011
19,8,9,"t10",1.379
19,8,10,"t10",0.61
19,8,11,"t10",0.265
19,8,12,"t10",0.277
19,32,1,"t10",0.33
19,32,2,"t10",0.444
19,32,3,"t10",0.582
19,32,4,"t10",0.556
19,32,5,"t10",0.409
19,32,6,"t10",0.411
19,32,7,"t10",0.172
19,32,8,"t10",2.04
19,32,9,"t10",1.218
19,32,10,"t10",0.642
19,32,11,"t10",0.288
19,32,12,"t10",0.396
20,0,1,"t10",1.871
20,0,2,"t10",1.825
20,0,3,"t10",1.844
20,0,4,"t10",1.852
20,0,5,"t10",1.769
20,0,6,"t10",1.784
20,0,7,"t10",1.803
20,0,8,"t10",1.805
20,0,9,"t10",1.797
20,0,10,"t10",1.78
20,0,11,"t10",1.81
20,0,12,"t10",1.768
20,1,1,"t10",1.839
20,1,2,"t10",1.778
20,1,3,"t10",1.797
20,1,4,"t10",1.813
20,1,5,"t10",1.777
20,1,6,"t10",1.764
20,1,7,"t10",1.795
20,1,8,"t10",1.79
20,1,9,"t10",1.807
20,1,10,"t10",1.766
20,1,11,"t10",1.684
20,1,12,"t10",1.768
20,8,1,"t10",0.269
20,8,2,"t10",0.639
20,8,3,"t10",0.692
20,8,4,"t10",0.44
20,8,5,"t10",0.464
20,8,6,"t10",0.571
20,8,7,"t10",0.372
20,8,8,"t10",0.455
20,8,9,"t10",0.316
20,8,10,"t10",0.237
20,8,11,"t10",0.466
20,8,12,"t10",0.326
20,32,1,"t10",0.245
20,32,2,"t10",0.491
20,32,3,"t10",0.6
20,32,4,"t10",0.383
20,32,5,"t10",0.262
20,32,6,"t10",0.333
20,32,7,"t10",0.242
20,32,8,"t10",0.653
20,32,9,"t10",0.196
20,32,10,"t10",0.209
20,32,11,"t10",0.35
20,32,12,"t10",0.279
