"line","rep","enviro","data","sd","se"
10,9,8,1.34216666666667,NA,NA
10,9,32,1.306,NA,NA
10,9,128,1.24875,NA,NA
10,10,0,1.6701,NA,NA
10,10,1,1.483125,NA,NA
10,10,4,1.141,NA,NA
10,10,8,1.34733333333333,NA,NA
10,10,32,1.28783333333333,NA,NA
10,10,128,1.3465,NA,NA
10,11,0,1.6932,NA,NA
10,11,1,1.4955,NA,NA
10,11,4,1.0425,NA,NA
10,11,8,1.3005,NA,NA
10,11,32,1.36233333333333,NA,NA
10,11,128,1.2785,NA,NA
10,12,0,1.6714,NA,NA
10,12,1,1.496375,NA,NA
10,12,4,1.1535,NA,NA
10,12,8,1.40933333333333,NA,NA
10,12,32,1.2685,NA,NA
10,12,128,1.1365,NA,NA
11,1,0,1.7369,NA,NA
11,1,1,0.710375,NA,NA
11,1,4,0.427,NA,NA
11,1,8,0.422333333333333,NA,NA
11,1,32,0.493166666666667,NA,NA
11,1,128,0.648,NA,NA
11,2,0,1.7274,NA,NA
11,2,1,0.745375,NA,NA
11,2,4,0.43,NA,NA
11,2,8,0.433333333333333,NA,NA
11,2,32,0.521333333333333,NA,NA
11,2,128,0.788,NA,NA
11,3,0,1.7336,NA,NA
11,3,1,0.60375,NA,NA
11,3,4,0.4765,NA,NA
11,3,8,0.382833333333333,NA,NA
11,3,32,0.471,NA,NA
11,3,128,0.703,NA,NA
11,4,0,1.7345,NA,NA
11,4,1,0.63975,NA,NA
11,4,4,0.4405,NA,NA
11,4,8,0.363666666666667,NA,NA
11,4,32,0.457833333333333,NA,NA
11,4,128,0.82725,NA,NA
11,5,0,1.7255,NA,NA
11,5,1,0.622125,NA,NA
11,5,4,0.398,NA,NA
11,5,8,0.348333333333333,NA,NA
11,5,32,0.431833333333333,NA,NA
11,5,128,0.81025,NA,NA
11,6,0,1.7302,NA,NA
11,6,1,0.595375,NA,NA
11,6,4,0.399,NA,NA
11,6,8,0.339166666666667,NA,NA
11,6,32,0.3955,NA,NA
11,6,128,0.818,NA,NA
11,7,0,1.7278,NA,NA
11,7,1,0.680375,NA,NA
11,7,4,0.411,NA,NA
11,7,8,0.346666666666667,NA,NA
11,7,32,0.510833333333333,NA,NA
11,7,128,0.85,NA,NA
11,8,0,1.7434,NA,NA
11,8,1,0.745125,NA,NA
11,8,4,0.38,NA,NA
11,8,8,0.357333333333333,NA,NA
11,8,32,0.431,NA,NA
11,8,128,0.8355,NA,NA
11,9,0,1.7212,NA,NA
11,9,1,0.593,NA,NA
11,9,4,0.385,NA,NA
11,9,8,0.353,NA,NA
11,9,32,0.3825,NA,NA
11,9,128,0.85,NA,NA
11,10,0,1.7156,NA,NA
11,10,1,0.586875,NA,NA
11,10,4,0.42,NA,NA
11,10,8,0.351333333333333,NA,NA
11,10,32,0.443333333333333,NA,NA
11,10,128,0.7925,NA,NA
11,11,0,1.7324,NA,NA
11,11,1,0.547625,NA,NA
11,11,4,0.3735,NA,NA
11,11,8,0.387,NA,NA
11,11,32,0.407333333333333,NA,NA
11,11,128,0.72525,NA,NA
11,12,0,1.7051,NA,NA
11,12,1,0.483125,NA,NA
11,12,4,0.4135,NA,NA
11,12,8,0.340333333333333,NA,NA
11,12,32,0.445666666666667,NA,NA
11,12,128,0.59425,NA,NA
12,1,0,1.6517,NA,NA
12,1,1,1.670875,NA,NA
12,1,4,1.632,NA,NA
12,1,8,1.661,NA,NA
12,1,32,1.63383333333333,NA,NA
12,1,128,0.6375,NA,NA
12,2,0,1.6446,NA,NA
12,2,1,1.68325,NA,NA
12,2,4,1.655,NA,NA
12,2,8,1.66,NA,NA
12,2,32,1.63516666666667,NA,NA
12,2,128,0.709,NA,NA
12,3,0,1.6481,NA,NA
12,3,1,1.695375,NA,NA
12,3,4,1.69,NA,NA
12,3,8,1.673,NA,NA
12,3,32,1.64433333333333,NA,NA
12,3,128,0.8015,NA,NA
12,4,0,1.6604,NA,NA
12,4,1,1.70675,NA,NA
12,4,4,1.687,NA,NA
12,4,8,1.6855,NA,NA
12,4,32,1.655,NA,NA
12,4,128,0.82875,NA,NA
12,5,0,1.6455,NA,NA
12,5,1,1.692,NA,NA
12,5,4,1.677,NA,NA
12,5,8,1.67216666666667,NA,NA
12,5,32,1.64883333333333,NA,NA
12,5,128,0.811,NA,NA
12,6,0,1.6461,NA,NA
12,6,1,1.683625,NA,NA
12,6,4,1.6755,NA,NA
12,6,8,1.67583333333333,NA,NA
12,6,32,1.65733333333333,NA,NA
12,6,128,0.79975,NA,NA
12,7,0,1.6496,NA,NA
12,7,1,1.6795,NA,NA
12,7,4,1.667,NA,NA
12,7,8,1.66833333333333,NA,NA
12,7,32,1.6405,NA,NA
12,7,128,0.84375,NA,NA
12,8,0,1.6516,NA,NA
12,8,1,1.702375,NA,NA
12,8,4,1.6845,NA,NA
12,8,8,1.68416666666667,NA,NA
12,8,32,1.6555,NA,NA
12,8,128,0.83225,NA,NA
12,9,0,1.6428,NA,NA
12,9,1,1.683875,NA,NA
12,9,4,1.6605,NA,NA
12,9,8,1.67333333333333,NA,NA
12,9,32,1.65566666666667,NA,NA
12,9,128,0.76,NA,NA
12,10,0,1.6279,NA,NA
12,10,1,1.67625,NA,NA
12,10,4,1.655,NA,NA
12,10,8,1.65633333333333,NA,NA
12,10,32,1.63583333333333,NA,NA
12,10,128,0.79,NA,NA
12,11,0,1.659,NA,NA
12,11,1,1.688,NA,NA
12,11,4,1.6505,NA,NA
12,11,8,1.6745,NA,NA
12,11,32,1.6485,NA,NA
12,11,128,0.72325,NA,NA
12,12,0,1.6234,NA,NA
12,12,1,1.671125,NA,NA
12,12,4,1.6485,NA,NA
12,12,8,1.64266666666667,NA,NA
12,12,32,1.62133333333333,NA,NA
12,12,128,0.609,NA,NA
13,1,0,1.7327,NA,NA
13,1,1,1.217125,NA,NA
13,1,4,0.6445,NA,NA
13,1,8,0.494166666666667,NA,NA
13,1,32,0.522166666666667,NA,NA
13,1,128,0.63225,NA,NA
13,2,0,1.7025,NA,NA
13,2,1,1.18,NA,NA
13,2,4,0.7815,NA,NA
13,2,8,0.570333333333333,NA,NA
13,2,32,0.562166666666667,NA,NA
13,2,128,0.74625,NA,NA
13,3,0,1.7227,NA,NA
13,3,1,1.222125,NA,NA
13,3,4,0.7185,NA,NA
13,3,8,0.635833333333333,NA,NA
13,3,32,0.606166666666667,NA,NA
13,3,128,0.773,NA,NA
13,4,0,1.7107,NA,NA
13,4,1,1.143875,NA,NA
13,4,4,0.484,NA,NA
13,4,8,0.595333333333333,NA,NA
13,4,32,0.489166666666667,NA,NA
13,4,128,0.76425,NA,NA
13,5,0,1.7151,NA,NA
13,5,1,1.141625,NA,NA
13,5,4,0.5355,NA,NA
13,5,8,0.5845,NA,NA
13,5,32,0.472666666666667,NA,NA
13,5,128,0.827,NA,NA
13,6,0,1.705,NA,NA
13,6,1,1.216125,NA,NA
13,6,4,0.706,NA,NA
13,6,8,0.610833333333333,NA,NA
13,6,32,0.448,NA,NA
13,6,128,0.75575,NA,NA
13,7,0,1.7016,NA,NA
13,7,1,1.12775,NA,NA
13,7,4,0.645,NA,NA
13,7,8,0.560333333333333,NA,NA
13,7,32,0.488666666666667,NA,NA
13,7,128,0.76425,NA,NA
13,8,0,1.7139,NA,NA
13,8,1,1.096625,NA,NA
13,8,4,0.6225,NA,NA
13,8,8,0.7375,NA,NA
13,8,32,0.630333333333333,NA,NA
13,8,128,0.75625,NA,NA
13,9,0,1.6835,NA,NA
13,9,1,1.11625,NA,NA
13,9,4,0.585,NA,NA
13,9,8,0.6855,NA,NA
13,9,32,0.743,NA,NA
13,9,128,0.7265,NA,NA
13,10,0,1.701,NA,NA
13,10,1,1.2595,NA,NA
13,10,4,0.568,NA,NA
13,10,8,0.765333333333333,NA,NA
13,10,32,0.746333333333333,NA,NA
13,10,128,0.7775,NA,NA
13,11,0,1.7101,NA,NA
13,11,1,1.130125,NA,NA
13,11,4,0.597,NA,NA
13,11,8,0.569666666666667,NA,NA
13,11,32,0.455333333333333,NA,NA
13,11,128,0.70475,NA,NA
13,12,0,1.7308,NA,NA
13,12,1,1.231125,NA,NA
13,12,4,1.0245,NA,NA
13,12,8,0.7895,NA,NA
13,12,32,0.626166666666667,NA,NA
13,12,128,0.67925,NA,NA
14,1,0,1.7276,NA,NA
14,1,1,1.16325,NA,NA
14,1,4,0.7805,NA,NA
14,1,8,1.1495,NA,NA
14,1,32,1.04783333333333,NA,NA
14,1,128,0.9135,NA,NA
14,2,0,1.7228,NA,NA
14,2,1,1.2135,NA,NA
14,2,4,0.7385,NA,NA
14,2,8,1.06116666666667,NA,NA
14,2,32,1.05716666666667,NA,NA
14,2,128,1.0215,NA,NA
14,3,0,1.7125,NA,NA
14,3,1,1.2185,NA,NA
14,3,4,0.7415,NA,NA
14,3,8,1.10283333333333,NA,NA
14,3,32,1.0235,NA,NA
14,3,128,1.01425,NA,NA
14,4,0,1.7339,NA,NA
14,4,1,1.1975,NA,NA
14,4,4,0.695,NA,NA
14,4,8,1.03916666666667,NA,NA
14,4,32,0.939666666666667,NA,NA
14,4,128,1.1195,NA,NA
14,5,0,1.7208,NA,NA
14,5,1,1.18475,NA,NA
14,5,4,0.612,NA,NA
14,5,8,1.042,NA,NA
14,5,32,0.9545,NA,NA
14,5,128,1.18325,NA,NA
14,6,0,1.7188,NA,NA
14,6,1,1.159375,NA,NA
14,6,4,0.6255,NA,NA
14,6,8,0.967166666666667,NA,NA
14,6,32,0.835,NA,NA
14,6,128,1.11675,NA,NA
14,7,0,1.721,NA,NA
14,7,1,1.17375,NA,NA
14,7,4,0.6335,NA,NA
14,7,8,0.922833333333333,NA,NA
14,7,32,0.888,NA,NA
14,7,128,1.14775,NA,NA
14,8,0,1.7318,NA,NA
14,8,1,1.13475,NA,NA
14,8,4,0.5365,NA,NA
14,8,8,0.912833333333333,NA,NA
14,8,32,0.776166666666667,NA,NA
14,8,128,1.1335,NA,NA
14,9,0,1.7109,NA,NA
14,9,1,1.13025,NA,NA
14,9,4,0.602,NA,NA
14,9,8,1.10766666666667,NA,NA
14,9,32,0.946333333333333,NA,NA
14,9,128,1.095,NA,NA
14,10,0,1.7026,NA,NA
14,10,1,1.11425,NA,NA
14,10,4,0.585,NA,NA
14,10,8,0.9415,NA,NA
14,10,32,0.9085,NA,NA
14,10,128,1.14325,NA,NA
14,11,0,1.7225,NA,NA
14,11,1,1.038875,NA,NA
14,11,4,0.6045,NA,NA
14,11,8,1.006,NA,NA
14,11,32,0.8895,NA,NA
14,11,128,1.142,NA,NA
14,12,0,1.6975,NA,NA
14,12,1,1.0855,NA,NA
14,12,4,0.6095,NA,NA
14,12,8,0.8645,NA,NA
14,12,32,0.886,NA,NA
14,12,128,0.994,NA,NA
15,1,0,1.6227,NA,NA
15,1,1,1.0425,NA,NA
15,1,4,0.265,NA,NA
15,1,8,0.497333333333333,NA,NA
15,1,32,0.430333333333333,NA,NA
15,1,128,0.74625,NA,NA
15,2,0,1.6049,NA,NA
15,2,1,1.21075,NA,NA
15,2,4,0.3445,NA,NA
15,2,8,0.259833333333333,NA,NA
15,2,32,0.263,NA,NA
15,2,128,0.7525,NA,NA
15,3,0,1.6068,NA,NA
15,3,1,1.296625,NA,NA
15,3,4,0.349,NA,NA
15,3,8,0.361833333333333,NA,NA
15,3,32,0.353666666666667,NA,NA
15,3,128,0.984,NA,NA
15,4,0,1.6107,NA,NA
15,4,1,1.13975,NA,NA
15,4,4,0.2145,NA,NA
15,4,8,0.322666666666667,NA,NA
15,4,32,0.122166666666667,NA,NA
15,4,128,0.755,NA,NA
15,5,0,1.6049,NA,NA
15,5,1,1.28,NA,NA
15,5,4,0.3605,NA,NA
15,5,8,0.2685,NA,NA
15,5,32,0.172333333333333,NA,NA
15,5,128,0.745,NA,NA
15,6,0,1.6016,NA,NA
15,6,1,1.300875,NA,NA
15,6,4,0.4545,NA,NA
15,6,8,0.2875,NA,NA
15,6,32,0.269166666666667,NA,NA
15,6,128,0.82425,NA,NA
15,7,0,1.6064,NA,NA
15,7,1,1.170625,NA,NA
15,7,4,0.331,NA,NA
15,7,8,0.1905,NA,NA
15,7,32,0.1775,NA,NA
15,7,128,0.69075,NA,NA
15,8,0,1.6229,NA,NA
15,8,1,1.220125,NA,NA
15,8,4,0.336,NA,NA
15,8,8,0.2395,NA,NA
15,8,32,0.192,NA,NA
15,8,128,0.7375,NA,NA
15,9,0,1.6007,NA,NA
15,9,1,1.2545,NA,NA
15,9,4,0.306,NA,NA
15,9,8,0.280833333333333,NA,NA
15,9,32,0.380333333333333,NA,NA
15,9,128,0.89575,NA,NA
15,10,0,1.5963,NA,NA
15,10,1,1.221375,NA,NA
15,10,4,0.488,NA,NA
15,10,8,0.548666666666667,NA,NA
15,10,32,0.428666666666667,NA,NA
15,10,128,0.84175,NA,NA
15,11,0,1.615,NA,NA
15,11,1,1.1065,NA,NA
15,11,4,0.2075,NA,NA
15,11,8,0.432166666666667,NA,NA
15,11,32,0.321833333333333,NA,NA
15,11,128,0.7635,NA,NA
15,12,0,1.6128,NA,NA
15,12,1,1.173,NA,NA
15,12,4,0.2775,NA,NA
15,12,8,0.458166666666667,NA,NA
15,12,32,0.24,NA,NA
15,12,128,0.815,NA,NA
16,1,0,1.7159,NA,NA
16,1,1,1.325,NA,NA
16,1,4,0.7555,NA,NA
16,1,8,0.985,NA,NA
16,1,32,0.848,NA,NA
16,1,128,0.847,NA,NA
16,2,0,1.6892,NA,NA
16,2,1,1.391625,NA,NA
16,2,4,0.698,NA,NA
16,2,8,0.766333333333333,NA,NA
16,2,32,0.808666666666667,NA,NA
16,2,128,0.65325,NA,NA
16,3,0,1.7105,NA,NA
16,3,1,1.39375,NA,NA
16,3,4,0.685,NA,NA
16,3,8,0.788166666666667,NA,NA
16,3,32,0.8615,NA,NA
16,3,128,0.97225,NA,NA
16,4,0,1.7009,NA,NA
16,4,1,1.416375,NA,NA
16,4,4,0.6405,NA,NA
16,4,8,0.6515,NA,NA
16,4,32,0.672833333333333,NA,NA
16,4,128,0.708,NA,NA
16,5,0,1.6956,NA,NA
16,5,1,1.40525,NA,NA
16,5,4,0.5385,NA,NA
16,5,8,0.627166666666667,NA,NA
16,5,32,0.625833333333333,NA,NA
16,5,128,0.73525,NA,NA
16,6,0,1.6903,NA,NA
16,6,1,1.406625,NA,NA
16,6,4,0.6,NA,NA
16,6,8,0.658666666666667,NA,NA
16,6,32,0.735833333333333,NA,NA
16,6,128,0.77325,NA,NA
16,7,0,1.682,NA,NA
16,7,1,1.338,NA,NA
16,7,4,0.465,NA,NA
16,7,8,0.7255,NA,NA
16,7,32,0.6965,NA,NA
16,7,128,0.9335,NA,NA
16,8,0,1.7086,NA,NA
16,8,1,1.44825,NA,NA
16,8,4,0.6575,NA,NA
16,8,8,0.795833333333333,NA,NA
16,8,32,0.829833333333333,NA,NA
16,8,128,0.957,NA,NA
16,9,0,1.6822,NA,NA
16,9,1,1.304375,NA,NA
16,9,4,0.566,NA,NA
16,9,8,0.7665,NA,NA
16,9,32,0.768166666666667,NA,NA
16,9,128,0.952,NA,NA
16,10,0,1.6715,NA,NA
16,10,1,1.248875,NA,NA
16,10,4,0.6005,NA,NA
16,10,8,0.848333333333333,NA,NA
16,10,32,0.896833333333333,NA,NA
16,10,128,0.70225,NA,NA
16,11,0,1.7023,NA,NA
16,11,1,1.322125,NA,NA
16,11,4,0.605,NA,NA
16,11,8,0.852833333333333,NA,NA
16,11,32,0.829666666666667,NA,NA
16,11,128,0.717,NA,NA
16,12,0,1.6749,NA,NA
16,12,1,1.351625,NA,NA
16,12,4,0.7385,NA,NA
16,12,8,0.780166666666667,NA,NA
16,12,32,0.858,NA,NA
16,12,128,0.66425,NA,NA
17,1,0,1.7211,NA,NA
17,1,1,0.439125,NA,NA
17,1,4,0.2225,NA,NA
17,1,8,0.1745,NA,NA
17,1,32,0.243333333333333,NA,NA
17,1,128,0.339,NA,NA
17,2,0,1.7098,NA,NA
17,2,1,0.411,NA,NA
17,2,4,0.1225,NA,NA
17,2,8,0.308166666666667,NA,NA
17,2,32,0.35,NA,NA
17,2,128,0.45525,NA,NA
17,3,0,1.705,NA,NA
17,3,1,0.460875,NA,NA
17,3,4,0.3635,NA,NA
17,3,8,0.279333333333333,NA,NA
17,3,32,0.324833333333333,NA,NA
17,3,128,0.344,NA,NA
17,4,0,1.7137,NA,NA
17,4,1,0.475375,NA,NA
17,4,4,0.296,NA,NA
17,4,8,0.267,NA,NA
17,4,32,0.274833333333333,NA,NA
17,4,128,0.37275,NA,NA
17,5,0,1.6999,NA,NA
17,5,1,0.439,NA,NA
17,5,4,0.165,NA,NA
17,5,8,0.2225,NA,NA
17,5,32,0.164833333333333,NA,NA
17,5,128,0.22975,NA,NA
17,6,0,1.6967,NA,NA
17,6,1,0.510875,NA,NA
17,6,4,0.2735,NA,NA
17,6,8,0.336,NA,NA
17,6,32,0.269166666666667,NA,NA
17,6,128,0.38625,NA,NA
17,7,0,1.6904,NA,NA
17,7,1,0.640125,NA,NA
17,7,4,0.1645,NA,NA
17,7,8,0.322166666666667,NA,NA
17,7,32,0.222333333333333,NA,NA
17,7,128,0.23275,NA,NA
17,8,0,1.7078,NA,NA
17,8,1,0.573375,NA,NA
17,8,4,0.194,NA,NA
17,8,8,0.2145,NA,NA
17,8,32,0.200833333333333,NA,NA
17,8,128,0.251,NA,NA
17,9,0,1.6874,NA,NA
17,9,1,0.596625,NA,NA
17,9,4,0.227,NA,NA
17,9,8,0.198333333333333,NA,NA
17,9,32,0.203166666666667,NA,NA
17,9,128,0.21975,NA,NA
17,10,0,1.6841,NA,NA
17,10,1,0.51425,NA,NA
17,10,4,0.3435,NA,NA
17,10,8,0.259833333333333,NA,NA
17,10,32,0.227666666666667,NA,NA
17,10,128,0.2885,NA,NA
17,11,0,1.7005,NA,NA
17,11,1,0.489,NA,NA
17,11,4,0.3875,NA,NA
17,11,8,0.146833333333333,NA,NA
17,11,32,0.172666666666667,NA,NA
17,11,128,0.12825,NA,NA
17,12,0,1.6967,NA,NA
17,12,1,0.48325,NA,NA
17,12,4,0.3335,NA,NA
17,12,8,0.275666666666667,NA,NA
17,12,32,0.251166666666667,NA,NA
17,12,128,0.20375,NA,NA
18,1,0,1.7151,NA,NA
18,1,1,1.71975,NA,NA
18,1,4,1.6925,NA,NA
18,1,8,1.11233333333333,NA,NA
18,1,32,1.15783333333333,NA,NA
18,1,128,1.167,NA,NA
18,2,0,1.7115,NA,NA
18,2,1,1.726,NA,NA
18,2,4,1.679,NA,NA
18,2,8,1.16566666666667,NA,NA
18,2,32,0.9595,NA,NA
18,2,128,1.1675,NA,NA
18,3,0,1.7106,NA,NA
18,3,1,1.732625,NA,NA
18,3,4,1.6915,NA,NA
18,3,8,1.27216666666667,NA,NA
18,3,32,0.8695,NA,NA
18,3,128,1.0585,NA,NA
18,4,0,1.7212,NA,NA
18,4,1,1.747875,NA,NA
18,4,4,1.714,NA,NA
18,4,8,1.1165,NA,NA
18,4,32,0.9335,NA,NA
18,4,128,1.0605,NA,NA
18,5,0,1.7073,NA,NA
18,5,1,1.73475,NA,NA
18,5,4,1.7045,NA,NA
18,5,8,1.328,NA,NA
18,5,32,0.892,NA,NA
18,5,128,1.0765,NA,NA
18,6,0,1.7118,NA,NA
18,6,1,1.727625,NA,NA
18,6,4,1.671,NA,NA
18,6,8,1.10816666666667,NA,NA
18,6,32,0.874833333333333,NA,NA
18,6,128,1.095,NA,NA
18,7,0,1.7042,NA,NA
18,7,1,1.722375,NA,NA
18,7,4,1.69,NA,NA
18,7,8,1.21183333333333,NA,NA
18,7,32,0.73,NA,NA
18,7,128,0.937,NA,NA
18,8,0,1.7228,NA,NA
18,8,1,1.751875,NA,NA
18,8,4,1.6925,NA,NA
18,8,8,1.0825,NA,NA
18,8,32,1.03666666666667,NA,NA
18,8,128,1.1365,NA,NA
18,9,0,1.6992,NA,NA
18,9,1,1.73125,NA,NA
18,9,4,1.6895,NA,NA
18,9,8,1.1745,NA,NA
18,9,32,0.826666666666667,NA,NA
18,9,128,1.15,NA,NA
18,10,0,1.6915,NA,NA
18,10,1,1.719625,NA,NA
18,10,4,1.679,NA,NA
18,10,8,1.49883333333333,NA,NA
18,10,32,1.04533333333333,NA,NA
18,10,128,1.1585,NA,NA
18,11,0,1.709,NA,NA
18,11,1,1.727125,NA,NA
18,11,4,1.685,NA,NA
18,11,8,1.4055,NA,NA
18,11,32,0.958166666666667,NA,NA
18,11,128,1.035,NA,NA
18,12,0,1.6883,NA,NA
18,12,1,1.705375,NA,NA
18,12,4,1.671,NA,NA
18,12,8,1.24033333333333,NA,NA
18,12,32,1.14716666666667,NA,NA
18,12,128,1.096,NA,NA
19,1,0,1.731,NA,NA
19,1,1,1.367625,NA,NA
19,1,4,0.414,NA,NA
19,1,8,0.295666666666667,NA,NA
19,1,32,0.269666666666667,NA,NA
19,1,128,0.69675,NA,NA
19,2,0,1.723,NA,NA
19,2,1,1.4345,NA,NA
19,2,4,0.603,NA,NA
19,2,8,0.411333333333333,NA,NA
19,2,32,0.413166666666667,NA,NA
19,2,128,0.8,NA,NA
19,3,0,1.7252,NA,NA
19,3,1,1.4495,NA,NA
19,3,4,0.409,NA,NA
19,3,8,0.426,NA,NA
19,3,32,0.277833333333333,NA,NA
19,3,128,0.77325,NA,NA
19,4,0,1.7306,NA,NA
19,4,1,1.33075,NA,NA
19,4,4,0.4755,NA,NA
19,4,8,0.355666666666667,NA,NA
19,4,32,0.262333333333333,NA,NA
19,4,128,0.731,NA,NA
19,5,0,1.7228,NA,NA
19,5,1,1.239625,NA,NA
19,5,4,0.3885,NA,NA
19,5,8,0.36,NA,NA
19,5,32,0.342666666666667,NA,NA
19,5,128,0.6915,NA,NA
19,6,0,1.7135,NA,NA
19,6,1,1.35225,NA,NA
19,6,4,0.2985,NA,NA
19,6,8,0.356333333333333,NA,NA
19,6,32,0.296,NA,NA
19,6,128,0.73825,NA,NA
19,7,0,1.7077,NA,NA
19,7,1,1.334875,NA,NA
19,7,4,0.3,NA,NA
19,7,8,0.3585,NA,NA
19,7,32,0.292666666666667,NA,NA
19,7,128,0.717,NA,NA
19,8,0,1.7236,NA,NA
19,8,1,1.452125,NA,NA
19,8,4,0.3475,NA,NA
19,8,8,0.370333333333333,NA,NA
19,8,32,0.312,NA,NA
19,8,128,0.73625,NA,NA
19,9,0,1.7083,NA,NA
19,9,1,1.328625,NA,NA
19,9,4,0.3475,NA,NA
19,9,8,0.373,NA,NA
19,9,32,0.3,NA,NA
19,9,128,0.75625,NA,NA
19,10,0,1.7083,NA,NA
19,10,1,1.43975,NA,NA
19,10,4,0.4695,NA,NA
19,10,8,0.379166666666667,NA,NA
19,10,32,0.421833333333333,NA,NA
19,10,128,0.84325,NA,NA
19,11,0,1.7272,NA,NA
19,11,1,1.248875,NA,NA
19,11,4,0.342,NA,NA
19,11,8,0.371666666666667,NA,NA
19,11,32,0.402833333333333,NA,NA
19,11,128,0.70025,NA,NA
19,12,0,1.7067,NA,NA
19,12,1,1.268875,NA,NA
19,12,4,0.3135,NA,NA
19,12,8,0.297333333333333,NA,NA
19,12,32,0.262,NA,NA
19,12,128,0.5345,NA,NA
20,1,0,1.7174,NA,NA
20,1,1,1.65475,NA,NA
20,1,4,0.9985,NA,NA
20,1,8,1.0315,NA,NA
20,1,32,0.687166666666667,NA,NA
20,1,128,0.70075,NA,NA
20,2,0,1.7083,NA,NA
20,2,1,1.659125,NA,NA
20,2,4,1.031,NA,NA
20,2,8,0.939333333333333,NA,NA
20,2,32,0.6345,NA,NA
20,2,128,0.56875,NA,NA
20,3,0,1.703,NA,NA
20,3,1,1.64825,NA,NA
20,3,4,1.059,NA,NA
20,3,8,0.9955,NA,NA
20,3,32,0.757166666666667,NA,NA
20,3,128,0.67425,NA,NA
20,4,0,1.717,NA,NA
20,4,1,1.689875,NA,NA
20,4,4,0.97,NA,NA
20,4,8,0.9505,NA,NA
20,4,32,0.4945,NA,NA
20,4,128,0.6355,NA,NA
20,5,0,1.696,NA,NA
20,5,1,1.659375,NA,NA
20,5,4,0.994,NA,NA
20,5,8,0.920333333333333,NA,NA
20,5,32,0.6025,NA,NA
20,5,128,0.594,NA,NA
20,6,0,1.6936,NA,NA
20,6,1,1.664375,NA,NA
20,6,4,1.0305,NA,NA
20,6,8,0.9475,NA,NA
20,6,32,0.585833333333333,NA,NA
20,6,128,0.61075,NA,NA
20,7,0,1.6897,NA,NA
20,7,1,1.66375,NA,NA
20,7,4,1.001,NA,NA
20,7,8,0.9595,NA,NA
20,7,32,0.645666666666667,NA,NA
20,7,128,0.5925,NA,NA
20,8,0,1.7068,NA,NA
20,8,1,1.663625,NA,NA
20,8,4,1.0815,NA,NA
20,8,8,0.999833333333333,NA,NA
20,8,32,0.758,NA,NA
20,8,128,0.61125,NA,NA
20,9,0,1.6838,NA,NA
20,9,1,1.628125,NA,NA
20,9,4,1.084,NA,NA
20,9,8,0.9235,NA,NA
20,9,32,0.629166666666667,NA,NA
20,9,128,0.51675,NA,NA
20,10,0,1.6837,NA,NA
20,10,1,1.64975,NA,NA
20,10,4,1.0605,NA,NA
20,10,8,0.933666666666667,NA,NA
20,10,32,0.746333333333333,NA,NA
20,10,128,0.70325,NA,NA
20,11,0,1.7029,NA,NA
20,11,1,1.650625,NA,NA
20,11,4,0.8995,NA,NA
20,11,8,0.8985,NA,NA
20,11,32,0.637333333333333,NA,NA
20,11,128,0.47,NA,NA
20,12,0,1.6641,NA,NA
20,12,1,1.640125,NA,NA
20,12,4,1.051,NA,NA
20,12,8,0.861833333333333,NA,NA
20,12,32,0.5455,NA,NA
20,12,128,0.39125,NA,NA
