"line","rep","enviro","data","exper"
3,4,32,0.174,"5"
3,5,0,1.7325,"5"
3,5,1,0.298,"5"
3,5,4,0.223,"5"
3,5,8,0.2175,"5"
3,5,32,0.19,"5"
3,6,0,1.711,"5"
3,6,1,0.169,"5"
3,6,4,0.155,"5"
3,6,8,0.143,"5"
3,6,32,0.124,"5"
3,7,0,1.708,"5"
3,7,1,0.199,"5"
3,7,4,0.189,"5"
3,7,8,0.1565,"5"
3,7,32,0.163,"5"
3,8,0,1.7325,"5"
3,8,1,0.23,"5"
3,8,4,0.174,"5"
3,8,8,0.1805,"5"
3,8,32,0.167,"5"
3,9,0,1.7205,"5"
3,9,1,0.188,"5"
3,9,4,0.201,"5"
3,9,8,0.1485,"5"
3,9,32,0.151,"5"
3,10,0,1.7175,"5"
3,10,1,0.274,"5"
3,10,4,0.207,"5"
3,10,8,0.1825,"5"
3,10,32,0.1865,"5"
3,11,0,1.7465,"5"
3,11,1,0.205,"5"
3,11,4,0.128,"5"
3,11,8,0.1395,"5"
3,11,32,0.131,"5"
3,12,0,1.736,"5"
3,12,1,0.183,"5"
3,12,4,0.157,"5"
3,12,8,0.144,"5"
3,12,32,0.1665,"5"
4,1,0,1.736,"5"
4,1,1,0.355,"5"
4,1,4,0.26,"5"
4,1,8,0.1695,"5"
4,1,32,0.2285,"5"
4,2,0,1.711,"5"
4,2,1,0.224,"5"
4,2,4,0.128,"5"
4,2,8,0.1465,"5"
4,2,32,0.153,"5"
4,3,0,1.6755,"5"
4,3,1,0.203,"5"
4,3,4,0.131,"5"
4,3,8,0.1235,"5"
4,3,32,0.1325,"5"
4,4,0,1.7385,"5"
4,4,1,0.244,"5"
4,4,4,0.132,"5"
4,4,8,0.146,"5"
4,4,32,0.131,"5"
4,5,0,1.718,"5"
4,5,1,0.88,"5"
4,5,4,0.091,"5"
4,5,8,0.1135,"5"
4,5,32,0.0995,"5"
4,6,0,1.6975,"5"
4,6,1,0.192,"5"
4,6,4,0.898,"5"
4,6,8,0.1005,"5"
4,6,32,0.101,"5"
4,7,0,1.71,"5"
4,7,1,0.241,"5"
4,7,4,0.143,"5"
4,7,8,0.1025,"5"
4,7,32,0.096,"5"
4,8,0,1.7475,"5"
4,8,1,0.183,"5"
4,8,4,0.113,"5"
4,8,8,0.1205,"5"
4,8,32,0.116,"5"
4,9,0,1.7145,"5"
4,9,1,0.239,"5"
4,9,4,0.12,"5"
4,9,8,0.1115,"5"
4,9,32,0.1005,"5"
4,10,0,1.714,"5"
4,10,1,0.163,"5"
4,10,4,0.068,"5"
4,10,8,0.0985,"5"
4,10,32,0.0765,"5"
4,11,0,1.7395,"5"
4,11,1,0.308,"5"
4,11,4,0.1,"5"
4,11,8,0.102,"5"
4,11,32,0.12,"5"
4,12,0,1.715,"5"
4,12,1,0.241,"5"
4,12,4,0.15,"5"
4,12,8,0.1095,"5"
4,12,32,0.1205,"5"
5,1,0,1.7005,"5"
5,1,1,1.508,"5"
5,1,4,1.489,"5"
5,1,8,1.4825,"5"
5,1,32,1.4645,"5"
5,2,0,1.677,"5"
5,2,1,1.49,"5"
5,2,4,1.47,"5"
5,2,8,1.4595,"5"
5,2,32,1.4635,"5"
5,3,0,1.3885,"5"
5,3,1,1.524,"5"
5,3,4,1.465,"5"
5,3,8,1.4635,"5"
5,3,32,1.4495,"5"
5,4,0,1.692,"5"
5,4,1,1.534,"5"
5,4,4,1.495,"5"
5,4,8,1.478,"5"
5,4,32,1.478,"5"
5,5,0,1.676,"5"
5,5,1,1.533,"5"
5,5,4,1.477,"5"
5,5,8,1.4455,"5"
5,5,32,1.449,"5"
5,6,0,1.668,"5"
5,6,1,1.522,"5"
5,6,4,1.453,"5"
5,6,8,1.432,"5"
5,6,32,1.433,"5"
5,7,0,1.669,"5"
5,7,1,1.499,"5"
5,7,4,1.435,"5"
5,7,8,1.393,"5"
5,7,32,1.392,"5"
5,8,0,1.6965,"5"
5,8,1,1.522,"5"
5,8,4,1.441,"5"
5,8,8,1.398,"5"
5,8,32,1.3875,"5"
5,9,0,1.6695,"5"
5,9,1,1.508,"5"
5,9,4,1.404,"5"
5,9,8,1.359,"5"
5,9,32,1.328,"5"
5,10,0,1.657,"5"
5,10,1,1.454,"5"
5,10,4,1.422,"5"
5,10,8,1.3135,"5"
5,10,32,1.3275,"5"
5,11,0,1.688,"5"
5,11,1,1.549,"5"
5,11,4,1.462,"5"
5,11,8,1.4385,"5"
5,11,32,1.413,"5"
5,12,0,1.6975,"5"
5,12,1,1.531,"5"
5,12,4,1.45,"5"
5,12,8,1.4415,"5"
5,12,32,1.4175,"5"
6,1,0,1.735,"5"
6,1,1,0.829,"5"
6,1,4,0.247,"5"
6,1,8,0.299,"5"
6,1,32,0.294,"5"
6,2,0,1.696,"5"
6,2,1,1.009,"5"
6,2,4,0.276,"5"
6,2,8,0.2845,"5"
6,2,32,0.294,"5"
6,3,0,1.7035,"5"
6,3,1,0.872,"5"
6,3,4,0.239,"5"
6,3,8,0.2805,"5"
6,3,32,0.271,"5"
6,4,0,1.726,"5"
6,4,1,0.824,"5"
6,4,4,0.243,"5"
6,4,8,0.285,"5"
6,4,32,0.28,"5"
6,5,0,1.699,"5"
6,5,1,0.777,"5"
6,5,4,0.245,"5"
6,5,8,0.255,"5"
6,5,32,0.2545,"5"
6,6,0,1.7005,"5"
6,6,1,0.862,"5"
6,6,4,0.221,"5"
6,6,8,0.236,"5"
6,6,32,0.239,"5"
6,7,0,1.706,"5"
6,7,1,0.682,"5"
6,7,4,0.223,"5"
6,7,8,0.241,"5"
6,7,32,0.242,"5"
6,8,0,1.7325,"5"
6,8,1,0.788,"5"
6,8,4,0.23,"5"
6,8,8,0.2445,"5"
6,8,32,0.248,"5"
6,9,0,1.6895,"5"
6,9,1,0.748,"5"
6,9,4,0.24,"5"
6,9,8,0.2355,"5"
6,9,32,0.233,"5"
6,10,0,1.6985,"5"
6,10,1,0.574,"5"
6,10,4,0.234,"5"
6,10,8,0.2415,"5"
6,10,32,0.2455,"5"
6,11,0,1.7235,"5"
6,11,1,0.774,"5"
6,11,4,0.256,"5"
6,11,8,0.2325,"5"
6,11,32,0.24,"5"
6,12,0,1.718,"5"
6,12,1,0.697,"5"
6,12,4,0.244,"5"
6,12,8,0.263,"5"
6,12,32,0.265,"5"
7,1,0,1.7275,"5"
7,1,1,0.982,"5"
7,1,4,0.402,"5"
7,1,8,0.2985,"5"
7,1,32,0.284,"5"
7,2,0,1.696,"5"
7,2,1,1.008,"5"
7,2,4,0.321,"5"
7,2,8,0.366,"5"
7,2,32,0.3235,"5"
7,3,0,1.6975,"5"
7,3,1,0.759,"5"
7,3,4,0.234,"5"
7,3,8,0.302,"5"
7,3,32,0.25,"5"
7,4,0,1.725,"5"
7,4,1,1.054,"5"
7,4,4,0.262,"5"
7,4,8,0.262,"5"
7,4,32,0.308,"5"
7,5,0,1.7145,"5"
7,5,1,1.178,"5"
7,5,4,0.302,"5"
7,5,8,0.2755,"5"
7,5,32,0.2475,"5"
7,6,0,1.7045,"5"
7,6,1,0.73,"5"
7,6,4,0.229,"5"
7,6,8,0.298,"5"
7,6,32,0.1335,"5"
7,7,0,1.715,"5"
7,7,1,1.072,"5"
7,7,4,0.258,"5"
7,7,8,0.2895,"5"
7,7,32,0.2165,"5"
7,8,0,1.749,"5"
7,8,1,0.856,"5"
7,8,4,0.251,"5"
7,8,8,0.308,"5"
7,8,32,0.277,"5"
7,9,0,1.715,"5"
7,9,1,0.693,"5"
7,9,4,0.283,"5"
7,9,8,0.3,"5"
7,9,32,0.1735,"5"
7,10,0,1.7095,"5"
7,10,1,0.533,"5"
7,10,4,0.239,"5"
7,10,8,0.2275,"5"
7,10,32,0.2355,"5"
7,11,0,1.732,"5"
7,11,1,0.591,"5"
7,11,4,0.277,"5"
7,11,8,0.211,"5"
7,11,32,0.1605,"5"
7,12,0,1.744,"5"
7,12,1,0.531,"5"
7,12,4,0.209,"5"
7,12,8,0.2585,"5"
7,12,32,0.2245,"5"
8,1,0,1.744,"5"
8,1,1,0.409,"5"
8,1,4,0.268,"5"
8,1,8,0.2845,"5"
8,1,32,0.207,"5"
8,2,0,1.7325,"5"
8,2,1,0.265,"5"
8,2,4,0.276,"5"
8,2,8,0.198,"5"
8,2,32,0.086,"5"
8,3,0,1.7365,"5"
8,3,1,0.219,"5"
8,3,4,0.151,"5"
8,3,8,0.169,"5"
8,3,32,0.114,"5"
8,4,0,1.75,"5"
8,4,1,0.238,"5"
8,4,4,0.271,"5"
8,4,8,0.122,"5"
8,4,32,0.1205,"5"
8,5,0,1.7375,"5"
8,5,1,0.261,"5"
8,5,4,0.207,"5"
8,5,8,0.1825,"5"
8,5,32,0.1735,"5"
8,6,0,1.714,"5"
8,6,1,0.241,"5"
8,6,4,0.211,"5"
8,6,8,0.1445,"5"
8,6,32,0.097,"5"
8,7,0,1.714,"5"
8,7,1,0.445,"5"
8,7,4,0.256,"5"
8,7,8,0.1945,"5"
8,7,32,0.128,"5"
8,8,0,1.7315,"5"
8,8,1,0.263,"5"
8,8,4,0.191,"5"
8,8,8,0.1655,"5"
8,8,32,0.1545,"5"
8,9,0,1.7175,"5"
8,9,1,0.307,"5"
8,9,4,0.164,"5"
8,9,8,0.131,"5"
8,9,32,0.1005,"5"
8,10,0,1.711,"5"
8,10,1,0.313,"5"
8,10,4,0.243,"5"
8,10,8,0.1825,"5"
8,10,32,0.1505,"5"
8,11,0,1.7425,"5"
8,11,1,0.309,"5"
8,11,4,0.257,"5"
8,11,8,0.158,"5"
8,11,32,0.113,"5"
8,12,0,1.7235,"5"
8,12,1,0.425,"5"
8,12,4,0.262,"5"
8,12,8,0.2165,"5"
8,12,32,0.164,"5"
9,1,0,1.7545,"5"
9,1,1,0.472,"5"
9,1,4,0.206,"5"
9,1,8,0.165,"5"
9,1,32,0.1645,"5"
9,2,0,1.751,"5"
9,2,1,0.468,"5"
9,2,4,0.214,"5"
9,2,8,0.1735,"5"
9,2,32,0.1585,"5"
9,3,0,1.752,"5"
9,3,1,0.417,"5"
9,3,4,0.183,"5"
9,3,8,0.175,"5"
9,3,32,0.1645,"5"
9,4,0,1.7535,"5"
9,4,1,0.542,"5"
9,4,4,0.182,"5"
9,4,8,0.1685,"5"
9,4,32,0.1525,"5"
9,5,0,1.743,"5"
9,5,1,0.73,"5"
9,5,4,0.208,"5"
9,5,8,0.1675,"5"
9,5,32,0.172,"5"
9,6,0,1.7295,"5"
9,6,1,0.524,"5"
9,6,4,0.162,"5"
9,6,8,0.1775,"5"
9,6,32,0.146,"5"
9,7,0,1.724,"5"
9,7,1,0.588,"5"
9,7,4,0.19,"5"
9,7,8,0.17,"5"
9,7,32,0.1565,"5"
9,8,0,1.746,"5"
9,8,1,0.506,"5"
9,8,4,0.207,"5"
9,8,8,0.2145,"5"
9,8,32,0.1875,"5"
9,9,0,1.74,"5"
9,9,1,0.526,"5"
9,9,4,0.188,"5"
9,9,8,0.1705,"5"
9,9,32,0.1705,"5"
9,10,0,1.7235,"5"
9,10,1,0.457,"5"
9,10,4,0.182,"5"
9,10,8,0.1505,"5"
9,10,32,0.1405,"5"
9,11,0,1.7545,"5"
9,11,1,0.473,"5"
9,11,4,0.166,"5"
9,11,8,0.1445,"5"
9,11,32,0.1365,"5"
9,12,0,1.7425,"5"
9,12,1,0.381,"5"
9,12,4,0.165,"5"
9,12,8,0.1315,"5"
9,12,32,0.123,"5"
10,1,0,1.6815,"5"
10,1,1,1.359,"5"
10,1,4,1.08,"5"
10,1,8,1.1655,"5"
10,1,32,1.1615,"5"
10,2,0,1.6675,"5"
10,2,1,1.367,"5"
10,2,4,1.207,"5"
10,2,8,1.2395,"5"
10,2,32,1.2665,"5"
10,3,0,1.678,"5"
10,3,1,1.391,"5"
10,3,4,1.199,"5"
10,3,8,1.267,"5"
10,3,32,1.247,"5"
10,4,0,1.6915,"5"
10,4,1,1.375,"5"
10,4,4,1.205,"5"
10,4,8,1.2725,"5"
10,4,32,1.2125,"5"
10,5,0,1.6655,"5"
10,5,1,1.389,"5"
10,5,4,1.133,"5"
10,5,8,1.192,"5"
10,5,32,1.1925,"5"
10,6,0,1.6605,"5"
10,6,1,1.368,"5"
10,6,4,1.192,"5"
10,6,8,1.2145,"5"
10,6,32,1.171,"5"
10,7,0,1.6565,"5"
10,7,1,1.404,"5"
10,7,4,1.158,"5"
10,7,8,1.179,"5"
10,7,32,1.1875,"5"
10,8,0,1.6915,"5"
10,8,1,1.341,"5"
10,8,4,1.171,"5"
10,8,8,1.146,"5"
10,8,32,1.128,"5"
10,9,0,1.651,"5"
10,9,1,1.377,"5"
10,9,4,1.174,"5"
10,9,8,1.2065,"5"
10,9,32,1.189,"5"
10,10,0,1.665,"5"
10,10,1,1.336,"5"
10,10,4,1.166,"5"
10,10,8,1.157,"5"
10,10,32,1.119,"5"
10,11,0,1.676,"5"
10,11,1,1.315,"5"
10,11,4,1.135,"5"
10,11,8,1.1675,"5"
10,11,32,1.1365,"5"
10,12,0,1.678,"5"
10,12,1,1.331,"5"
10,12,4,1.172,"5"
10,12,8,1.1895,"5"
10,12,32,1.1845,"5"
11,1,0,1.7,"5"
11,1,1,0.347,"5"
11,1,4,0.377,"5"
11,1,8,0.398,"5"
11,1,32,0.4375,"5"
11,2,0,1.704,"5"
11,2,1,0.33,"5"
11,2,4,0.363,"5"
11,2,8,0.382,"5"
11,2,32,0.3685,"5"
11,3,0,1.7055,"5"
11,3,1,0.439,"5"
11,3,4,0.403,"5"
11,3,8,0.406,"5"
11,3,32,0.416,"5"
11,4,0,1.71,"5"
11,4,1,0.428,"5"
11,4,4,0.391,"5"
11,4,8,0.3725,"5"
11,4,32,0.3805,"5"
11,5,0,1.7025,"5"
11,5,1,0.414,"5"
11,5,4,0.323,"5"
11,5,8,0.369,"5"
11,5,32,0.376,"5"
11,6,0,1.695,"5"
11,6,1,0.259,"5"
11,6,4,0.317,"5"
11,6,8,0.325,"5"
11,6,32,0.3535,"5"
11,7,0,1.688,"5"
11,7,1,0.383,"5"
11,7,4,0.324,"5"
11,7,8,0.3345,"5"
11,7,32,0.3425,"5"
11,8,0,1.7035,"5"
11,8,1,0.374,"5"
11,8,4,0.278,"5"
11,8,8,0.3225,"5"
11,8,32,0.327,"5"
11,9,0,1.684,"5"
11,9,1,0.261,"5"
11,9,4,0.289,"5"
11,9,8,0.33,"5"
11,9,32,0.3355,"5"
11,10,0,1.697,"5"
11,10,1,0.388,"5"
11,10,4,0.37,"5"
11,10,8,0.3615,"5"
11,10,32,0.379,"5"
11,11,0,1.7135,"5"
11,11,1,0.332,"5"
11,11,4,0.35,"5"
11,11,8,0.3465,"5"
11,11,32,0.365,"5"
11,12,0,1.6875,"5"
11,12,1,0.385,"5"
11,12,4,0.337,"5"
11,12,8,0.3825,"5"
11,12,32,0.361,"5"
12,1,0,1.623,"5"
12,1,1,1.657,"5"
12,1,4,1.619,"5"
12,1,8,1.6355,"5"
12,1,32,1.5815,"5"
12,2,0,1.6275,"5"
12,2,1,1.674,"5"
12,2,4,1.663,"5"
12,2,8,1.642,"5"
12,2,32,1.619,"5"
12,3,0,1.6355,"5"
12,3,1,1.678,"5"
12,3,4,1.683,"5"
12,3,8,1.673,"5"
12,3,32,1.6315,"5"
12,4,0,1.638,"5"
12,4,1,1.695,"5"
12,4,4,1.694,"5"
12,4,8,1.68,"5"
12,4,32,1.64,"5"
12,5,0,1.6205,"5"
12,5,1,1.671,"5"
12,5,4,1.675,"5"
12,5,8,1.658,"5"
12,5,32,1.6205,"5"
12,6,0,1.6155,"5"
12,6,1,1.657,"5"
12,6,4,1.674,"5"
12,6,8,1.661,"5"
12,6,32,1.6355,"5"
12,7,0,1.6115,"5"
12,7,1,1.651,"5"
12,7,4,1.651,"5"
12,7,8,1.649,"5"
12,7,32,1.6215,"5"
12,8,0,1.624,"5"
12,8,1,1.682,"5"
12,8,4,1.669,"5"
12,8,8,1.657,"5"
12,8,32,1.6335,"5"
12,9,0,1.6035,"5"
12,9,1,1.642,"5"
12,9,4,1.66,"5"
12,9,8,1.657,"5"
12,9,32,1.6355,"5"
12,10,0,1.6075,"5"
12,10,1,1.644,"5"
12,10,4,1.635,"5"
12,10,8,1.625,"5"
12,10,32,1.601,"5"
12,11,0,1.636,"5"
12,11,1,1.652,"5"
12,11,4,1.616,"5"
12,11,8,1.643,"5"
12,11,32,1.6165,"5"
12,12,0,1.619,"5"
12,12,1,1.627,"5"
12,12,4,1.654,"5"
12,12,8,1.5975,"5"
12,12,32,1.615,"5"
13,1,0,1.6765,"5"
13,1,1,0.277,"5"
13,1,4,0.12,"5"
13,1,8,0.0975,"5"
13,1,32,0.087,"5"
13,2,0,1.672,"5"
13,2,1,0.235,"5"
13,2,4,0.169,"5"
13,2,8,0.137,"5"
13,2,32,0.133,"5"
13,3,0,1.675,"5"
13,3,1,0.377,"5"
13,3,4,0.237,"5"
13,3,8,0.219,"5"
13,3,32,0.2095,"5"
13,4,0,1.68,"5"
13,4,1,0.315,"5"
13,4,4,0.158,"5"
13,4,8,0.147,"5"
13,4,32,0.159,"5"
13,5,0,1.6575,"5"
13,5,1,0.247,"5"
13,5,4,0.165,"5"
13,5,8,0.1185,"5"
13,5,32,0.114,"5"
13,6,0,1.673,"5"
13,6,1,0.32,"5"
13,6,4,0.185,"5"
13,6,8,0.145,"5"
13,6,32,0.1305,"5"
13,7,0,1.6725,"5"
13,7,1,0.33,"5"
13,7,4,0.196,"5"
13,7,8,0.1705,"5"
13,7,32,0.1515,"5"
13,8,0,1.6815,"5"
13,8,1,0.46,"5"
13,8,4,0.305,"5"
13,8,8,0.2765,"5"
13,8,32,0.262,"5"
13,9,0,1.657,"5"
13,9,1,0.531,"5"
13,9,4,0.334,"5"
13,9,8,0.345,"5"
13,9,32,0.339,"5"
13,10,0,1.6615,"5"
13,10,1,0.61,"5"
13,10,4,0.33,"5"
13,10,8,0.357,"5"
13,10,32,0.407,"5"
13,11,0,1.6805,"5"
13,11,1,0.178,"5"
13,11,4,0.132,"5"
13,11,8,0.102,"5"
13,11,32,0.11,"5"
13,12,0,1.658,"5"
13,12,1,0.5,"5"
13,12,4,0.428,"5"
13,12,8,0.4005,"5"
13,12,32,0.37,"5"
14,1,0,1.718,"5"
14,1,1,0.907,"5"
14,1,4,0.697,"5"
14,1,8,0.744,"5"
14,1,32,0.682,"5"
14,2,0,1.706,"5"
14,2,1,0.772,"5"
14,2,4,0.608,"5"
14,2,8,0.603,"5"
14,2,32,0.5935,"5"
14,3,0,1.709,"5"
14,3,1,0.759,"5"
14,3,4,0.579,"5"
14,3,8,0.623,"5"
14,3,32,0.581,"5"
14,4,0,1.7155,"5"
14,4,1,0.51,"5"
14,4,4,0.409,"5"
14,4,8,0.394,"5"
14,4,32,0.364,"5"
14,5,0,1.6925,"5"
14,5,1,0.606,"5"
14,5,4,0.421,"5"
14,5,8,0.457,"5"
14,5,32,0.402,"5"
14,6,0,1.694,"5"
14,6,1,0.596,"5"
14,6,4,0.397,"5"
14,6,8,0.3965,"5"
14,6,32,0.361,"5"
14,7,0,1.707,"5"
14,7,1,0.752,"5"
14,7,4,0.52,"5"
14,7,8,0.5725,"5"
14,7,32,0.5435,"5"
14,8,0,1.729,"5"
14,8,1,0.568,"5"
14,8,4,0.376,"5"
14,8,8,0.401,"5"
14,8,32,0.39,"5"
14,9,0,1.6855,"5"
14,9,1,0.885,"5"
14,9,4,0.56,"5"
14,9,8,0.573,"5"
14,9,32,0.5635,"5"
14,10,0,1.7,"5"
14,10,1,0.655,"5"
14,10,4,0.449,"5"
14,10,8,0.3855,"5"
14,10,32,0.3875,"5"
14,11,0,1.718,"5"
14,11,1,0.622,"5"
14,11,4,0.43,"5"
14,11,8,0.513,"5"
14,11,32,0.46,"5"
14,12,0,1.6925,"5"
14,12,1,0.719,"5"
14,12,4,0.477,"5"
14,12,8,0.4755,"5"
14,12,32,0.4235,"5"
15,1,0,1.532,"5"
15,1,1,0.303,"5"
15,1,4,0.129,"5"
15,1,8,0.1405,"5"
15,1,32,0.119,"5"
15,2,0,1.5445,"5"
15,2,1,0.486,"5"
15,2,4,0.124,"5"
15,2,8,0.091,"5"
15,2,32,0.093,"5"
15,3,0,1.543,"5"
15,3,1,0.533,"5"
15,3,4,0.103,"5"
15,3,8,0.109,"5"
15,3,32,0.092,"5"
15,4,0,1.566,"5"
15,4,1,0.222,"5"
15,4,4,0.065,"5"
15,4,8,0.075,"5"
15,4,32,0.067,"5"
15,5,0,1.536,"5"
15,5,1,0.408,"5"
15,5,4,0.111,"5"
15,5,8,0.1035,"5"
15,5,32,0.0825,"5"
15,6,0,1.533,"5"
15,6,1,0.494,"5"
15,6,4,0.125,"5"
15,6,8,0.101,"5"
15,6,32,0.0935,"5"
15,7,0,1.5455,"5"
15,7,1,0.55,"5"
15,7,4,0.122,"5"
15,7,8,0.1005,"5"
15,7,32,0.094,"5"
15,8,0,1.5605,"5"
15,8,1,0.326,"5"
15,8,4,0.086,"5"
15,8,8,0.084,"5"
15,8,32,0.0795,"5"
15,9,0,1.5305,"5"
15,9,1,0.464,"5"
15,9,4,0.086,"5"
15,9,8,0.076,"5"
15,9,32,0.078,"5"
15,10,0,1.5225,"5"
15,10,1,0.39,"5"
15,10,4,0.13,"5"
15,10,8,0.109,"5"
15,10,32,0.096,"5"
15,11,0,1.556,"5"
15,11,1,0.203,"5"
15,11,4,0.065,"5"
15,11,8,0.0705,"5"
15,11,32,0.086,"5"
15,12,0,1.5285,"5"
15,12,1,0.401,"5"
15,12,4,0.077,"5"
15,12,8,0.0985,"5"
15,12,32,0.088,"5"
16,1,0,1.691,"5"
16,1,1,0.838,"5"
16,1,4,0.574,"5"
16,1,8,0.61,"5"
16,1,32,0.516,"5"
16,2,0,1.675,"5"
16,2,1,1.109,"5"
16,2,4,0.545,"5"
16,2,8,0.5295,"5"
16,2,32,0.4875,"5"
16,3,0,1.6905,"5"
16,3,1,0.907,"5"
16,3,4,0.479,"5"
16,3,8,0.48,"5"
16,3,32,0.4565,"5"
16,4,0,1.6965,"5"
16,4,1,0.789,"5"
16,4,4,0.344,"5"
16,4,8,0.336,"5"
16,4,32,0.3,"5"
16,5,0,1.67,"5"
16,5,1,0.829,"5"
16,5,4,0.354,"5"
16,5,8,0.391,"5"
16,5,32,0.3565,"5"
16,6,0,1.6785,"5"
16,6,1,1.078,"5"
16,6,4,0.485,"5"
16,6,8,0.4425,"5"
16,6,32,0.4375,"5"
16,7,0,1.668,"5"
16,7,1,0.742,"5"
16,7,4,0.316,"5"
16,7,8,0.328,"5"
16,7,32,0.3245,"5"
16,8,0,1.7075,"5"
16,8,1,1.057,"5"
16,8,4,0.458,"5"
16,8,8,0.431,"5"
16,8,32,0.405,"5"
16,9,0,1.664,"5"
16,9,1,0.841,"5"
16,9,4,0.367,"5"
16,9,8,0.329,"5"
16,9,32,0.374,"5"
16,10,0,1.678,"5"
16,10,1,0.992,"5"
16,10,4,0.434,"5"
16,10,8,0.414,"5"
16,10,32,0.399,"5"
16,11,0,1.693,"5"
16,11,1,1.018,"5"
16,11,4,0.496,"5"
16,11,8,0.4355,"5"
16,11,32,0.4865,"5"
16,12,0,1.6635,"5"
16,12,1,1.036,"5"
16,12,4,0.483,"5"
16,12,8,0.498,"5"
16,12,32,0.5115,"5"
17,1,0,1.677,"5"
17,1,1,0.118,"5"
17,1,4,0.065,"5"
17,1,8,0.0675,"5"
17,1,32,0.0735,"5"
17,2,0,1.6885,"5"
17,2,1,0.147,"5"
17,2,4,0.063,"5"
17,2,8,0.0675,"5"
17,2,32,0.0685,"5"
17,3,0,1.682,"5"
17,3,1,0.21,"5"
17,3,4,0.154,"5"
17,3,8,0.109,"5"
17,3,32,0.1025,"5"
17,4,0,1.6955,"5"
17,4,1,0.158,"5"
17,4,4,0.123,"5"
17,4,8,0.153,"5"
17,4,32,0.098,"5"
17,5,0,1.684,"5"
17,5,1,0.114,"5"
17,5,4,0.063,"5"
17,5,8,0.0645,"5"
17,5,32,0.066,"5"
17,6,0,1.6755,"5"
17,6,1,0.159,"5"
17,6,4,0.108,"5"
17,6,8,0.0815,"5"
17,6,32,0.0725,"5"
17,7,0,1.6705,"5"
17,7,1,0.231,"5"
17,7,4,0.109,"5"
17,7,8,0.104,"5"
17,7,32,0.1195,"5"
17,8,0,1.6825,"5"
17,8,1,0.213,"5"
17,8,4,0.059,"5"
17,8,8,0.081,"5"
17,8,32,0.0645,"5"
17,9,0,1.671,"5"
17,9,1,0.22,"5"
17,9,4,0.099,"5"
17,9,8,0.089,"5"
17,9,32,0.1145,"5"
17,10,0,1.675,"5"
17,10,1,0.216,"5"
17,10,4,0.141,"5"
17,10,8,0.131,"5"
17,10,32,0.113,"5"
17,11,0,1.6985,"5"
17,11,1,0.198,"5"
17,11,4,0.101,"5"
17,11,8,0.0805,"5"
17,11,32,0.1285,"5"
17,12,0,1.6675,"5"
17,12,1,0.244,"5"
17,12,4,0.248,"5"
17,12,8,0.1245,"5"
17,12,32,0.131,"5"
18,1,0,1.6925,"5"
18,1,1,1.674,"5"
18,1,4,1.702,"5"
18,1,8,0.7055,"5"
18,1,32,0.9345,"5"
18,2,0,1.6835,"5"
18,2,1,1.689,"5"
18,2,4,1.678,"5"
18,2,8,1.188,"5"
18,2,32,0.5355,"5"
18,3,0,1.686,"5"
18,3,1,1.705,"5"
18,3,4,1.669,"5"
18,3,8,1.196,"5"
18,3,32,0.4765,"5"
18,4,0,1.7015,"5"
18,4,1,1.731,"5"
18,4,4,1.697,"5"
18,4,8,0.9005,"5"
18,4,32,0.528,"5"
18,5,0,1.6735,"5"
18,5,1,1.714,"5"
18,5,4,1.707,"5"
18,5,8,0.8755,"5"
18,5,32,0.6975,"5"
18,6,0,1.683,"5"
18,6,1,1.709,"5"
18,6,4,1.668,"5"
18,6,8,0.9635,"5"
18,6,32,0.7245,"5"
18,7,0,1.687,"5"
18,7,1,1.702,"5"
18,7,4,1.68,"5"
18,7,8,1.02,"5"
18,7,32,0.494,"5"
18,8,0,1.7005,"5"
18,8,1,1.738,"5"
18,8,4,1.693,"5"
18,8,8,0.9275,"5"
18,8,32,0.897,"5"
18,9,0,1.6745,"5"
18,9,1,1.723,"5"
18,9,4,1.696,"5"
18,9,8,0.972,"5"
18,9,32,0.7435,"5"
18,10,0,1.6795,"5"
18,10,1,1.691,"5"
18,10,4,1.68,"5"
18,10,8,0.941,"5"
18,10,32,0.723,"5"
18,11,0,1.6955,"5"
18,11,1,1.719,"5"
18,11,4,1.682,"5"
18,11,8,1.081,"5"
18,11,32,0.8065,"5"
18,12,0,1.685,"5"
18,12,1,1.679,"5"
18,12,4,1.671,"5"
18,12,8,0.978,"5"
18,12,32,0.8625,"5"
19,1,0,1.735,"5"
19,1,1,0.977,"5"
19,1,4,0.179,"5"
19,1,8,0.142,"5"
19,1,32,0.145,"5"
19,2,0,1.737,"5"
19,2,1,1.034,"5"
19,2,4,0.297,"5"
19,2,8,0.2895,"5"
19,2,32,0.2545,"5"
19,3,0,1.739,"5"
19,3,1,0.998,"5"
19,3,4,0.181,"5"
19,3,8,0.1905,"5"
19,3,32,0.1925,"5"
19,4,0,1.745,"5"
19,4,1,1.17,"5"
19,4,4,0.304,"5"
19,4,8,0.2435,"5"
19,4,32,0.232,"5"
19,5,0,1.733,"5"
19,5,1,0.872,"5"
19,5,4,0.257,"5"
19,5,8,0.193,"5"
19,5,32,0.2085,"5"
19,6,0,1.7225,"5"
19,6,1,1.086,"5"
19,6,4,0.231,"5"
19,6,8,0.204,"5"
19,6,32,0.186,"5"
19,7,0,1.7185,"5"
19,7,1,1.024,"5"
19,7,4,0.188,"5"
19,7,8,0.1745,"5"
19,7,32,0.166,"5"
19,8,0,1.7455,"5"
19,8,1,1.307,"5"
