"line","rep","enviro","data","exper"
3,4,0,1.7565,"5"
3,4,1,0.345,"5"
3,4,4,0.273,"5"
3,4,8,0.3045,"5"
3,4,32,0.279,"5"
3,5,0,1.742,"5"
3,5,1,0.38,"5"
3,5,4,0.321,"5"
3,5,8,0.2945,"5"
3,5,32,0.2615,"5"
3,6,0,1.7235,"5"
3,6,1,0.309,"5"
3,6,4,0.257,"5"
3,6,8,0.256,"5"
3,6,32,0.2245,"5"
3,7,0,1.719,"5"
3,7,1,0.34,"5"
3,7,4,0.329,"5"
3,7,8,0.253,"5"
3,7,32,0.2455,"5"
3,8,0,1.7455,"5"
3,8,1,0.337,"5"
3,8,4,0.282,"5"
3,8,8,0.283,"5"
3,8,32,0.2375,"5"
3,9,0,1.7405,"5"
3,9,1,0.33,"5"
3,9,4,0.333,"5"
3,9,8,0.2495,"5"
3,9,32,0.2235,"5"
3,10,0,1.731,"5"
3,10,1,0.357,"5"
3,10,4,0.299,"5"
3,10,8,0.2565,"5"
3,10,32,0.264,"5"
3,11,0,1.758,"5"
3,11,1,0.342,"5"
3,11,4,0.222,"5"
3,11,8,0.217,"5"
3,11,32,0.1895,"5"
3,12,0,1.741,"5"
3,12,1,0.3,"5"
3,12,4,0.251,"5"
3,12,8,0.2385,"5"
3,12,32,0.255,"5"
4,1,0,1.7335,"5"
4,1,1,0.655,"5"
4,1,4,0.489,"5"
4,1,8,0.309,"5"
4,1,32,0.393,"5"
4,2,0,1.72,"5"
4,2,1,0.44,"5"
4,2,4,0.211,"5"
4,2,8,0.294,"5"
4,2,32,0.268,"5"
4,3,0,1.7245,"5"
4,3,1,0.385,"5"
4,3,4,0.223,"5"
4,3,8,0.2125,"5"
4,3,32,0.2495,"5"
4,4,0,1.7425,"5"
4,4,1,0.443,"5"
4,4,4,0.221,"5"
4,4,8,0.2715,"5"
4,4,32,0.2215,"5"
4,5,0,1.7315,"5"
4,5,1,0.995,"5"
4,5,4,0.147,"5"
4,5,8,0.1785,"5"
4,5,32,0.147,"5"
4,6,0,1.71,"5"
4,6,1,0.417,"5"
4,6,4,1.485,"5"
4,6,8,0.1595,"5"
4,6,32,0.2055,"5"
4,7,0,1.7195,"5"
4,7,1,0.461,"5"
4,7,4,0.244,"5"
4,7,8,0.1775,"5"
4,7,32,0.1565,"5"
4,8,0,1.7505,"5"
4,8,1,0.342,"5"
4,8,4,0.205,"5"
4,8,8,0.2325,"5"
4,8,32,0.2055,"5"
4,9,0,1.7175,"5"
4,9,1,0.517,"5"
4,9,4,0.226,"5"
4,9,8,0.2125,"5"
4,9,32,0.1605,"5"
4,10,0,1.7165,"5"
4,10,1,0.365,"5"
4,10,4,0.111,"5"
4,10,8,0.201,"5"
4,10,32,0.109,"5"
4,11,0,1.7425,"5"
4,11,1,0.5,"5"
4,11,4,0.236,"5"
4,11,8,0.1655,"5"
4,11,32,0.1965,"5"
4,12,0,1.7245,"5"
4,12,1,0.519,"5"
4,12,4,0.291,"5"
4,12,8,0.208,"5"
4,12,32,0.1845,"5"
5,1,0,1.7065,"5"
5,1,1,1.58,"5"
5,1,4,1.573,"5"
5,1,8,1.558,"5"
5,1,32,1.558,"5"
5,2,0,1.687,"5"
5,2,1,1.561,"5"
5,2,4,1.554,"5"
5,2,8,1.5475,"5"
5,2,32,1.5655,"5"
5,3,0,1.603,"5"
5,3,1,1.593,"5"
5,3,4,1.546,"5"
5,3,8,1.5545,"5"
5,3,32,1.5525,"5"
5,4,0,1.701,"5"
5,4,1,1.611,"5"
5,4,4,1.576,"5"
5,4,8,1.572,"5"
5,4,32,1.582,"5"
5,5,0,1.6815,"5"
5,5,1,1.61,"5"
5,5,4,1.566,"5"
5,5,8,1.569,"5"
5,5,32,1.59,"5"
5,6,0,1.6805,"5"
5,6,1,1.602,"5"
5,6,4,1.534,"5"
5,6,8,1.54,"5"
5,6,32,1.5555,"5"
5,7,0,1.6855,"5"
5,7,1,1.598,"5"
5,7,4,1.553,"5"
5,7,8,1.54,"5"
5,7,32,1.566,"5"
5,8,0,1.7085,"5"
5,8,1,1.618,"5"
5,8,4,1.552,"5"
5,8,8,1.5475,"5"
5,8,32,1.56,"5"
5,9,0,1.6805,"5"
5,9,1,1.621,"5"
5,9,4,1.559,"5"
5,9,8,1.5555,"5"
5,9,32,1.5565,"5"
5,10,0,1.672,"5"
5,10,1,1.581,"5"
5,10,4,1.544,"5"
5,10,8,1.525,"5"
5,10,32,1.536,"5"
5,11,0,1.702,"5"
5,11,1,1.635,"5"
5,11,4,1.566,"5"
5,11,8,1.5725,"5"
5,11,32,1.564,"5"
5,12,0,1.708,"5"
5,12,1,1.59,"5"
5,12,4,1.542,"5"
5,12,8,1.5725,"5"
5,12,32,1.567,"5"
6,1,0,1.7165,"5"
6,1,1,1,"5"
6,1,4,0.332,"5"
6,1,8,0.422,"5"
6,1,32,0.4425,"5"
6,2,0,1.695,"5"
6,2,1,1.132,"5"
6,2,4,0.371,"5"
6,2,8,0.3905,"5"
6,2,32,0.436,"5"
6,3,0,1.703,"5"
6,3,1,1.074,"5"
6,3,4,0.375,"5"
6,3,8,0.486,"5"
6,3,32,0.488,"5"
6,4,0,1.7235,"5"
6,4,1,0.976,"5"
6,4,4,0.369,"5"
6,4,8,0.464,"5"
6,4,32,0.454,"5"
6,5,0,1.6925,"5"
6,5,1,1.013,"5"
6,5,4,0.416,"5"
6,5,8,0.46,"5"
6,5,32,0.4125,"5"
6,6,0,1.697,"5"
6,6,1,1.032,"5"
6,6,4,0.356,"5"
6,6,8,0.4275,"5"
6,6,32,0.4,"5"
6,7,0,1.7115,"5"
6,7,1,0.944,"5"
6,7,4,0.373,"5"
6,7,8,0.4055,"5"
6,7,32,0.4255,"5"
6,8,0,1.734,"5"
6,8,1,0.959,"5"
6,8,4,0.37,"5"
6,8,8,0.4145,"5"
6,8,32,0.4255,"5"
6,9,0,1.6815,"5"
6,9,1,0.929,"5"
6,9,4,0.386,"5"
6,9,8,0.4415,"5"
6,9,32,0.41,"5"
6,10,0,1.697,"5"
6,10,1,0.777,"5"
6,10,4,0.345,"5"
6,10,8,0.453,"5"
6,10,32,0.406,"5"
6,11,0,1.7145,"5"
6,11,1,1.01,"5"
6,11,4,0.4,"5"
6,11,8,0.376,"5"
6,11,32,0.3905,"5"
6,12,0,1.7025,"5"
6,12,1,0.905,"5"
6,12,4,0.344,"5"
6,12,8,0.426,"5"
6,12,32,0.4465,"5"
7,1,0,1.716,"5"
7,1,1,1.269,"5"
7,1,4,0.623,"5"
7,1,8,0.5915,"5"
7,1,32,0.555,"5"
7,2,0,1.7,"5"
7,2,1,1.258,"5"
7,2,4,0.623,"5"
7,2,8,0.6365,"5"
7,2,32,0.649,"5"
7,3,0,1.7085,"5"
7,3,1,1.146,"5"
7,3,4,0.475,"5"
7,3,8,0.6225,"5"
7,3,32,0.5695,"5"
7,4,0,1.7205,"5"
7,4,1,1.3,"5"
7,4,4,0.547,"5"
7,4,8,0.544,"5"
7,4,32,0.6155,"5"
7,5,0,1.697,"5"
7,5,1,1.362,"5"
7,5,4,0.649,"5"
7,5,8,0.5255,"5"
7,5,32,0.485,"5"
7,6,0,1.6985,"5"
7,6,1,1.122,"5"
7,6,4,0.443,"5"
7,6,8,0.55,"5"
7,6,32,0.3085,"5"
7,7,0,1.706,"5"
7,7,1,1.297,"5"
7,7,4,0.526,"5"
7,7,8,0.5505,"5"
7,7,32,0.5165,"5"
7,8,0,1.7385,"5"
7,8,1,1.187,"5"
7,8,4,0.503,"5"
7,8,8,0.58,"5"
7,8,32,0.5225,"5"
7,9,0,1.7005,"5"
7,9,1,1.117,"5"
7,9,4,0.495,"5"
7,9,8,0.617,"5"
7,9,32,0.384,"5"
7,10,0,1.6985,"5"
7,10,1,0.918,"5"
7,10,4,0.438,"5"
7,10,8,0.401,"5"
7,10,32,0.544,"5"
7,11,0,1.7155,"5"
7,11,1,1.008,"5"
7,11,4,0.551,"5"
7,11,8,0.406,"5"
7,11,32,0.359,"5"
7,12,0,1.7215,"5"
7,12,1,0.876,"5"
7,12,4,0.42,"5"
7,12,8,0.536,"5"
7,12,32,0.4705,"5"
8,1,0,1.731,"5"
8,1,1,0.577,"5"
8,1,4,0.533,"5"
8,1,8,0.4755,"5"
8,1,32,0.3905,"5"
8,2,0,1.7275,"5"
8,2,1,0.426,"5"
8,2,4,0.449,"5"
8,2,8,0.3765,"5"
8,2,32,0.138,"5"
8,3,0,1.732,"5"
8,3,1,0.457,"5"
8,3,4,0.381,"5"
8,3,8,0.3375,"5"
8,3,32,0.203,"5"
8,4,0,1.7405,"5"
8,4,1,0.469,"5"
8,4,4,0.447,"5"
8,4,8,0.2725,"5"
8,4,32,0.223,"5"
8,5,0,1.737,"5"
8,5,1,0.445,"5"
8,5,4,0.375,"5"
8,5,8,0.328,"5"
8,5,32,0.3215,"5"
8,6,0,1.7165,"5"
8,6,1,0.443,"5"
8,6,4,0.377,"5"
8,6,8,0.317,"5"
8,6,32,0.136,"5"
8,7,0,1.7175,"5"
8,7,1,0.649,"5"
8,7,4,0.439,"5"
8,7,8,0.389,"5"
8,7,32,0.2395,"5"
8,8,0,1.733,"5"
8,8,1,0.435,"5"
8,8,4,0.357,"5"
8,8,8,0.294,"5"
8,8,32,0.2605,"5"
8,9,0,1.7165,"5"
8,9,1,0.494,"5"
8,9,4,0.295,"5"
8,9,8,0.2375,"5"
8,9,32,0.164,"5"
8,10,0,1.709,"5"
8,10,1,0.539,"5"
8,10,4,0.439,"5"
8,10,8,0.3515,"5"
8,10,32,0.2895,"5"
8,11,0,1.7395,"5"
8,11,1,0.512,"5"
8,11,4,0.498,"5"
8,11,8,0.263,"5"
8,11,32,0.1795,"5"
8,12,0,1.719,"5"
8,12,1,0.687,"5"
8,12,4,0.511,"5"
8,12,8,0.42,"5"
8,12,32,0.2995,"5"
9,1,0,1.737,"5"
9,1,1,0.585,"5"
9,1,4,0.3,"5"
9,1,8,0.2655,"5"
9,1,32,0.271,"5"
9,2,0,1.7445,"5"
9,2,1,0.571,"5"
9,2,4,0.312,"5"
9,2,8,0.2875,"5"
9,2,32,0.2795,"5"
9,3,0,1.745,"5"
9,3,1,0.534,"5"
9,3,4,0.261,"5"
9,3,8,0.2675,"5"
9,3,32,0.294,"5"
9,4,0,1.745,"5"
9,4,1,0.677,"5"
9,4,4,0.247,"5"
9,4,8,0.249,"5"
9,4,32,0.26,"5"
9,5,0,1.737,"5"
9,5,1,0.851,"5"
9,5,4,0.247,"5"
9,5,8,0.2175,"5"
9,5,32,0.2305,"5"
9,6,0,1.724,"5"
9,6,1,0.623,"5"
9,6,4,0.233,"5"
9,6,8,0.2705,"5"
9,6,32,0.274,"5"
9,7,0,1.7185,"5"
9,7,1,0.719,"5"
9,7,4,0.228,"5"
9,7,8,0.2245,"5"
9,7,32,0.223,"5"
9,8,0,1.741,"5"
9,8,1,0.64,"5"
9,8,4,0.28,"5"
9,8,8,0.299,"5"
9,8,32,0.286,"5"
9,9,0,1.7365,"5"
9,9,1,0.631,"5"
9,9,4,0.251,"5"
9,9,8,0.257,"5"
9,9,32,0.269,"5"
9,10,0,1.721,"5"
9,10,1,0.576,"5"
9,10,4,0.259,"5"
9,10,8,0.251,"5"
9,10,32,0.2515,"5"
9,11,0,1.7515,"5"
9,11,1,0.599,"5"
9,11,4,0.253,"5"
9,11,8,0.2515,"5"
9,11,32,0.241,"5"
9,12,0,1.736,"5"
9,12,1,0.508,"5"
9,12,4,0.284,"5"
9,12,8,0.239,"5"
9,12,32,0.238,"5"
10,1,0,1.675,"5"
10,1,1,1.444,"5"
10,1,4,1.346,"5"
10,1,8,1.372,"5"
10,1,32,1.384,"5"
10,2,0,1.6655,"5"
10,2,1,1.436,"5"
10,2,4,1.394,"5"
10,2,8,1.4,"5"
10,2,32,1.434,"5"
10,3,0,1.673,"5"
10,3,1,1.457,"5"
10,3,4,1.378,"5"
10,3,8,1.4115,"5"
10,3,32,1.418,"5"
10,4,0,1.683,"5"
10,4,1,1.453,"5"
10,4,4,1.406,"5"
10,4,8,1.4345,"5"
10,4,32,1.4275,"5"
10,5,0,1.6625,"5"
10,5,1,1.468,"5"
10,5,4,1.374,"5"
10,5,8,1.41,"5"
10,5,32,1.4395,"5"
10,6,0,1.6635,"5"
10,6,1,1.463,"5"
10,6,4,1.388,"5"
10,6,8,1.405,"5"
10,6,32,1.4245,"5"
10,7,0,1.661,"5"
10,7,1,1.481,"5"
10,7,4,1.367,"5"
10,7,8,1.3915,"5"
10,7,32,1.425,"5"
10,8,0,1.6955,"5"
10,8,1,1.478,"5"
10,8,4,1.416,"5"
10,8,8,1.4185,"5"
10,8,32,1.4295,"5"
10,9,0,1.659,"5"
10,9,1,1.499,"5"
10,9,4,1.419,"5"
10,9,8,1.43,"5"
10,9,32,1.423,"5"
10,10,0,1.668,"5"
10,10,1,1.453,"5"
10,10,4,1.382,"5"
10,10,8,1.408,"5"
10,10,32,1.402,"5"
10,11,0,1.6865,"5"
10,11,1,1.472,"5"
10,11,4,1.414,"5"
10,11,8,1.445,"5"
10,11,32,1.439,"5"
10,12,0,1.663,"5"
10,12,1,1.45,"5"
10,12,4,1.381,"5"
10,12,8,1.407,"5"
10,12,32,1.4015,"5"
11,1,0,1.6985,"5"
11,1,1,0.377,"5"
11,1,4,0.403,"5"
11,1,8,0.4355,"5"
11,1,32,0.477,"5"
11,2,0,1.7015,"5"
11,2,1,0.363,"5"
11,2,4,0.393,"5"
11,2,8,0.4205,"5"
11,2,32,0.4055,"5"
11,3,0,1.703,"5"
11,3,1,0.486,"5"
11,3,4,0.452,"5"
11,3,8,0.4575,"5"
11,3,32,0.471,"5"
11,4,0,1.7085,"5"
11,4,1,0.467,"5"
11,4,4,0.434,"5"
11,4,8,0.426,"5"
11,4,32,0.4365,"5"
11,5,0,1.699,"5"
11,5,1,0.463,"5"
11,5,4,0.379,"5"
11,5,8,0.4335,"5"
11,5,32,0.442,"5"
11,6,0,1.6975,"5"
11,6,1,0.294,"5"
11,6,4,0.39,"5"
11,6,8,0.4065,"5"
11,6,32,0.4495,"5"
11,7,0,1.6925,"5"
11,7,1,0.458,"5"
11,7,4,0.397,"5"
11,7,8,0.4275,"5"
11,7,32,0.4455,"5"
11,8,0,1.71,"5"
11,8,1,0.468,"5"
11,8,4,0.366,"5"
11,8,8,0.4285,"5"
11,8,32,0.418,"5"
11,9,0,1.6795,"5"
11,9,1,0.299,"5"
11,9,4,0.328,"5"
11,9,8,0.373,"5"
11,9,32,0.3825,"5"
11,10,0,1.696,"5"
11,10,1,0.431,"5"
11,10,4,0.444,"5"
11,10,8,0.4195,"5"
11,10,32,0.4385,"5"
11,11,0,1.705,"5"
11,11,1,0.371,"5"
11,11,4,0.396,"5"
11,11,8,0.3995,"5"
11,11,32,0.41,"5"
11,12,0,1.693,"5"
11,12,1,0.42,"5"
11,12,4,0.378,"5"
11,12,8,0.4355,"5"
11,12,32,0.4095,"5"
12,1,0,1.6185,"5"
12,1,1,1.641,"5"
12,1,4,1.621,"5"
12,1,8,1.624,"5"
12,1,32,1.589,"5"
12,2,0,1.6265,"5"
12,2,1,1.671,"5"
12,2,4,1.654,"5"
12,2,8,1.631,"5"
12,2,32,1.6065,"5"
12,3,0,1.635,"5"
12,3,1,1.673,"5"
12,3,4,1.671,"5"
12,3,8,1.652,"5"
12,3,32,1.6185,"5"
12,4,0,1.6395,"5"
12,4,1,1.692,"5"
12,4,4,1.675,"5"
12,4,8,1.6625,"5"
12,4,32,1.611,"5"
12,5,0,1.6205,"5"
12,5,1,1.673,"5"
12,5,4,1.666,"5"
12,5,8,1.651,"5"
12,5,32,1.608,"5"
12,6,0,1.6165,"5"
12,6,1,1.65,"5"
12,6,4,1.656,"5"
12,6,8,1.649,"5"
12,6,32,1.6175,"5"
12,7,0,1.611,"5"
12,7,1,1.646,"5"
12,7,4,1.636,"5"
12,7,8,1.6365,"5"
12,7,32,1.616,"5"
12,8,0,1.6215,"5"
12,8,1,1.667,"5"
12,8,4,1.654,"5"
12,8,8,1.65,"5"
12,8,32,1.622,"5"
12,9,0,1.5995,"5"
12,9,1,1.633,"5"
12,9,4,1.64,"5"
12,9,8,1.6395,"5"
12,9,32,1.635,"5"
12,10,0,1.6105,"5"
12,10,1,1.642,"5"
12,10,4,1.633,"5"
12,10,8,1.627,"5"
12,10,32,1.6015,"5"
12,11,0,1.625,"5"
12,11,1,1.646,"5"
12,11,4,1.611,"5"
12,11,8,1.6425,"5"
12,11,32,1.613,"5"
12,12,0,1.613,"5"
12,12,1,1.623,"5"
12,12,4,1.646,"5"
12,12,8,1.598,"5"
12,12,32,1.601,"5"
13,1,0,1.682,"5"
13,1,1,0.946,"5"
13,1,4,0.415,"5"
13,1,8,0.226,"5"
13,1,32,0.2065,"5"
13,2,0,1.6895,"5"
13,2,1,0.821,"5"
13,2,4,0.746,"5"
13,2,8,0.4755,"5"
13,2,32,0.492,"5"
13,3,0,1.696,"5"
13,3,1,0.897,"5"
13,3,4,0.674,"5"
13,3,8,0.682,"5"
13,3,32,0.595,"5"
13,4,0,1.691,"5"
13,4,1,0.901,"5"
13,4,4,0.596,"5"
13,4,8,0.6155,"5"
13,4,32,0.6225,"5"
13,5,0,1.674,"5"
13,5,1,0.944,"5"
13,5,4,0.573,"5"
13,5,8,0.455,"5"
13,5,32,0.443,"5"
13,6,0,1.69,"5"
13,6,1,1.006,"5"
13,6,4,0.709,"5"
13,6,8,0.5645,"5"
13,6,32,0.485,"5"
13,7,0,1.698,"5"
13,7,1,0.927,"5"
13,7,4,0.664,"5"
13,7,8,0.595,"5"
13,7,32,0.5515,"5"
13,8,0,1.6875,"5"
13,8,1,0.878,"5"
13,8,4,0.685,"5"
13,8,8,0.7475,"5"
13,8,32,0.7265,"5"
13,9,0,1.6755,"5"
13,9,1,0.94,"5"
13,9,4,0.662,"5"
13,9,8,0.8065,"5"
13,9,32,0.873,"5"
13,10,0,1.6775,"5"
13,10,1,1.049,"5"
13,10,4,0.582,"5"
13,10,8,0.722,"5"
13,10,32,0.8445,"5"
13,11,0,1.6875,"5"
13,11,1,0.754,"5"
13,11,4,0.577,"5"
13,11,8,0.363,"5"
13,11,32,0.4315,"5"
13,12,0,1.676,"5"
13,12,1,0.921,"5"
13,12,4,0.863,"5"
13,12,8,0.966,"5"
13,12,32,0.8625,"5"
14,1,0,1.712,"5"
14,1,1,1.078,"5"
14,1,4,0.925,"5"
14,1,8,0.966,"5"
14,1,32,0.928,"5"
14,2,0,1.709,"5"
14,2,1,0.999,"5"
14,2,4,0.858,"5"
14,2,8,0.885,"5"
14,2,32,0.8905,"5"
14,3,0,1.717,"5"
14,3,1,0.993,"5"
14,3,4,0.855,"5"
14,3,8,0.901,"5"
14,3,32,0.8785,"5"
14,4,0,1.72,"5"
14,4,1,0.848,"5"
14,4,4,0.696,"5"
14,4,8,0.67,"5"
14,4,32,0.6435,"5"
14,5,0,1.698,"5"
14,5,1,0.91,"5"
14,5,4,0.684,"5"
14,5,8,0.747,"5"
14,5,32,0.686,"5"
14,6,0,1.7015,"5"
14,6,1,0.9,"5"
14,6,4,0.666,"5"
14,6,8,0.7065,"5"
14,6,32,0.639,"5"
14,7,0,1.713,"5"
14,7,1,0.986,"5"
14,7,4,0.787,"5"
14,7,8,0.834,"5"
14,7,32,0.8375,"5"
14,8,0,1.73,"5"
14,8,1,0.883,"5"
14,8,4,0.649,"5"
14,8,8,0.7285,"5"
14,8,32,0.64,"5"
14,9,0,1.6955,"5"
14,9,1,1.128,"5"
14,9,4,0.794,"5"
14,9,8,0.815,"5"
14,9,32,0.836,"5"
14,10,0,1.701,"5"
14,10,1,0.939,"5"
14,10,4,0.718,"5"
14,10,8,0.596,"5"
14,10,32,0.6105,"5"
14,11,0,1.7145,"5"
14,11,1,0.904,"5"
14,11,4,0.645,"5"
14,11,8,0.79,"5"
14,11,32,0.7025,"5"
14,12,0,1.6955,"5"
14,12,1,0.951,"5"
14,12,4,0.705,"5"
14,12,8,0.704,"5"
14,12,32,0.69,"5"
15,1,0,1.5755,"5"
15,1,1,0.896,"5"
15,1,4,0.414,"5"
15,1,8,0.4515,"5"
15,1,32,0.384,"5"
15,2,0,1.5675,"5"
15,2,1,1.263,"5"
15,2,4,0.501,"5"
15,2,8,0.283,"5"
15,2,32,0.2125,"5"
15,3,0,1.568,"5"
15,3,1,1.235,"5"
15,3,4,0.442,"5"
15,3,8,0.3905,"5"
15,3,32,0.278,"5"
15,4,0,1.582,"5"
15,4,1,0.845,"5"
15,4,4,0.12,"5"
15,4,8,0.177,"5"
15,4,32,0.1,"5"
15,5,0,1.5735,"5"
15,5,1,1.17,"5"
15,5,4,0.522,"5"
15,5,8,0.377,"5"
15,5,32,0.2695,"5"
15,6,0,1.565,"5"
15,6,1,1.164,"5"
15,6,4,0.581,"5"
15,6,8,0.38,"5"
15,6,32,0.333,"5"
15,7,0,1.5685,"5"
15,7,1,1.197,"5"
15,7,4,0.447,"5"
15,7,8,0.2935,"5"
15,7,32,0.268,"5"
15,8,0,1.5785,"5"
15,8,1,1.093,"5"
15,8,4,0.354,"5"
15,8,8,0.268,"5"
15,8,32,0.2015,"5"
15,9,0,1.565,"5"
15,9,1,1.21,"5"
15,9,4,0.295,"5"
15,9,8,0.2205,"5"
15,9,32,0.259,"5"
15,10,0,1.5545,"5"
15,10,1,1.002,"5"
15,10,4,0.644,"5"
15,10,8,0.5845,"5"
15,10,32,0.3665,"5"
15,11,0,1.5765,"5"
15,11,1,0.622,"5"
15,11,4,0.087,"5"
15,11,8,0.1685,"5"
15,11,32,0.274,"5"
15,12,0,1.5845,"5"
15,12,1,1.062,"5"
15,12,4,0.285,"5"
15,12,8,0.371,"5"
15,12,32,0.2525,"5"
16,1,0,1.6915,"5"
16,1,1,1.088,"5"
16,1,4,0.947,"5"
16,1,8,0.963,"5"
16,1,32,0.8735,"5"
16,2,0,1.678,"5"
16,2,1,1.287,"5"
16,2,4,0.845,"5"
16,2,8,0.8035,"5"
16,2,32,0.7735,"5"
16,3,0,1.695,"5"
16,3,1,1.192,"5"
16,3,4,0.8,"5"
16,3,8,0.8385,"5"
16,3,32,0.812,"5"
16,4,0,1.699,"5"
16,4,1,1.106,"5"
16,4,4,0.692,"5"
16,4,8,0.618,"5"
16,4,32,0.5645,"5"
16,5,0,1.6765,"5"
16,5,1,1.175,"5"
16,5,4,0.593,"5"
16,5,8,0.7085,"5"
16,5,32,0.635,"5"
16,6,0,1.685,"5"
16,6,1,1.282,"5"
16,6,4,0.721,"5"
16,6,8,0.707,"5"
16,6,32,0.725,"5"
16,7,0,1.673,"5"
16,7,1,1.092,"5"
16,7,4,0.555,"5"
16,7,8,0.6055,"5"
16,7,32,0.595,"5"
16,8,0,1.7105,"5"
16,8,1,1.289,"5"
16,8,4,0.733,"5"
16,8,8,0.703,"5"
16,8,32,0.6815,"5"
16,9,0,1.658,"5"
16,9,1,1.173,"5"
16,9,4,0.652,"5"
16,9,8,0.585,"5"
16,9,32,0.634,"5"
16,10,0,1.6785,"5"
16,10,1,1.233,"5"
16,10,4,0.697,"5"
16,10,8,0.6895,"5"
16,10,32,0.6855,"5"
16,11,0,1.6945,"5"
16,11,1,1.28,"5"
16,11,4,0.786,"5"
16,11,8,0.7235,"5"
16,11,32,0.764,"5"
16,12,0,1.6745,"5"
16,12,1,1.231,"5"
16,12,4,0.75,"5"
16,12,8,0.761,"5"
16,12,32,0.7835,"5"
17,1,0,1.6775,"5"
17,1,1,0.281,"5"
17,1,4,0.065,"5"
17,1,8,0.0675,"5"
17,1,32,0.121,"5"
17,2,0,1.681,"5"
17,2,1,0.363,"5"
17,2,4,0.085,"5"
17,2,8,0.068,"5"
17,2,32,0.0795,"5"
17,3,0,1.6785,"5"
17,3,1,0.348,"5"
17,3,4,0.312,"5"
17,3,8,0.256,"5"
17,3,32,0.221,"5"
17,4,0,1.694,"5"
17,4,1,0.307,"5"
17,4,4,0.284,"5"
17,4,8,0.3005,"5"
17,4,32,0.2035,"5"
17,5,0,1.6775,"5"
17,5,1,0.336,"5"
17,5,4,0.115,"5"
17,5,8,0.064,"5"
17,5,32,0.065,"5"
17,6,0,1.674,"5"
17,6,1,0.329,"5"
17,6,4,0.252,"5"
17,6,8,0.1935,"5"
17,6,32,0.1185,"5"
17,7,0,1.6715,"5"
17,7,1,0.337,"5"
17,7,4,0.232,"5"
17,7,8,0.25,"5"
17,7,32,0.2855,"5"
17,8,0,1.678,"5"
17,8,1,0.487,"5"
17,8,4,0.068,"5"
17,8,8,0.1545,"5"
17,8,32,0.0645,"5"
17,9,0,1.6625,"5"
17,9,1,0.484,"5"
17,9,4,0.206,"5"
17,9,8,0.1625,"5"
17,9,32,0.2845,"5"
17,10,0,1.672,"5"
17,10,1,0.378,"5"
17,10,4,0.345,"5"
17,10,8,0.3035,"5"
17,10,32,0.243,"5"
17,11,0,1.6905,"5"
17,11,1,0.401,"5"
17,11,4,0.239,"5"
17,11,8,0.182,"5"
17,11,32,0.232,"5"
17,12,0,1.6745,"5"
17,12,1,0.381,"5"
17,12,4,0.484,"5"
17,12,8,0.255,"5"
17,12,32,0.3005,"5"
18,1,0,1.6925,"5"
18,1,1,1.678,"5"
18,1,4,1.701,"5"
18,1,8,1.294,"5"
18,1,32,1.2355,"5"
18,2,0,1.6885,"5"
18,2,1,1.686,"5"
18,2,4,1.679,"5"
18,2,8,1.5795,"5"
18,2,32,1.004,"5"
18,3,0,1.6875,"5"
18,3,1,1.705,"5"
18,3,4,1.665,"5"
18,3,8,1.604,"5"
18,3,32,0.9155,"5"
18,4,0,1.706,"5"
18,4,1,1.735,"5"
18,4,4,1.69,"5"
18,4,8,1.525,"5"
18,4,32,0.98,"5"
18,5,0,1.681,"5"
18,5,1,1.72,"5"
18,5,4,1.704,"5"
18,5,8,1.5135,"5"
18,5,32,1.1335,"5"
18,6,0,1.6875,"5"
18,6,1,1.715,"5"
18,6,4,1.661,"5"
18,6,8,1.509,"5"
18,6,32,1.108,"5"
18,7,0,1.692,"5"
18,7,1,1.704,"5"
18,7,4,1.673,"5"
18,7,8,1.487,"5"
18,7,32,0.8975,"5"
18,8,0,1.7025,"5"
18,8,1,1.737,"5"
18,8,4,1.691,"5"
18,8,8,1.53,"5"
18,8,32,1.1515,"5"
18,9,0,1.6795,"5"
18,9,1,1.729,"5"
18,9,4,1.689,"5"
18,9,8,1.335,"5"
18,9,32,1.069,"5"
18,10,0,1.6815,"5"
18,10,1,1.694,"5"
18,10,4,1.668,"5"
18,10,8,1.4765,"5"
18,10,32,1.1405,"5"
18,11,0,1.6925,"5"
18,11,1,1.718,"5"
18,11,4,1.675,"5"
18,11,8,1.594,"5"
18,11,32,1.211,"5"
18,12,0,1.6735,"5"
18,12,1,1.667,"5"
18,12,4,1.666,"5"
18,12,8,1.365,"5"
18,12,32,1.156,"5"
19,1,0,1.734,"5"
19,1,1,1.329,"5"
19,1,4,0.355,"5"
19,1,8,0.265,"5"
19,1,32,0.2475,"5"
19,2,0,1.736,"5"
19,2,1,1.356,"5"
19,2,4,0.493,"5"
19,2,8,0.5295,"5"
19,2,32,0.4605,"5"
19,3,0,1.743,"5"
19,3,1,1.453,"5"
19,3,4,0.314,"5"
19,3,8,0.365,"5"
19,3,32,0.39,"5"
19,4,0,1.7475,"5"
19,4,1,1.479,"5"
19,4,4,0.555,"5"
19,4,8,0.439,"5"
19,4,32,0.426,"5"
19,5,0,1.74,"5"
19,5,1,1.434,"5"
19,5,4,0.427,"5"
19,5,8,0.352,"5"
19,5,32,0.374,"5"
19,6,0,1.724,"5"
19,6,1,1.386,"5"
19,6,4,0.402,"5"
19,6,8,0.383,"5"
19,6,32,0.35,"5"
19,7,0,1.7225,"5"
19,7,1,1.456,"5"
19,7,4,0.312,"5"
