"line","rep","enviro","dataM","exper"
3,10,32,0.752,"6"
3,10,128,0.7925,"6"
3,11,0,1.6,"6"
3,11,8,0.837,"6"
3,11,32,0.7815,"6"
3,11,128,0.6585,"6"
3,12,0,1.5505,"6"
3,12,8,0.8,"6"
3,12,32,0.769,"6"
3,12,128,0.7395,"6"
4,1,0,1.555,"6"
4,1,8,0.509,"6"
4,1,32,0.396,"6"
4,1,128,0.401,"6"
4,2,0,1.63,"6"
4,2,8,0.074,"6"
4,2,32,0.0625,"6"
4,2,128,0.1275,"6"
4,3,0,1.691,"6"
4,3,8,0.031,"6"
4,3,32,0.027,"6"
4,3,128,0.0255,"6"
4,4,0,1.675,"6"
4,4,8,0.1765,"6"
4,4,32,0.1,"6"
4,4,128,0.115,"6"
4,5,0,1.546,"6"
4,5,8,0.015,"6"
4,5,32,0.036,"6"
4,5,128,0.0475,"6"
4,6,0,1.6375,"6"
4,6,8,1.2125,"6"
4,6,32,1.158,"6"
4,6,128,1.195,"6"
4,7,0,1.714,"6"
4,7,8,0.017,"6"
4,7,32,0.013,"6"
4,7,128,0.012,"6"
4,8,0,1.668,"6"
4,8,8,0.033,"6"
4,8,32,0.0155,"6"
4,8,128,0.0205,"6"
4,9,0,1.6135,"6"
4,9,8,0.0215,"6"
4,9,32,0.0135,"6"
4,9,128,0.027,"6"
4,10,0,1.6655,"6"
4,10,8,0.0395,"6"
4,10,32,0.0375,"6"
4,10,128,0.0445,"6"
4,11,0,1.675,"6"
4,11,8,0.0155,"6"
4,11,32,0.024,"6"
4,11,128,0.0145,"6"
4,12,0,1.5875,"6"
4,12,8,0.1305,"6"
4,12,32,0.084,"6"
4,12,128,0.084,"6"
5,1,0,1.645,"6"
5,1,8,1.357,"6"
5,1,32,1.3375,"6"
5,1,128,1.2505,"6"
5,2,0,1.629,"6"
5,2,8,1.3865,"6"
5,2,32,1.3255,"6"
5,2,128,1.292,"6"
5,3,0,1.612,"6"
5,3,8,1.4305,"6"
5,3,32,1.387,"6"
5,3,128,1.401,"6"
5,4,0,1.646,"6"
5,4,8,1.3795,"6"
5,4,32,1.269,"6"
5,4,128,1.3025,"6"
5,5,0,1.626,"6"
5,5,8,1.4485,"6"
5,5,32,1.407,"6"
5,5,128,1.3985,"6"
5,6,0,1.63,"6"
5,6,8,1.3295,"6"
5,6,32,1.252,"6"
5,6,128,1.2165,"6"
5,7,0,1.65,"6"
5,7,8,1.364,"6"
5,7,32,1.311,"6"
5,7,128,1.237,"6"
5,8,0,1.654,"6"
5,8,8,1.4045,"6"
5,8,32,1.3505,"6"
5,8,128,1.3195,"6"
5,9,0,1.618,"6"
5,9,8,1.2345,"6"
5,9,32,1.189,"6"
5,9,128,1.165,"6"
5,10,0,1.639,"6"
5,10,8,1.332,"6"
5,10,32,1.232,"6"
5,10,128,1.197,"6"
5,11,0,1.6345,"6"
5,11,8,1.244,"6"
5,11,32,1.153,"6"
5,11,128,1.1,"6"
5,12,0,1.627,"6"
5,12,8,1.385,"6"
5,12,32,1.3015,"6"
5,12,128,1.238,"6"
6,1,0,1.6115,"6"
6,1,8,0.263,"6"
6,1,32,0.207,"6"
6,1,128,1.06,"6"
6,2,0,1.5975,"6"
6,2,8,0.1665,"6"
6,2,32,0.1075,"6"
6,2,128,0.424,"6"
6,3,0,1.5925,"6"
6,3,8,0.3625,"6"
6,3,32,0.2785,"6"
6,3,128,0.2685,"6"
6,4,0,1.69,"6"
6,4,8,0.1655,"6"
6,4,32,0.1415,"6"
6,4,128,0.1735,"6"
6,5,0,1.601,"6"
6,5,8,0.232,"6"
6,5,32,0.2,"6"
6,5,128,0.2625,"6"
6,6,0,1.6365,"6"
6,6,8,0.1025,"6"
6,6,32,0.071,"6"
6,6,128,0.0965,"6"
6,7,0,1.6785,"6"
6,7,8,0.075,"6"
6,7,32,0.073,"6"
6,7,128,0.1015,"6"
6,8,0,1.6,"6"
6,8,8,0.249,"6"
6,8,32,0.18,"6"
6,8,128,0.223,"6"
6,9,0,1.6935,"6"
6,9,8,0.0745,"6"
6,9,32,0.073,"6"
6,9,128,0.107,"6"
6,10,0,1.681,"6"
6,10,8,0.1655,"6"
6,10,32,0.161,"6"
6,10,128,0.1745,"6"
6,11,0,1.591,"6"
6,11,8,0.2925,"6"
6,11,32,0.1065,"6"
6,11,128,0.162,"6"
6,12,0,1.6565,"6"
6,12,8,0.0985,"6"
6,12,32,0.065,"6"
6,12,128,0.0755,"6"
7,1,0,1.538,"6"
7,1,8,0.235,"6"
7,1,32,0.2095,"6"
7,1,128,0.133,"6"
7,2,0,1.593,"6"
7,2,8,0.1535,"6"
7,2,32,0.079,"6"
7,2,128,0.101,"6"
7,3,0,1.644,"6"
7,3,8,0.227,"6"
7,3,32,0.19,"6"
7,3,128,0.186,"6"
7,4,0,1.5715,"6"
7,4,8,0.457,"6"
7,4,32,0.289,"6"
7,4,128,0.1935,"6"
7,5,0,1.5855,"6"
7,5,8,0.61,"6"
7,5,32,0.5125,"6"
7,5,128,0.4125,"6"
7,6,0,1.611,"6"
7,6,8,0.2745,"6"
7,6,32,0.1255,"6"
7,6,128,0.2075,"6"
7,7,0,1.5045,"6"
7,7,8,0.209,"6"
7,7,32,0.1205,"6"
7,7,128,0.121,"6"
7,8,0,1.653,"6"
7,8,8,0.119,"6"
7,8,32,0.0825,"6"
7,8,128,0.0645,"6"
7,9,0,1.605,"6"
7,9,8,0.077,"6"
7,9,32,0.024,"6"
7,9,128,0.016,"6"
7,10,0,1.6165,"6"
7,10,8,0.508,"6"
7,10,32,0.2975,"6"
7,10,128,0.1165,"6"
7,11,0,1.601,"6"
7,11,8,0.108,"6"
7,11,32,0.0575,"6"
7,11,128,0.0425,"6"
7,12,0,1.595,"6"
7,12,8,0.0655,"6"
7,12,32,0.0515,"6"
7,12,128,0.017,"6"
8,1,0,1.7085,"6"
8,1,8,0.0915,"6"
8,1,32,0.054,"6"
8,1,128,0.131,"6"
8,2,0,1.718,"6"
8,2,8,0.1675,"6"
8,2,32,0.1045,"6"
8,2,128,0.2065,"6"
8,3,0,1.7185,"6"
8,3,8,0.045,"6"
8,3,32,0.025,"6"
8,3,128,0.0535,"6"
8,4,0,1.7475,"6"
8,4,8,0.1195,"6"
8,4,32,0.109,"6"
8,4,128,0.1555,"6"
8,5,0,1.6285,"6"
8,5,8,0.123,"6"
8,5,32,0.1035,"6"
8,5,128,0.129,"6"
8,6,0,1.5795,"6"
8,6,8,0.6585,"6"
8,6,32,0.5895,"6"
8,6,128,0.6815,"6"
8,7,0,1.6105,"6"
8,7,8,0.013,"6"
8,7,32,0.00600000000000001,"6"
8,7,128,0.014,"6"
8,8,0,1.732,"6"
8,8,8,0.03,"6"
8,8,32,0.036,"6"
8,8,128,0.1465,"6"
8,9,0,1.689,"6"
8,9,8,0.047,"6"
8,9,32,0.031,"6"
8,9,128,0.1505,"6"
8,10,0,1.6355,"6"
8,10,8,0.064,"6"
8,10,32,0.0495,"6"
8,10,128,0.1085,"6"
8,11,0,1.691,"6"
8,11,8,0.014,"6"
8,11,32,0.0115,"6"
8,11,128,0.015,"6"
8,12,0,1.629,"6"
8,12,8,0.076,"6"
8,12,32,0.0495,"6"
8,12,128,0.075,"6"
9,1,0,1.702,"6"
9,1,8,0.1905,"6"
9,1,32,0.1835,"6"
9,1,128,0.2615,"6"
9,2,0,1.6855,"6"
9,2,8,0.2645,"6"
9,2,32,0.255,"6"
9,2,128,0.268,"6"
9,3,0,1.638,"6"
9,3,8,0.1675,"6"
9,3,32,0.1165,"6"
9,3,128,0.1445,"6"
9,4,0,1.6195,"6"
9,4,8,0.1875,"6"
9,4,32,0.149,"6"
9,4,128,0.1305,"6"
9,5,0,1.624,"6"
9,5,8,0.5205,"6"
9,5,32,0.401,"6"
9,5,128,0.484,"6"
9,6,0,1.6705,"6"
9,6,8,0.1165,"6"
9,6,32,0.087,"6"
9,6,128,0.113,"6"
9,7,0,1.663,"6"
9,7,8,0.092,"6"
9,7,32,0.0605,"6"
9,7,128,0.0975,"6"
9,8,0,1.6915,"6"
9,8,8,0.00700000000000001,"6"
9,8,32,0.0045,"6"
9,8,128,0.0145,"6"
9,9,0,1.6705,"6"
9,9,8,0.16,"6"
9,9,32,0.142,"6"
9,9,128,0.1595,"6"
9,10,0,1.546,"6"
9,10,8,0.194,"6"
9,10,32,0.17,"6"
9,10,128,0.155,"6"
9,11,0,1.088,"6"
9,11,8,0.0475,"6"
9,11,32,0.025,"6"
9,11,128,0.041,"6"
9,12,0,1.2045,"6"
9,12,8,0.0545,"6"
9,12,32,0.03,"6"
9,12,128,0.0495,"6"
10,1,0,1.629,"6"
10,1,8,1.069,"6"
10,1,32,1.0135,"6"
10,1,128,0.9135,"6"
10,2,0,1.6165,"6"
10,2,8,1.07,"6"
10,2,32,1.005,"6"
10,2,128,0.962,"6"
10,3,0,1.541,"6"
10,3,8,0.015,"6"
10,3,32,0.0285,"6"
10,3,128,0.015,"6"
10,4,0,1.6325,"6"
10,4,8,1.0295,"6"
10,4,32,0.99,"6"
10,4,128,0.8935,"6"
10,5,0,1.619,"6"
10,5,8,0.0805,"6"
10,5,32,0.027,"6"
10,5,128,0.064,"6"
10,6,0,1.6005,"6"
10,6,8,1.11,"6"
10,6,32,1.0335,"6"
10,6,128,0.919,"6"
10,7,0,1.6135,"6"
10,7,8,0.427,"6"
10,7,32,0.416,"6"
10,7,128,0.4265,"6"
10,8,0,1.627,"6"
10,8,8,0.5165,"6"
10,8,32,0.396,"6"
10,8,128,0.453,"6"
10,9,0,1.5985,"6"
10,9,8,0.4515,"6"
10,9,32,0.3225,"6"
10,9,128,0.362,"6"
10,10,0,1.6005,"6"
10,10,8,0.5685,"6"
10,10,32,0.5775,"6"
10,10,128,0.4925,"6"
10,11,0,1.613,"6"
10,11,8,0.3645,"6"
10,11,32,0.332,"6"
10,11,128,0.2945,"6"
10,12,0,1.5925,"6"
10,12,8,0.167,"6"
10,12,32,0.0335,"6"
10,12,128,0.0515,"6"
11,1,0,1.6945,"6"
11,1,8,0.982,"6"
11,1,32,1.0615,"6"
11,1,128,1.073,"6"
11,2,0,1.6435,"6"
11,2,8,0.376,"6"
11,2,32,0.28,"6"
11,2,128,0.288,"6"
11,3,0,1.6285,"6"
11,3,8,0.1365,"6"
11,3,32,0.0705,"6"
11,3,128,0.1075,"6"
11,4,0,1.673,"6"
11,4,8,0.786,"6"
11,4,32,0.738,"6"
11,4,128,0.532,"6"
11,5,0,1.674,"6"
11,5,8,0.97,"6"
11,5,32,0.8205,"6"
11,5,128,0.6485,"6"
11,6,0,1.647,"6"
11,6,8,1.2775,"6"
11,6,32,1.197,"6"
11,6,128,1.1895,"6"
11,7,0,1.6945,"6"
11,7,8,1.003,"6"
11,7,32,0.8965,"6"
11,7,128,0.829,"6"
11,8,0,1.684,"6"
11,8,8,0.7595,"6"
11,8,32,0.7935,"6"
11,8,128,0.5125,"6"
11,9,0,1.656,"6"
11,9,8,0.2605,"6"
11,9,32,0.2015,"6"
11,9,128,0.274,"6"
11,10,0,1.696,"6"
11,10,8,0.361,"6"
11,10,32,0.4245,"6"
11,10,128,0.3275,"6"
11,11,0,1.7055,"6"
11,11,8,0.47,"6"
11,11,32,0.4,"6"
11,11,128,0.4245,"6"
11,12,0,1.693,"6"
11,12,8,0.3455,"6"
11,12,32,0.3155,"6"
11,12,128,0.317,"6"
12,1,0,1.585,"6"
12,1,8,1.5885,"6"
12,1,32,1.593,"6"
12,1,128,0.491,"6"
12,2,0,1.5885,"6"
12,2,8,1.595,"6"
12,2,32,1.584,"6"
12,2,128,0.445,"6"
12,3,0,1.5905,"6"
12,3,8,1.6005,"6"
12,3,32,1.5705,"6"
12,3,128,0.4425,"6"
12,4,0,1.602,"6"
12,4,8,1.6185,"6"
12,4,32,1.5775,"6"
12,4,128,0.424,"6"
12,5,0,1.5885,"6"
12,5,8,1.587,"6"
12,5,32,1.567,"6"
12,5,128,0.404,"6"
12,6,0,1.589,"6"
12,6,8,1.595,"6"
12,6,32,1.562,"6"
12,6,128,0.4225,"6"
12,7,0,1.584,"6"
12,7,8,1.6035,"6"
12,7,32,1.5565,"6"
12,7,128,0.383,"6"
12,8,0,1.5535,"6"
12,8,8,1.534,"6"
12,8,32,1.539,"6"
12,8,128,0.2815,"6"
12,9,0,1.5825,"6"
12,9,8,1.5855,"6"
12,9,32,1.565,"6"
12,9,128,0.386,"6"
12,10,0,1.5795,"6"
12,10,8,1.6005,"6"
12,10,32,1.552,"6"
12,10,128,0.361,"6"
12,11,0,1.6025,"6"
12,11,8,1.6,"6"
12,11,32,1.5875,"6"
12,11,128,0.3935,"6"
12,12,0,1.521,"6"
12,12,8,1.5515,"6"
12,12,32,1.5,"6"
12,12,128,0.318,"6"
13,1,0,1.5265,"6"
13,1,8,0.0905,"6"
13,1,32,0.065,"6"
13,1,128,0.1335,"6"
13,2,0,1.3605,"6"
13,2,8,0.1535,"6"
13,2,32,0.13,"6"
13,2,128,0.219,"6"
13,3,0,1.564,"6"
13,3,8,0.052,"6"
13,3,32,0.0225,"6"
13,3,128,0.044,"6"
13,4,0,1.504,"6"
13,4,8,0.1185,"6"
13,4,32,0.058,"6"
13,4,128,0.0875,"6"
13,5,0,1.4055,"6"
13,5,8,0.0935,"6"
13,5,32,0.053,"6"
13,5,128,0.0945,"6"
13,6,0,1.4895,"6"
13,6,8,0.0575,"6"
13,6,32,0.0195,"6"
13,6,128,0.0795,"6"
13,7,0,1.493,"6"
13,7,8,0.004,"6"
13,7,32,0.00650000000000001,"6"
13,7,128,0.0145,"6"
13,8,0,1.6345,"6"
13,8,8,0.0225,"6"
13,8,32,0.002,"6"
13,8,128,0.011,"6"
13,9,0,1.6295,"6"
13,9,8,0.002,"6"
13,9,32,0.465,"6"
13,9,128,0.00650000000000001,"6"
13,10,0,1.4945,"6"
13,10,8,0.0205,"6"
13,10,32,0.0215,"6"
13,10,128,0.047,"6"
13,11,0,1.617,"6"
13,11,8,0.0025,"6"
13,11,32,0.0025,"6"
13,11,128,0.0045,"6"
13,12,0,1.4325,"6"
13,12,8,0.032,"6"
13,12,32,0.039,"6"
13,12,128,0.044,"6"
14,1,0,1.664,"6"
14,1,8,0.013,"6"
14,1,32,0.02,"6"
14,1,128,0.0145,"6"
14,2,0,1.461,"6"
14,2,8,0.1385,"6"
14,2,32,0.0665,"6"
14,2,128,0.078,"6"
14,3,0,1.6085,"6"
14,3,8,0.0905,"6"
14,3,32,0.0715,"6"
14,3,128,0.0605,"6"
14,4,0,1.645,"6"
14,4,8,0.2545,"6"
14,4,32,0.275,"6"
14,4,128,0.2245,"6"
14,5,0,1.6485,"6"
14,5,8,0.00800000000000001,"6"
14,5,32,0.00650000000000001,"6"
14,5,128,0.0195,"6"
14,6,0,1.567,"6"
14,6,8,0.197,"6"
14,6,32,0.207,"6"
14,6,128,0.1255,"6"
14,7,0,1.599,"6"
14,7,8,0.3955,"6"
14,7,32,0.265,"6"
14,7,128,0.292,"6"
14,8,0,1.488,"6"
14,8,8,0.0975,"6"
14,8,32,0.0715,"6"
14,8,128,0.098,"6"
14,9,0,1.4085,"6"
14,9,8,0.076,"6"
14,9,32,0.054,"6"
14,9,128,0.0265,"6"
14,10,0,1.635,"6"
14,10,8,0.0215,"6"
14,10,32,0.0175,"6"
14,10,128,0.0325,"6"
14,11,0,1.4135,"6"
14,11,8,0.018,"6"
14,11,32,0.00700000000000001,"6"
14,11,128,0.025,"6"
14,12,0,1.602,"6"
14,12,8,0.2355,"6"
14,12,32,0.164,"6"
14,12,128,0.1445,"6"
15,1,0,1.519,"6"
15,1,8,0.6485,"6"
15,1,32,0.784,"6"
15,1,128,1.216,"6"
15,2,0,1.41,"6"
15,2,8,0.0305,"6"
15,2,32,0.0175,"6"
15,2,128,0.0205,"6"
15,3,0,1.3745,"6"
15,3,8,0.023,"6"
15,3,32,0.056,"6"
15,3,128,0.023,"6"
15,4,0,1.4165,"6"
15,4,8,0.011,"6"
15,4,32,0.028,"6"
15,4,128,0.013,"6"
15,5,0,1.386,"6"
15,5,8,0.00900000000000001,"6"
15,5,32,0.00850000000000001,"6"
15,5,128,0.017,"6"
15,6,0,1.4835,"6"
15,6,8,0.037,"6"
15,6,32,0.02,"6"
15,6,128,0.0505,"6"
15,7,0,1.391,"6"
15,7,8,0.00600000000000001,"6"
15,7,32,0.003,"6"
15,7,128,0.005,"6"
15,8,0,1.473,"6"
15,8,8,0.0285,"6"
15,8,32,0.047,"6"
15,8,128,0.0405,"6"
15,9,0,1.364,"6"
15,9,8,0.02,"6"
15,9,32,0.00850000000000001,"6"
15,9,128,0.047,"6"
15,10,0,1.504,"6"
15,10,8,0.074,"6"
15,10,32,0.0885,"6"
15,10,128,0.148,"6"
15,11,0,1.4345,"6"
15,11,8,0.141,"6"
15,11,32,0.149,"6"
15,11,128,0.343,"6"
15,12,0,1.4175,"6"
15,12,8,0.00600000000000001,"6"
15,12,32,0.005,"6"
15,12,128,0.0205,"6"
16,1,0,1.637,"6"
16,1,8,0.0775,"6"
16,1,32,0.044,"6"
16,1,128,0.0565,"6"
16,2,0,1.603,"6"
16,2,8,0.2655,"6"
16,2,32,0.2535,"6"
16,2,128,0.265,"6"
16,3,0,1.617,"6"
16,3,8,0.0385,"6"
16,3,32,0.0195,"6"
16,3,128,0.032,"6"
16,4,0,1.6115,"6"
16,4,8,0.1555,"6"
16,4,32,0.1005,"6"
16,4,128,0.2035,"6"
16,5,0,1.5985,"6"
16,5,8,0.0655,"6"
16,5,32,0.0205,"6"
16,5,128,0.095,"6"
16,6,0,1.582,"6"
16,6,8,0.0995,"6"
16,6,32,0.048,"6"
16,6,128,0.12,"6"
16,7,0,1.636,"6"
16,7,8,0.0375,"6"
16,7,32,0.0275,"6"
16,7,128,0.0695,"6"
16,8,0,1.643,"6"
16,8,8,0.033,"6"
16,8,32,0.062,"6"
16,8,128,0.067,"6"
16,9,0,1.5755,"6"
16,9,8,0.2025,"6"
16,9,32,0.1175,"6"
16,9,128,0.1645,"6"
16,10,0,1.598,"6"
16,10,8,0.1155,"6"
16,10,32,0.093,"6"
16,10,128,0.131,"6"
16,11,0,1.606,"6"
16,11,8,0.056,"6"
16,11,32,0.0115,"6"
16,11,128,0.0155,"6"
16,12,0,1.6245,"6"
16,12,8,0.05,"6"
16,12,32,0.0045,"6"
16,12,128,0.0375,"6"
17,1,0,1.6485,"6"
17,1,8,0.1815,"6"
17,1,32,0.347,"6"
17,1,128,0.668,"6"
17,2,0,1.668,"6"
17,2,8,1.5885,"6"
17,2,32,1.575,"6"
17,2,128,1.57,"6"
17,3,0,1.599,"6"
17,3,8,0.0295,"6"
17,3,32,0.00800000000000001,"6"
17,3,128,0.018,"6"
17,4,0,1.4075,"6"
17,4,8,0.0105,"6"
17,4,32,0.00650000000000001,"6"
17,4,128,0.00750000000000001,"6"
17,5,0,1.6325,"6"
17,5,8,0.0465,"6"
17,5,32,0.027,"6"
17,5,128,0.058,"6"
17,6,0,1.132,"6"
17,6,8,0.00750000000000001,"6"
17,6,32,0.0055,"6"
17,6,128,0.015,"6"
17,7,0,1.535,"6"
17,7,8,0.003,"6"
17,7,32,0.003,"6"
17,7,128,0.005,"6"
17,8,0,0.885,"6"
17,8,8,0.0035,"6"
17,8,32,0.0035,"6"
17,8,128,0.00700000000000001,"6"
17,9,0,1.425,"6"
17,9,8,0.0105,"6"
17,9,32,0.0055,"6"
17,9,128,0.0195,"6"
17,10,0,1.5365,"6"
17,10,8,0.015,"6"
17,10,32,0.004,"6"
17,10,128,0.038,"6"
17,11,0,1.484,"6"
17,11,8,0.0035,"6"
17,11,32,0.0035,"6"
17,11,128,0.00800000000000001,"6"
17,12,0,1.4695,"6"
17,12,8,0.0025,"6"
17,12,32,0.001,"6"
17,12,128,0.0035,"6"
18,1,0,1.671,"6"
18,1,8,0.728,"6"
18,1,32,0.676,"6"
18,1,128,0.7865,"6"
18,2,0,1.6505,"6"
18,2,8,0.7495,"6"
18,2,32,0.6285,"6"
18,2,128,0.712,"6"
18,3,0,1.6485,"6"
18,3,8,1.2235,"6"
18,3,32,0.6825,"6"
18,3,128,0.6295,"6"
18,4,0,1.6365,"6"
18,4,8,1.293,"6"
18,4,32,0.722,"6"
18,4,128,0.6195,"6"
18,5,0,1.656,"6"
18,5,8,0.799,"6"
18,5,32,0.541,"6"
18,5,128,0.557,"6"
18,6,0,1.6495,"6"
18,6,8,0.637,"6"
18,6,32,0.457,"6"
18,6,128,0.481,"6"
18,7,0,1.6545,"6"
18,7,8,0.3175,"6"
18,7,32,0.308,"6"
18,7,128,0.3285,"6"
18,8,0,1.6535,"6"
18,8,8,0.874,"6"
18,8,32,0.8665,"6"
18,8,128,0.718,"6"
18,9,0,1.652,"6"
18,9,8,0.6495,"6"
18,9,32,0.5325,"6"
18,9,128,0.5315,"6"
18,10,0,1.647,"6"
18,10,8,0.482,"6"
18,10,32,0.4495,"6"
18,10,128,0.555,"6"
18,11,0,1.648,"6"
18,11,8,0.395,"6"
18,11,32,0.352,"6"
18,11,128,0.342,"6"
18,12,0,1.636,"6"
18,12,8,0.472,"6"
18,12,32,0.51,"6"
18,12,128,0.6065,"6"
19,1,0,1.571,"6"
19,1,8,0.018,"6"
19,1,32,0.00600000000000001,"6"
19,1,128,0.0255,"6"
19,2,0,1.6275,"6"
19,2,8,0.114,"6"
19,2,32,0.0875,"6"
19,2,128,0.0605,"6"
19,3,0,1.624,"6"
19,3,8,0.2175,"6"
19,3,32,0.1865,"6"
19,3,128,0.2105,"6"
19,4,0,1.588,"6"
19,4,8,0.024,"6"
19,4,32,0.0035,"6"
19,4,128,0.0425,"6"
19,5,0,1.513,"6"
19,5,8,0.0995,"6"
19,5,32,0.0545,"6"
19,5,128,0.163,"6"
19,6,0,1.59,"6"
19,6,8,0.0755,"6"
19,6,32,0.054,"6"
19,6,128,0.043,"6"
19,7,0,1.593,"6"
19,7,8,0.0055,"6"
19,7,32,0.00600000000000001,"6"
19,7,128,0.005,"6"
19,8,0,0.0035,"6"
19,8,8,0.0035,"6"
19,8,32,0.0025,"6"
19,8,128,0.005,"6"
19,9,0,0.6665,"6"
19,9,8,0.2225,"6"
19,9,32,0.297,"6"
19,9,128,0.123,"6"
19,10,0,1.5585,"6"
19,10,8,0.3605,"6"
19,10,32,0.019,"6"
19,10,128,0.154,"6"
19,11,0,1.5885,"6"
19,11,8,0.104,"6"
19,11,32,0.012,"6"
19,11,128,0.033,"6"
19,12,0,1.6255,"6"
19,12,8,0.1205,"6"
19,12,32,0.1405,"6"
19,12,128,0.1075,"6"
20,1,0,1.6295,"6"
20,1,8,0.155,"6"
20,1,32,0.087,"6"
20,1,128,0.107,"6"
20,2,0,1.6325,"6"
20,2,8,0.1085,"6"
20,2,32,0.116,"6"
20,2,128,0.19,"6"
20,3,0,1.6195,"6"
20,3,8,0.597,"6"
20,3,32,0.622,"6"
20,3,128,0.698,"6"
20,4,0,1.633,"6"
20,4,8,0.5305,"6"
20,4,32,0.4365,"6"
20,4,128,0.57,"6"
20,5,0,1.617,"6"
20,5,8,0.039,"6"
20,5,32,0.0545,"6"
20,5,128,0.0565,"6"
20,6,0,1.6255,"6"
20,6,8,0.429,"6"
20,6,32,0.3485,"6"
20,6,128,0.4545,"6"
20,7,0,1.6335,"6"
20,7,8,0.2095,"6"
20,7,32,0.226,"6"
20,7,128,0.204,"6"
20,8,0,1.639,"6"
20,8,8,0.523,"6"
20,8,32,0.5145,"6"
20,8,128,0.55,"6"
20,9,0,1.6075,"6"
20,9,8,0.1685,"6"
20,9,32,0.16,"6"
20,9,128,0.186,"6"
20,10,0,1.6305,"6"
20,10,8,0.1245,"6"
20,10,32,0.112,"6"
20,10,128,0.093,"6"
20,11,0,1.637,"6"
20,11,8,0.151,"6"
20,11,32,0.094,"6"
20,11,128,0.1205,"6"
20,12,0,1.613,"6"
20,12,8,0.1385,"6"
20,12,32,0.125,"6"
20,12,128,0.1155,"6"
1,1,0,1.658,"7"
1,1,32,0.133,"7"
1,1,128,0.2145,"7"
1,1,512,0.23,"7"
1,2,0,1.664,"7"
1,2,32,0.1025,"7"
1,2,128,0.1785,"7"
1,2,512,0.197,"7"
1,3,0,1.665,"7"
1,3,32,0.1405,"7"
1,3,128,0.2335,"7"
1,3,512,0.2455,"7"
1,4,0,1.6815,"7"
1,4,32,0.1665,"7"
1,4,128,0.2575,"7"
1,4,512,0.272,"7"
1,5,0,1.663,"7"
1,5,32,0.134,"7"
1,5,128,0.208,"7"
1,5,512,0.222,"7"
1,6,0,1.6445,"7"
1,6,32,0.144,"7"
1,6,128,0.2145,"7"
1,6,512,0.225,"7"
1,7,0,1.6455,"7"
1,7,32,0.1345,"7"
1,7,128,0.2265,"7"
1,7,512,0.2075,"7"
1,8,0,1.6635,"7"
1,8,32,0.1485,"7"
1,8,128,0.2265,"7"
1,8,512,0.232,"7"
1,9,0,1.6595,"7"
1,9,32,0.147,"7"
1,9,128,0.243,"7"
1,9,512,0.2395,"7"
1,10,0,1.6475,"7"
1,10,32,0.067,"7"
1,10,128,0.1815,"7"
1,10,512,0.2065,"7"
1,11,0,1.677,"7"
1,11,32,0.055,"7"
1,11,128,0.123,"7"
1,11,512,0.1405,"7"
1,12,0,1.6625,"7"
1,12,32,0.0865,"7"
1,12,128,0.143,"7"
1,12,512,0.175,"7"
2,1,0,1.635,"7"
2,1,32,0.045,"7"
2,1,128,0.072,"7"
2,1,512,0.14,"7"
2,2,0,1.5755,"7"
2,2,32,0.0315,"7"
2,2,128,0.0475,"7"
2,2,512,0.0725,"7"
2,3,0,1.6275,"7"
2,3,32,0.0145,"7"
2,3,128,0.0375,"7"
2,3,512,0.0245,"7"
2,4,0,1.6665,"7"
2,4,32,0.0165,"7"
2,4,128,0.0175,"7"
2,4,512,0.0185,"7"
2,5,0,1.6105,"7"
2,5,32,0.014,"7"
2,5,128,0.0325,"7"
2,5,512,0.0655,"7"
2,6,0,1.5995,"7"
2,6,32,0.019,"7"
2,6,128,0.025,"7"
2,6,512,0.0535,"7"
2,7,0,1.581,"7"
2,7,32,0.013,"7"
2,7,128,0.055,"7"
2,7,512,0.063,"7"
2,8,0,1.6115,"7"
2,8,32,0.058,"7"
2,8,128,0.124,"7"
2,8,512,0.18,"7"
2,9,0,1.5835,"7"
2,9,32,0.016,"7"
2,9,128,0.021,"7"
2,9,512,0.033,"7"
2,10,0,1.4015,"7"
2,10,32,0.0035,"7"
2,10,128,0.0135,"7"
2,10,512,0.0155,"7"
2,11,0,1.6325,"7"
2,11,32,0.0145,"7"
2,11,128,0.0205,"7"
2,11,512,0.0255,"7"
2,12,0,1.6365,"7"
2,12,32,0.047,"7"
2,12,128,0.0795,"7"
2,12,512,0.1615,"7"
3,1,0,1.6545,"7"
3,1,32,1.178,"7"
3,1,128,1.2795,"7"
3,1,512,1.199,"7"
3,2,0,1.6335,"7"
3,2,32,1.1395,"7"
3,2,128,1.1995,"7"
3,2,512,1.0825,"7"
3,3,0,1.6125,"7"
3,3,32,1.4065,"7"
3,3,128,1.3995,"7"
3,3,512,1.3315,"7"
3,4,0,1.547,"7"
3,4,32,0.5365,"7"
3,4,128,0.8375,"7"
3,4,512,0.589,"7"
3,5,0,1.599,"7"
3,5,32,1.0555,"7"
3,5,128,1.0545,"7"
3,5,512,0.6035,"7"
3,6,0,1.616,"7"
3,6,32,1.1235,"7"
3,6,128,1.1645,"7"
3,6,512,1.035,"7"
3,7,0,1.623,"7"
3,7,32,0.904,"7"
3,7,128,1.0555,"7"
3,7,512,0.8275,"7"
3,8,0,1.6475,"7"
3,8,32,1.26,"7"
3,8,128,1.272,"7"
3,8,512,1.198,"7"
3,9,0,1.594,"7"
3,9,32,1.102,"7"
3,9,128,1.276,"7"
3,9,512,1.153,"7"
