"line","rep","enviro","dataM","exper"
3,8,8,0.486,"6"
3,8,32,0.403,"6"
3,8,128,0.495,"6"
3,9,0,1.1905,"6"
3,9,8,0.354,"6"
3,9,32,0.3075,"6"
3,9,128,0.355,"6"
3,10,0,1.223,"6"
3,10,8,0.389,"6"
3,10,32,0.3245,"6"
3,10,128,0.4255,"6"
3,11,0,0.961,"6"
3,11,8,0.3585,"6"
3,11,32,0.3165,"6"
3,11,128,0.255,"6"
3,12,0,0.6025,"6"
3,12,8,0.165,"6"
3,12,32,0.137,"6"
3,12,128,0.134,"6"
4,1,0,0.7865,"6"
4,1,8,0.06,"6"
4,1,32,0.0475,"6"
4,1,128,0.044,"6"
4,2,0,0.8985,"6"
4,2,8,0.0415,"6"
4,2,32,0.0315,"6"
4,2,128,0.0355,"6"
4,3,0,1.3685,"6"
4,3,8,0.0275,"6"
4,3,32,0.0235,"6"
4,3,128,0.0225,"6"
4,4,0,1.476,"6"
4,4,8,0.0335,"6"
4,4,32,0.026,"6"
4,4,128,0.0305,"6"
4,5,0,0.363,"6"
4,5,8,0.011,"6"
4,5,32,0.013,"6"
4,5,128,0.0135,"6"
4,6,0,1.1335,"6"
4,6,8,0.176,"6"
4,6,32,0.149,"6"
4,6,128,0.1235,"6"
4,7,0,1.2885,"6"
4,7,8,0.0145,"6"
4,7,32,0.012,"6"
4,7,128,0.0125,"6"
4,8,0,1.027,"6"
4,8,8,0.0145,"6"
4,8,32,0.012,"6"
4,8,128,0.0115,"6"
4,9,0,0.736,"6"
4,9,8,0.0155,"6"
4,9,32,0.0125,"6"
4,9,128,0.017,"6"
4,10,0,0.912,"6"
4,10,8,0.013,"6"
4,10,32,0.0105,"6"
4,10,128,0.0135,"6"
4,11,0,0.5675,"6"
4,11,8,0.0115,"6"
4,11,32,0.0135,"6"
4,11,128,0.0135,"6"
4,12,0,0.6755,"6"
4,12,8,0.0665,"6"
4,12,32,0.0385,"6"
4,12,128,0.0395,"6"
5,1,0,1.2975,"6"
5,1,8,0.611,"6"
5,1,32,0.5985,"6"
5,1,128,0.5485,"6"
5,2,0,1.393,"6"
5,2,8,0.8655,"6"
5,2,32,0.6995,"6"
5,2,128,0.6255,"6"
5,3,0,1.4625,"6"
5,3,8,1.1175,"6"
5,3,32,0.9615,"6"
5,3,128,0.89,"6"
5,4,0,1.23,"6"
5,4,8,0.545,"6"
5,4,32,0.5025,"6"
5,4,128,0.5435,"6"
5,5,0,1.408,"6"
5,5,8,0.745,"6"
5,5,32,0.638,"6"
5,5,128,0.641,"6"
5,6,0,1.2865,"6"
5,6,8,0.658,"6"
5,6,32,0.5415,"6"
5,6,128,0.4995,"6"
5,7,0,1.3755,"6"
5,7,8,0.7905,"6"
5,7,32,0.6385,"6"
5,7,128,0.567,"6"
5,8,0,1.431,"6"
5,8,8,0.881,"6"
5,8,32,0.748,"6"
5,8,128,0.6885,"6"
5,9,0,1.268,"6"
5,9,8,0.537,"6"
5,9,32,0.5165,"6"
5,9,128,0.461,"6"
5,10,0,1.324,"6"
5,10,8,0.7455,"6"
5,10,32,0.594,"6"
5,10,128,0.564,"6"
5,11,0,1.2195,"6"
5,11,8,0.5315,"6"
5,11,32,0.4525,"6"
5,11,128,0.4215,"6"
5,12,0,1.469,"6"
5,12,8,0.899,"6"
5,12,32,0.783,"6"
5,12,128,0.664,"6"
6,1,0,1.0595,"6"
6,1,8,0.057,"6"
6,1,32,0.0485,"6"
6,1,128,0.076,"6"
6,2,0,0.874,"6"
6,2,8,0.0365,"6"
6,2,32,0.027,"6"
6,2,128,0.054,"6"
6,3,0,0.9025,"6"
6,3,8,0.093,"6"
6,3,32,0.0585,"6"
6,3,128,0.074,"6"
6,4,0,1.4485,"6"
6,4,8,0.0995,"6"
6,4,32,0.0735,"6"
6,4,128,0.089,"6"
6,5,0,1.0355,"6"
6,5,8,0.05,"6"
6,5,32,0.036,"6"
6,5,128,0.0625,"6"
6,6,0,1.0965,"6"
6,6,8,0.0315,"6"
6,6,32,0.022,"6"
6,6,128,0.0315,"6"
6,7,0,1.4595,"6"
6,7,8,0.0455,"6"
6,7,32,0.035,"6"
6,7,128,0.047,"6"
6,8,0,1.1085,"6"
6,8,8,0.072,"6"
6,8,32,0.0485,"6"
6,8,128,0.06,"6"
6,9,0,1.495,"6"
6,9,8,0.05,"6"
6,9,32,0.04,"6"
6,9,128,0.0595,"6"
6,10,0,1.4195,"6"
6,10,8,0.09,"6"
6,10,32,0.0765,"6"
6,10,128,0.0865,"6"
6,11,0,0.804,"6"
6,11,8,0.0645,"6"
6,11,32,0.0335,"6"
6,11,128,0.0555,"6"
6,12,0,1.04,"6"
6,12,8,0.0495,"6"
6,12,32,0.0285,"6"
6,12,128,0.033,"6"
7,1,0,0.935,"6"
7,1,8,0.0445,"6"
7,1,32,0.0365,"6"
7,1,128,0.0265,"6"
7,2,0,0.9655,"6"
7,2,8,0.027,"6"
7,2,32,0.0175,"6"
7,2,128,0.0245,"6"
7,3,0,1.4635,"6"
7,3,8,0.022,"6"
7,3,32,0.022,"6"
7,3,128,0.0255,"6"
7,4,0,0.9035,"6"
7,4,8,0.0285,"6"
7,4,32,0.0195,"6"
7,4,128,0.018,"6"
7,5,0,1.19,"6"
7,5,8,0.0525,"6"
7,5,32,0.042,"6"
7,5,128,0.0425,"6"
7,6,0,1.27,"6"
7,6,8,0.0145,"6"
7,6,32,0.00850000000000001,"6"
7,6,128,0.0135,"6"
7,7,0,0.6335,"6"
7,7,8,0.0225,"6"
7,7,32,0.0145,"6"
7,7,128,0.016,"6"
7,8,0,1.3355,"6"
7,8,8,0.0135,"6"
7,8,32,0.00700000000000001,"6"
7,8,128,0.011,"6"
7,9,0,0.904,"6"
7,9,8,0.011,"6"
7,9,32,0.00700000000000001,"6"
7,9,128,0.00900000000000001,"6"
7,10,0,1.37,"6"
7,10,8,0.0855,"6"
7,10,32,0.027,"6"
7,10,128,0.0145,"6"
7,11,0,0.981,"6"
7,11,8,0.00950000000000001,"6"
7,11,32,0.00700000000000001,"6"
7,11,128,0.0105,"6"
7,12,0,0.877,"6"
7,12,8,0.00850000000000001,"6"
7,12,32,0.00650000000000001,"6"
7,12,128,0.011,"6"
8,1,0,1.4825,"6"
8,1,8,0.039,"6"
8,1,32,0.0275,"6"
8,1,128,0.083,"6"
8,2,0,1.527,"6"
8,2,8,0.066,"6"
8,2,32,0.0375,"6"
8,2,128,0.102,"6"
8,3,0,1.3385,"6"
8,3,8,0.0235,"6"
8,3,32,0.0165,"6"
8,3,128,0.0325,"6"
8,4,0,1.546,"6"
8,4,8,0.039,"6"
8,4,32,0.03,"6"
8,4,128,0.0745,"6"
8,5,0,0.924,"6"
8,5,8,0.0385,"6"
8,5,32,0.0295,"6"
8,5,128,0.0395,"6"
8,6,0,0.6665,"6"
8,6,8,0.1125,"6"
8,6,32,0.098,"6"
8,6,128,0.14,"6"
8,7,0,0.5915,"6"
8,7,8,0.00900000000000001,"6"
8,7,32,0.004,"6"
8,7,128,0.00800000000000001,"6"
8,8,0,1.2565,"6"
8,8,8,0.0125,"6"
8,8,32,0.0105,"6"
8,8,128,0.0355,"6"
8,9,0,1.4035,"6"
8,9,8,0.0195,"6"
8,9,32,0.0155,"6"
8,9,128,0.0595,"6"
8,10,0,0.9195,"6"
8,10,8,0.0355,"6"
8,10,32,0.0275,"6"
8,10,128,0.0605,"6"
8,11,0,1.02,"6"
8,11,8,0.0115,"6"
8,11,32,0.01,"6"
8,11,128,0.013,"6"
8,12,0,1.0805,"6"
8,12,8,0.054,"6"
8,12,32,0.037,"6"
8,12,128,0.0515,"6"
9,1,0,1.4595,"6"
9,1,8,0.1225,"6"
9,1,32,0.1185,"6"
9,1,128,0.173,"6"
9,2,0,1.305,"6"
9,2,8,0.145,"6"
9,2,32,0.1335,"6"
9,2,128,0.15,"6"
9,3,0,1.1435,"6"
9,3,8,0.084,"6"
9,3,32,0.06,"6"
9,3,128,0.079,"6"
9,4,0,1.179,"6"
9,4,8,0.099,"6"
9,4,32,0.0805,"6"
9,4,128,0.0755,"6"
9,5,0,1.324,"6"
9,5,8,0.177,"6"
9,5,32,0.1265,"6"
9,5,128,0.2,"6"
9,6,0,1.2935,"6"
9,6,8,0.079,"6"
9,6,32,0.067,"6"
9,6,128,0.086,"6"
9,7,0,1.3695,"6"
9,7,8,0.0265,"6"
9,7,32,0.0205,"6"
9,7,128,0.0455,"6"
9,8,0,1.3525,"6"
9,8,8,0.0055,"6"
9,8,32,0.0035,"6"
9,8,128,0.00750000000000001,"6"
9,9,0,1.259,"6"
9,9,8,0.1115,"6"
9,9,32,0.1025,"6"
9,9,128,0.1165,"6"
9,10,0,1.075,"6"
9,10,8,0.11,"6"
9,10,32,0.0945,"6"
9,10,128,0.093,"6"
9,11,0,0.2465,"6"
9,11,8,0.0165,"6"
9,11,32,0.00900000000000001,"6"
9,11,128,0.021,"6"
9,12,0,0.263,"6"
9,12,8,0.0195,"6"
9,12,32,0.013,"6"
9,12,128,0.028,"6"
10,1,0,1.4065,"6"
10,1,8,0.0715,"6"
10,1,32,0.0785,"6"
10,1,128,0.077,"6"
10,2,0,1.405,"6"
10,2,8,0.0715,"6"
10,2,32,0.0615,"6"
10,2,128,0.0685,"6"
10,3,0,0.6605,"6"
10,3,8,0.00800000000000001,"6"
10,3,32,0.01,"6"
10,3,128,0.011,"6"
10,4,0,1.4145,"6"
10,4,8,0.0565,"6"
10,4,32,0.038,"6"
10,4,128,0.0495,"6"
10,5,0,1.357,"6"
10,5,8,0.0145,"6"
10,5,32,0.00950000000000001,"6"
10,5,128,0.0145,"6"
10,6,0,1.3825,"6"
10,6,8,0.094,"6"
10,6,32,0.086,"6"
10,6,128,0.12,"6"
10,7,0,1.324,"6"
10,7,8,0.014,"6"
10,7,32,0.0125,"6"
10,7,128,0.0385,"6"
10,8,0,1.136,"6"
10,8,8,0.0265,"6"
10,8,32,0.015,"6"
10,8,128,0.0375,"6"
10,9,0,1.2905,"6"
10,9,8,0.011,"6"
10,9,32,0.017,"6"
10,9,128,0.023,"6"
10,10,0,1.214,"6"
10,10,8,0.032,"6"
10,10,32,0.0345,"6"
10,10,128,0.038,"6"
10,11,0,1.146,"6"
10,11,8,0.0145,"6"
10,11,32,0.00700000000000001,"6"
10,11,128,0.0115,"6"
10,12,0,0.866,"6"
10,12,8,0.0115,"6"
10,12,32,0.0015,"6"
10,12,128,0.004,"6"
11,1,0,1.4175,"6"
11,1,8,0.149,"6"
11,1,32,0.1255,"6"
11,1,128,0.1375,"6"
11,2,0,1.0975,"6"
11,2,8,0.0585,"6"
11,2,32,0.04,"6"
11,2,128,0.0435,"6"
11,3,0,0.7445,"6"
11,3,8,0.0215,"6"
11,3,32,0.016,"6"
11,3,128,0.0165,"6"
11,4,0,1.4075,"6"
11,4,8,0.1875,"6"
11,4,32,0.143,"6"
11,4,128,0.105,"6"
11,5,0,1.351,"6"
11,5,8,0.1625,"6"
11,5,32,0.1285,"6"
11,5,128,0.097,"6"
11,6,0,1.0365,"6"
11,6,8,0.1445,"6"
11,6,32,0.0985,"6"
11,6,128,0.117,"6"
11,7,0,1.449,"6"
11,7,8,0.0885,"6"
11,7,32,0.052,"6"
11,7,128,0.138,"6"
11,8,0,1.3225,"6"
11,8,8,0.019,"6"
11,8,32,0.0195,"6"
11,8,128,0.0105,"6"
11,9,0,1.1325,"6"
11,9,8,0.0135,"6"
11,9,32,0.016,"6"
11,9,128,0.032,"6"
11,10,0,1.372,"6"
11,10,8,0.0485,"6"
11,10,32,0.0575,"6"
11,10,128,0.0605,"6"
11,11,0,1.414,"6"
11,11,8,0.064,"6"
11,11,32,0.053,"6"
11,11,128,0.0795,"6"
11,12,0,1.436,"6"
11,12,8,0.0485,"6"
11,12,32,0.0575,"6"
11,12,128,0.066,"6"
12,1,0,0.7495,"6"
12,1,8,0.948,"6"
12,1,32,0.98,"6"
12,1,128,0.2285,"6"
12,2,0,1.0345,"6"
12,2,8,1.2195,"6"
12,2,32,1.2385,"6"
12,2,128,0.2675,"6"
12,3,0,1.0035,"6"
12,3,8,1.2015,"6"
12,3,32,1.1685,"6"
12,3,128,0.2535,"6"
12,4,0,1.139,"6"
12,4,8,1.2385,"6"
12,4,32,1.2075,"6"
12,4,128,0.249,"6"
12,5,0,0.998,"6"
12,5,8,1.098,"6"
12,5,32,1.0825,"6"
12,5,128,0.2115,"6"
12,6,0,1.123,"6"
12,6,8,1.154,"6"
12,6,32,1.079,"6"
12,6,128,0.2125,"6"
12,7,0,0.98,"6"
12,7,8,0.96,"6"
12,7,32,0.939,"6"
12,7,128,0.197,"6"
12,8,0,1.026,"6"
12,8,8,1.0525,"6"
12,8,32,0.9845,"6"
12,8,128,0.15,"6"
12,9,0,1.0395,"6"
12,9,8,1.0445,"6"
12,9,32,0.963,"6"
12,9,128,0.208,"6"
12,10,0,1.133,"6"
12,10,8,1.079,"6"
12,10,32,0.9925,"6"
12,10,128,0.202,"6"
12,11,0,1.2045,"6"
12,11,8,1.286,"6"
12,11,32,1.2065,"6"
12,11,128,0.2145,"6"
12,12,0,1.054,"6"
12,12,8,1.0395,"6"
12,12,32,0.8215,"6"
12,12,128,0.1775,"6"
13,1,0,1.0675,"6"
13,1,8,0.013,"6"
13,1,32,0.0135,"6"
13,1,128,0.021,"6"
13,2,0,0.5175,"6"
13,2,8,0.00700000000000001,"6"
13,2,32,0.00750000000000001,"6"
13,2,128,0.0125,"6"
13,3,0,1.148,"6"
13,3,8,0.00750000000000001,"6"
13,3,32,0.00800000000000001,"6"
13,3,128,0.01,"6"
13,4,0,0.476,"6"
13,4,8,0.00600000000000001,"6"
13,4,32,0.00700000000000001,"6"
13,4,128,0.005,"6"
13,5,0,0.256,"6"
13,5,8,0.0035,"6"
13,5,32,0.0035,"6"
13,5,128,0.00950000000000001,"6"
13,6,0,1.1285,"6"
13,6,8,0.0055,"6"
13,6,32,0.00600000000000001,"6"
13,6,128,0.012,"6"
13,7,0,0.444,"6"
13,7,8,0.0035,"6"
13,7,32,0.005,"6"
13,7,128,0.0045,"6"
13,8,0,1.4035,"6"
13,8,8,0.0285,"6"
13,8,32,0.001,"6"
13,8,128,0.004,"6"
13,9,0,1.4095,"6"
13,9,8,0.001,"6"
13,9,32,0.049,"6"
13,9,128,0.005,"6"
13,10,0,0.494,"6"
13,10,8,0.001,"6"
13,10,32,0.002,"6"
13,10,128,0.005,"6"
13,11,0,0.9265,"6"
13,11,8,0.001,"6"
13,11,32,0.001,"6"
13,11,128,0.0035,"6"
13,12,0,0.705,"6"
13,12,8,0.0015,"6"
13,12,32,0.0035,"6"
13,12,128,0.0025,"6"
14,1,0,1.0725,"6"
14,1,8,0.01,"6"
14,1,32,0.015,"6"
14,1,128,0.011,"6"
14,2,0,0.4925,"6"
14,2,8,0.0795,"6"
14,2,32,0.035,"6"
14,2,128,0.0435,"6"
14,3,0,0.755,"6"
14,3,8,0.0195,"6"
14,3,32,0.017,"6"
14,3,128,0.019,"6"
14,4,0,1.131,"6"
14,4,8,0.0525,"6"
14,4,32,0.061,"6"
14,4,128,0.0585,"6"
14,5,0,1.14,"6"
14,5,8,0.0045,"6"
14,5,32,0.003,"6"
14,5,128,0.0105,"6"
14,6,0,0.735,"6"
14,6,8,0.0175,"6"
14,6,32,0.0225,"6"
14,6,128,0.0125,"6"
14,7,0,0.863,"6"
14,7,8,0.044,"6"
14,7,32,0.035,"6"
14,7,128,0.0335,"6"
14,8,0,0.2815,"6"
14,8,8,0.00950000000000001,"6"
14,8,32,0.00600000000000001,"6"
14,8,128,0.013,"6"
14,9,0,0.212,"6"
14,9,8,0.00750000000000001,"6"
14,9,32,0.00950000000000001,"6"
14,9,128,0.005,"6"
14,10,0,0.92,"6"
14,10,8,0.004,"6"
14,10,32,0.003,"6"
14,10,128,0.00600000000000001,"6"
14,11,0,0.159,"6"
14,11,8,0.0025,"6"
14,11,32,0.0015,"6"
14,11,128,0.005,"6"
14,12,0,0.727,"6"
14,12,8,0.0165,"6"
14,12,32,0.021,"6"
14,12,128,0.0115,"6"
15,1,0,1.466,"6"
15,1,8,0.029,"6"
15,1,32,0.0355,"6"
15,1,128,0.2755,"6"
15,2,0,1.3345,"6"
15,2,8,0.023,"6"
15,2,32,0.0135,"6"
15,2,128,0.0145,"6"
15,3,0,1.2915,"6"
15,3,8,0.0115,"6"
15,3,32,0.0115,"6"
15,3,128,0.011,"6"
15,4,0,1.305,"6"
15,4,8,0.00850000000000001,"6"
15,4,32,0.00950000000000001,"6"
15,4,128,0.00800000000000001,"6"
15,5,0,1.2775,"6"
15,5,8,0.00800000000000001,"6"
15,5,32,0.00650000000000001,"6"
15,5,128,0.00750000000000001,"6"
15,6,0,1.436,"6"
15,6,8,0.00700000000000001,"6"
15,6,32,0.005,"6"
15,6,128,0.0055,"6"
15,7,0,1.0805,"6"
15,7,8,0.005,"6"
15,7,32,0.002,"6"
15,7,128,0.004,"6"
15,8,0,0.48,"6"
15,8,8,0.0035,"6"
15,8,32,0.005,"6"
15,8,128,0.004,"6"
15,9,0,0.8775,"6"
15,9,8,0.0035,"6"
15,9,32,0.0035,"6"
15,9,128,0.00900000000000001,"6"
15,10,0,1.414,"6"
15,10,8,0.0055,"6"
15,10,32,0.005,"6"
15,10,128,0.01,"6"
15,11,0,1.4045,"6"
15,11,8,0.02,"6"
15,11,32,0.017,"6"
15,11,128,0.0285,"6"
15,12,0,1.3775,"6"
15,12,8,0.003,"6"
15,12,32,0.002,"6"
15,12,128,0.00600000000000001,"6"
16,1,0,1.2365,"6"
16,1,8,0.0175,"6"
16,1,32,0.00900000000000001,"6"
16,1,128,0.0145,"6"
16,2,0,1.3855,"6"
16,2,8,0.046,"6"
16,2,32,0.031,"6"
16,2,128,0.047,"6"
16,3,0,1.3115,"6"
16,3,8,0.021,"6"
16,3,32,0.013,"6"
16,3,128,0.0145,"6"
16,4,0,0.891,"6"
16,4,8,0.0195,"6"
16,4,32,0.0105,"6"
16,4,128,0.0385,"6"
16,5,0,0.913,"6"
16,5,8,0.0155,"6"
16,5,32,0.005,"6"
16,5,128,0.017,"6"
16,6,0,0.5275,"6"
16,6,8,0.00850000000000001,"6"
16,6,32,0.0035,"6"
16,6,128,0.0135,"6"
16,7,0,1.258,"6"
16,7,8,0.00850000000000001,"6"
16,7,32,0.00850000000000001,"6"
16,7,128,0.0165,"6"
16,8,0,1.149,"6"
16,8,8,0.005,"6"
16,8,32,0.00600000000000001,"6"
16,8,128,0.0125,"6"
16,9,0,0.5765,"6"
16,9,8,0.029,"6"
16,9,32,0.0115,"6"
16,9,128,0.032,"6"
16,10,0,1.051,"6"
16,10,8,0.013,"6"
16,10,32,0.0115,"6"
16,10,128,0.0265,"6"
16,11,0,0.4855,"6"
16,11,8,0.003,"6"
16,11,32,0.002,"6"
16,11,128,0.0035,"6"
16,12,0,0.933,"6"
16,12,8,0.002,"6"
16,12,32,0,"6"
16,12,128,0.00650000000000001,"6"
17,1,0,0.4355,"6"
17,1,8,0.0205,"6"
17,1,32,0.0285,"6"
17,1,128,0.0425,"6"
17,2,0,1.3885,"6"
17,2,8,0.207,"6"
17,2,32,0.215,"6"
17,2,128,0.2215,"6"
17,3,0,0.9355,"6"
17,3,8,0.013,"6"
17,3,32,0.0255,"6"
17,3,128,0.00900000000000001,"6"
17,4,0,0.074,"6"
17,4,8,0.014,"6"
17,4,32,0.0435,"6"
17,4,128,0.00700000000000001,"6"
17,5,0,1.2485,"6"
17,5,8,0.00650000000000001,"6"
17,5,32,0.0125,"6"
17,5,128,0.00850000000000001,"6"
17,6,0,0.1585,"6"
17,6,8,0.012,"6"
17,6,32,0.016,"6"
17,6,128,0.00700000000000001,"6"
17,7,0,0.132,"6"
17,7,8,0.0265,"6"
17,7,32,0.00650000000000001,"6"
17,7,128,0.0035,"6"
17,8,0,0.00800000000000001,"6"
17,8,8,0.003,"6"
17,8,32,0.028,"6"
17,8,128,0.004,"6"
17,9,0,0.137,"6"
17,9,8,0.003,"6"
17,9,32,0.00950000000000001,"6"
17,9,128,0.00800000000000001,"6"
17,10,0,0.1865,"6"
17,10,8,0.0035,"6"
17,10,32,0.002,"6"
17,10,128,0.00700000000000001,"6"
17,11,0,0.3715,"6"
17,11,8,0.002,"6"
17,11,32,0.002,"6"
17,11,128,0.004,"6"
17,12,0,0.465,"6"
17,12,8,0.002,"6"
17,12,32,5e-04,"6"
17,12,128,0.0035,"6"
18,1,0,1.2405,"6"
18,1,8,0.0495,"6"
18,1,32,0.0275,"6"
18,1,128,0.05,"6"
18,2,0,1.0185,"6"
18,2,8,0.037,"6"
18,2,32,0.0175,"6"
18,2,128,0.0405,"6"
18,3,0,1.2805,"6"
18,3,8,0.1135,"6"
18,3,32,0.034,"6"
18,3,128,0.042,"6"
18,4,0,1.34,"6"
18,4,8,0.159,"6"
18,4,32,0.0425,"6"
18,4,128,0.069,"6"
18,5,0,1.229,"6"
18,5,8,0.0525,"6"
18,5,32,0.042,"6"
18,5,128,0.0405,"6"
18,6,0,1.182,"6"
18,6,8,0.0255,"6"
18,6,32,0.016,"6"
18,6,128,0.017,"6"
18,7,0,1.173,"6"
18,7,8,0.0265,"6"
18,7,32,0.0225,"6"
18,7,128,0.0395,"6"
18,8,0,1.3365,"6"
18,8,8,0.122,"6"
18,8,32,0.0965,"6"
18,8,128,0.096,"6"
18,9,0,0.976,"6"
18,9,8,0.019,"6"
18,9,32,0.019,"6"
18,9,128,0.0245,"6"
18,10,0,0.9725,"6"
18,10,8,0.023,"6"
18,10,32,0.0185,"6"
18,10,128,0.015,"6"
18,11,0,0.685,"6"
18,11,8,0.0045,"6"
18,11,32,0.00600000000000001,"6"
18,11,128,0.0155,"6"
18,12,0,1.1935,"6"
18,12,8,0.0175,"6"
18,12,32,0.0135,"6"
18,12,128,0.0355,"6"
19,1,0,0.266,"6"
19,1,8,0.00600000000000001,"6"
19,1,32,0.004,"6"
19,1,128,0.00600000000000001,"6"
19,2,0,0.7235,"6"
19,2,8,0.0055,"6"
19,2,32,0.00750000000000001,"6"
19,2,128,0.0105,"6"
19,3,0,0.695,"6"
19,3,8,0.0255,"6"
19,3,32,0.02,"6"
19,3,128,0.044,"6"
19,4,0,0.2545,"6"
19,4,8,0.0035,"6"
19,4,32,0.0035,"6"
19,4,128,0.00900000000000001,"6"
19,5,0,0.205,"6"
19,5,8,0.0155,"6"
19,5,32,0.00700000000000001,"6"
19,5,128,0.019,"6"
19,6,0,0.313,"6"
19,6,8,0.011,"6"
19,6,32,0.00650000000000001,"6"
19,6,128,0.00850000000000001,"6"
19,7,0,0.26,"6"
19,7,8,0.005,"6"
19,7,32,0.00600000000000001,"6"
19,7,128,0.0045,"6"
19,8,0,0.0035,"6"
19,8,8,0.0035,"6"
19,8,32,0.0025,"6"
19,8,128,0.005,"6"
19,9,0,0.0125,"6"
19,9,8,0.004,"6"
19,9,32,0.011,"6"
19,9,128,0.00600000000000001,"6"
19,10,0,0.384,"6"
19,10,8,0.017,"6"
19,10,32,0.0015,"6"
19,10,128,0.00900000000000001,"6"
19,11,0,0.314,"6"
19,11,8,0.00950000000000001,"6"
19,11,32,0.001,"6"
19,11,128,0.004,"6"
19,12,0,0.6275,"6"
19,12,8,0.004,"6"
19,12,32,0.00900000000000001,"6"
19,12,128,0.0175,"6"
20,1,0,0.877,"6"
20,1,8,0.018,"6"
20,1,32,0.00850000000000001,"6"
20,1,128,0.00950000000000001,"6"
20,2,0,0.9815,"6"
20,2,8,0.0145,"6"
20,2,32,0.00950000000000001,"6"
20,2,128,0.02,"6"
20,3,0,1.051,"6"
20,3,8,0.052,"6"
20,3,32,0.0585,"6"
20,3,128,0.0745,"6"
20,4,0,1.2015,"6"
20,4,8,0.051,"6"
20,4,32,0.038,"6"
20,4,128,0.041,"6"
20,5,0,0.8295,"6"
20,5,8,0.00950000000000001,"6"
20,5,32,0.00700000000000001,"6"
20,5,128,0.00950000000000001,"6"
20,6,0,1.241,"6"
20,6,8,0.036,"6"
20,6,32,0.029,"6"
20,6,128,0.033,"6"
20,7,0,1.3585,"6"
20,7,8,0.0475,"6"
20,7,32,0.038,"6"
20,7,128,0.0535,"6"
20,8,0,1.15,"6"
20,8,8,0.0575,"6"
20,8,32,0.052,"6"
20,8,128,0.0625,"6"
20,9,0,1.1135,"6"
20,9,8,0.017,"6"
20,9,32,0.019,"6"
20,9,128,0.0215,"6"
20,10,0,1.1375,"6"
20,10,8,0.0225,"6"
20,10,32,0.0175,"6"
20,10,128,0.0195,"6"
20,11,0,0.8225,"6"
20,11,8,0.0045,"6"
20,11,32,0.00700000000000001,"6"
20,11,128,0.00700000000000001,"6"
20,12,0,1.3535,"6"
20,12,8,0.0135,"6"
20,12,32,0.0125,"6"
20,12,128,0.014,"6"
1,1,0,1.346,"7"
1,1,32,0.0225,"7"
1,1,128,0.015,"7"
1,1,512,0.0135,"7"
1,2,0,0.696,"7"
1,2,32,0.018,"7"
1,2,128,0.00950000000000001,"7"
1,2,512,0.0165,"7"
1,3,0,0.7845,"7"
1,3,32,0.0125,"7"
1,3,128,0.00800000000000001,"7"
1,3,512,0.00950000000000001,"7"
1,4,0,1.2695,"7"
1,4,32,0.019,"7"
1,4,128,0.00750000000000001,"7"
1,4,512,0.0115,"7"
1,5,0,0.961,"7"
1,5,32,0.0145,"7"
1,5,128,0.00700000000000001,"7"
1,5,512,0.013,"7"
1,6,0,1.193,"7"
1,6,32,0.019,"7"
1,6,128,0.00650000000000001,"7"
1,6,512,0.0115,"7"
1,7,0,1.1575,"7"
1,7,32,0.014,"7"
1,7,128,0.00700000000000001,"7"
1,7,512,0.01,"7"
1,8,0,1.2025,"7"
1,8,32,0.016,"7"
1,8,128,0.0055,"7"
1,8,512,0.011,"7"
1,9,0,0.4785,"7"
1,9,32,0.00600000000000001,"7"
1,9,128,0.005,"7"
1,9,512,0.00900000000000001,"7"
1,10,0,1.095,"7"
1,10,32,0.017,"7"
1,10,128,0.00600000000000001,"7"
1,10,512,0.00950000000000001,"7"
1,11,0,0.349,"7"
1,11,32,0.0135,"7"
1,11,128,0.0105,"7"
1,11,512,0.0105,"7"
1,12,0,1.338,"7"
1,12,32,0.0245,"7"
1,12,128,0.00950000000000001,"7"
1,12,512,0.0185,"7"
2,1,0,0.4085,"7"
2,1,32,0.015,"7"
2,1,128,0.0135,"7"
2,1,512,0.0145,"7"
2,2,0,0.366,"7"
2,2,32,0.021,"7"
2,2,128,0.0135,"7"
2,2,512,0.0175,"7"
2,3,0,0.7335,"7"
2,3,32,0.0115,"7"
2,3,128,0.00900000000000001,"7"
2,3,512,0.0145,"7"
2,4,0,1.187,"7"
2,4,32,0.0215,"7"
2,4,128,0.016,"7"
2,4,512,0.018,"7"
2,5,0,0.331,"7"
2,5,32,0.00800000000000001,"7"
2,5,128,0.00700000000000001,"7"
2,5,512,0.0105,"7"
2,6,0,0.2095,"7"
2,6,32,0.01,"7"
2,6,128,0.00800000000000001,"7"
2,6,512,0.013,"7"
2,7,0,0.228,"7"
2,7,32,0.01,"7"
2,7,128,0.00600000000000001,"7"
2,7,512,0.00850000000000001,"7"
2,8,0,0.506,"7"
2,8,32,0.012,"7"
2,8,128,0.00950000000000001,"7"
2,8,512,0.016,"7"
2,9,0,0.335,"7"
2,9,32,0.00600000000000001,"7"
2,9,128,0.00700000000000001,"7"
2,9,512,0.01,"7"
2,10,0,0.194,"7"
2,10,32,0.00650000000000001,"7"
2,10,128,0.00600000000000001,"7"
2,10,512,0.00900000000000001,"7"
2,11,0,0.482,"7"
2,11,32,0.00850000000000001,"7"
2,11,128,0.00950000000000001,"7"
2,11,512,0.012,"7"
2,12,0,0.776,"7"
2,12,32,0.017,"7"
2,12,128,0.017,"7"
2,12,512,0.0205,"7"
3,1,0,1.281,"7"
