"line","rep","enviro","dataM","exper"
1,9,0.5,1.763,"4b"
1,9,1,1.802,"4b"
1,9,4,1.695,"4b"
1,10,0,1.716,"4b"
1,10,0.5,1.729,"4b"
1,10,1,1.755,"4b"
1,10,4,1.641,"4b"
1,11,0,1.765,"4b"
1,11,0.5,1.765,"4b"
1,11,1,1.788,"4b"
1,11,4,1.653,"4b"
1,12,0,1.773,"4b"
1,12,0.5,1.772,"4b"
1,12,1,1.774,"4b"
1,12,4,1.592,"4b"
2,1,0,1.765,"4b"
2,1,0.5,1.704,"4b"
2,1,1,1.747,"4b"
2,1,4,0.462,"4b"
2,2,0,1.71,"4b"
2,2,0.5,1.704,"4b"
2,2,1,1.563,"4b"
2,2,4,0.257,"4b"
2,3,0,1.747,"4b"
2,3,0.5,1.71,"4b"
2,3,1,1.71,"4b"
2,3,4,0.288,"4b"
2,4,0,1.791,"4b"
2,4,0.5,1.75,"4b"
2,4,1,1.764,"4b"
2,4,4,0.194,"4b"
2,5,0,1.678,"4b"
2,5,0.5,1.688,"4b"
2,5,1,1.718,"4b"
2,5,4,0.256,"4b"
2,6,0,1.693,"4b"
2,6,0.5,1.689,"4b"
2,6,1,1.723,"4b"
2,6,4,0.235,"4b"
2,7,0,1.642,"4b"
2,7,0.5,1.643,"4b"
2,7,1,1.603,"4b"
2,7,4,0.208,"4b"
2,8,0,1.738,"4b"
2,8,0.5,1.697,"4b"
2,8,1,1.701,"4b"
2,8,4,0.38,"4b"
2,9,0,1.669,"4b"
2,9,0.5,1.712,"4b"
2,9,1,1.703,"4b"
2,9,4,0.318,"4b"
2,10,0,1.693,"4b"
2,10,0.5,1.709,"4b"
2,10,1,1.685,"4b"
2,10,4,0.112,"4b"
2,11,0,1.688,"4b"
2,11,0.5,1.678,"4b"
2,11,1,1.666,"4b"
2,11,4,0.162,"4b"
2,12,0,1.726,"4b"
2,12,0.5,1.721,"4b"
2,12,1,1.692,"4b"
2,12,4,0.174,"4b"
3,1,0,1.723,"4b"
3,1,0.5,1.299,"4b"
3,1,1,1.29,"4b"
3,1,4,1.187,"4b"
3,2,0,1.739,"4b"
3,2,0.5,1.251,"4b"
3,2,1,1.169,"4b"
3,2,4,1.13,"4b"
3,3,0,1.755,"4b"
3,3,0.5,1.542,"4b"
3,3,1,1.555,"4b"
3,3,4,1.511,"4b"
3,4,0,1.773,"4b"
3,4,0.5,1.301,"4b"
3,4,1,1.328,"4b"
3,4,4,1.246,"4b"
3,5,0,1.73,"4b"
3,5,0.5,1.313,"4b"
3,5,1,1.29,"4b"
3,5,4,1.191,"4b"
3,6,0,1.719,"4b"
3,6,0.5,1.253,"4b"
3,6,1,1.272,"4b"
3,6,4,1.078,"4b"
3,7,0,1.723,"4b"
3,7,0.5,1.304,"4b"
3,7,1,1.316,"4b"
3,7,4,1.083,"4b"
3,8,0,1.732,"4b"
3,8,0.5,1.399,"4b"
3,8,1,1.4,"4b"
3,8,4,1.316,"4b"
3,9,0,1.711,"4b"
3,9,0.5,1.358,"4b"
3,9,1,1.333,"4b"
3,9,4,1.268,"4b"
3,10,0,1.714,"4b"
3,10,0.5,1.35,"4b"
3,10,1,1.2,"4b"
3,10,4,1.006,"4b"
3,11,0,1.765,"4b"
3,11,0.5,1.241,"4b"
3,11,1,1.115,"4b"
3,11,4,1.196,"4b"
3,12,0,1.708,"4b"
3,12,0.5,1.372,"4b"
3,12,1,1.449,"4b"
3,12,4,1.391,"4b"
4,1,0,1.773,"4b"
4,1,0.5,1.799,"4b"
4,1,1,1.776,"4b"
4,1,4,0.878,"4b"
4,2,0,1.765,"4b"
4,2,0.5,1.791,"4b"
4,2,1,1.802,"4b"
4,2,4,0.591,"4b"
4,3,0,1.801,"4b"
4,3,0.5,1.795,"4b"
4,3,1,1.791,"4b"
4,3,4,0.534,"4b"
4,4,0,1.807,"4b"
4,4,0.5,1.761,"4b"
4,4,1,1.789,"4b"
4,4,4,1.759,"4b"
4,5,0,1.804,"4b"
4,5,0.5,1.775,"4b"
4,5,1,1.795,"4b"
4,5,4,0.274,"4b"
4,6,0,1.738,"4b"
4,6,0.5,1.767,"4b"
4,6,1,1.593,"4b"
4,6,4,1.335,"4b"
4,7,0,1.779,"4b"
4,7,0.5,1.798,"4b"
4,7,1,1.783,"4b"
4,7,4,0.31,"4b"
4,8,0,1.767,"4b"
4,8,0.5,1.778,"4b"
4,8,1,1.801,"4b"
4,8,4,0.401,"4b"
4,9,0,1.781,"4b"
4,9,0.5,1.784,"4b"
4,9,1,1.774,"4b"
4,9,4,0.262,"4b"
4,10,0,1.697,"4b"
4,10,0.5,1.735,"4b"
4,10,1,1.699,"4b"
4,10,4,0.281,"4b"
4,11,0,1.743,"4b"
4,11,0.5,1.74,"4b"
4,11,1,1.721,"4b"
4,11,4,0.279,"4b"
4,12,0,1.72,"4b"
4,12,0.5,1.698,"4b"
4,12,1,1.714,"4b"
4,12,4,0.835,"4b"
5,1,0,1.735,"4b"
5,1,0.5,1.702,"4b"
5,1,1,1.646,"4b"
5,1,4,1.545,"4b"
5,2,0,1.723,"4b"
5,2,0.5,1.705,"4b"
5,2,1,1.687,"4b"
5,2,4,1.57,"4b"
5,3,0,1.758,"4b"
5,3,0.5,1.678,"4b"
5,3,1,1.676,"4b"
5,3,4,1.579,"4b"
5,4,0,1.773,"4b"
5,4,0.5,1.683,"4b"
5,4,1,1.687,"4b"
5,4,4,1.641,"4b"
5,5,0,1.686,"4b"
5,5,0.5,1.572,"4b"
5,5,1,1.608,"4b"
5,5,4,1.613,"4b"
5,6,0,1.699,"4b"
5,6,0.5,1.677,"4b"
5,6,1,1.641,"4b"
5,6,4,1.57,"4b"
5,7,0,1.719,"4b"
5,7,0.5,1.682,"4b"
5,7,1,1.637,"4b"
5,7,4,1.595,"4b"
5,8,0,1.718,"4b"
5,8,0.5,1.689,"4b"
5,8,1,1.675,"4b"
5,8,4,1.587,"4b"
5,9,0,1.725,"4b"
5,9,0.5,1.685,"4b"
5,9,1,1.642,"4b"
5,9,4,1.574,"4b"
5,10,0,1.7,"4b"
5,10,0.5,1.702,"4b"
5,10,1,1.646,"4b"
5,10,4,1.553,"4b"
5,11,0,1.724,"4b"
5,11,0.5,1.718,"4b"
5,11,1,1.645,"4b"
5,11,4,1.579,"4b"
5,12,0,1.665,"4b"
5,12,0.5,1.659,"4b"
5,12,1,1.641,"4b"
5,12,4,1.576,"4b"
6,1,0,1.622,"4b"
6,1,0.5,1.607,"4b"
6,1,1,1.632,"4b"
6,1,4,1.021,"4b"
6,2,0,1.706,"4b"
6,2,0.5,1.72,"4b"
6,2,1,1.763,"4b"
6,2,4,0.9,"4b"
6,3,0,1.721,"4b"
6,3,0.5,1.741,"4b"
6,3,1,1.746,"4b"
6,3,4,0.868,"4b"
6,4,0,1.779,"4b"
6,4,0.5,1.764,"4b"
6,4,1,1.819,"4b"
6,4,4,0.798,"4b"
6,5,0,1.722,"4b"
6,5,0.5,1.702,"4b"
6,5,1,1.741,"4b"
6,5,4,0.8,"4b"
6,6,0,1.715,"4b"
6,6,0.5,1.735,"4b"
6,6,1,1.764,"4b"
6,6,4,0.475,"4b"
6,7,0,1.754,"4b"
6,7,0.5,1.771,"4b"
6,7,1,1.783,"4b"
6,7,4,0.59,"4b"
6,8,0,1.666,"4b"
6,8,0.5,1.687,"4b"
6,8,1,1.72,"4b"
6,8,4,0.667,"4b"
6,9,0,1.76,"4b"
6,9,0.5,1.768,"4b"
6,9,1,1.764,"4b"
6,9,4,0.609,"4b"
6,10,0,1.738,"4b"
6,10,0.5,1.745,"4b"
6,10,1,1.768,"4b"
6,10,4,0.401,"4b"
6,11,0,1.656,"4b"
6,11,0.5,1.674,"4b"
6,11,1,1.691,"4b"
6,11,4,0.347,"4b"
6,12,0,1.708,"4b"
6,12,0.5,1.725,"4b"
6,12,1,1.751,"4b"
6,12,4,0.335,"4b"
7,1,0,1.621,"4b"
7,1,0.5,1.646,"4b"
7,1,1,1.637,"4b"
7,1,4,0.678,"4b"
7,2,0,1.708,"4b"
7,2,0.5,1.705,"4b"
7,2,1,1.722,"4b"
7,2,4,0.946,"4b"
7,3,0,1.718,"4b"
7,3,0.5,1.719,"4b"
7,3,1,1.734,"4b"
7,3,4,1.428,"4b"
7,4,0,1.739,"4b"
7,4,0.5,1.694,"4b"
7,4,1,1.754,"4b"
7,4,4,1.25,"4b"
7,5,0,1.699,"4b"
7,5,0.5,1.689,"4b"
7,5,1,1.727,"4b"
7,5,4,1.158,"4b"
7,6,0,1.693,"4b"
7,6,0.5,1.699,"4b"
7,6,1,1.736,"4b"
7,6,4,1.008,"4b"
7,7,0,1.742,"4b"
7,7,0.5,1.74,"4b"
7,7,1,1.763,"4b"
7,7,4,1.2,"4b"
7,8,0,1.774,"4b"
7,8,0.5,1.732,"4b"
7,8,1,1.792,"4b"
7,8,4,0.854,"4b"
7,9,0,1.726,"4b"
7,9,0.5,1.718,"4b"
7,9,1,1.758,"4b"
7,9,4,1.054,"4b"
7,10,0,1.635,"4b"
7,10,0.5,1.645,"4b"
7,10,1,1.696,"4b"
7,10,4,0.74,"4b"
7,11,0,1.655,"4b"
7,11,0.5,1.669,"4b"
7,11,1,1.733,"4b"
7,11,4,0.894,"4b"
7,12,0,1.738,"4b"
7,12,0.5,1.664,"4b"
7,12,1,1.731,"4b"
7,12,4,0.41,"4b"
8,1,0,1.79,"4b"
8,1,0.5,1.743,"4b"
8,1,1,1.749,"4b"
8,1,4,1.142,"4b"
8,2,0,1.777,"4b"
8,2,0.5,1.757,"4b"
8,2,1,1.786,"4b"
8,2,4,1.466,"4b"
8,3,0,1.741,"4b"
8,3,0.5,1.718,"4b"
8,3,1,1.757,"4b"
8,3,4,1.025,"4b"
8,4,0,1.8,"4b"
8,4,0.5,1.743,"4b"
8,4,1,1.809,"4b"
8,4,4,1.418,"4b"
8,5,0,1.707,"4b"
8,5,0.5,1.688,"4b"
8,5,1,1.742,"4b"
8,5,4,1.675,"4b"
8,6,0,1.707,"4b"
8,6,0.5,1.702,"4b"
8,6,1,1.768,"4b"
8,6,4,1.126,"4b"
8,7,0,1.708,"4b"
8,7,0.5,1.687,"4b"
8,7,1,1.72,"4b"
8,7,4,1.255,"4b"
8,8,0,1.778,"4b"
8,8,0.5,1.728,"4b"
8,8,1,1.791,"4b"
8,8,4,1.318,"4b"
8,9,0,1.768,"4b"
8,9,0.5,1.725,"4b"
8,9,1,1.759,"4b"
8,9,4,1.387,"4b"
8,10,0,1.665,"4b"
8,10,0.5,1.584,"4b"
8,10,1,1.626,"4b"
8,10,4,0.52,"4b"
8,11,0,1.681,"4b"
8,11,0.5,1.645,"4b"
8,11,1,1.729,"4b"
8,11,4,0.603,"4b"
8,12,0,1.713,"4b"
8,12,0.5,1.684,"4b"
8,12,1,1.717,"4b"
8,12,4,0.28,"4b"
9,1,0,1.748,"4b"
9,1,1,1.2405,"4b"
9,1,4,0.437,"4b"
9,2,0,1.723,"4b"
9,2,1,0.975,"4b"
9,2,4,0.3,"4b"
9,3,0,1.734,"4b"
9,3,1,1.018,"4b"
9,3,4,0.235,"4b"
9,4,0,1.767,"4b"
9,4,1,1.6065,"4b"
9,4,4,0.302,"4b"
9,5,0,1.702,"4b"
9,5,1,1.418,"4b"
9,5,4,0.645,"4b"
9,6,0,1.764,"4b"
9,6,1,1.009,"4b"
9,6,4,0.357,"4b"
9,7,0,1.67,"4b"
9,7,1,1.5085,"4b"
9,7,4,0.502,"4b"
9,8,0,1.755,"4b"
9,8,1,1.7585,"4b"
9,8,4,0.252,"4b"
9,9,0,1.764,"4b"
9,9,1,0.985,"4b"
9,9,4,0.345,"4b"
9,10,0,1.584,"4b"
9,10,1,1.622,"4b"
9,10,4,0.599,"4b"
9,11,0,1.722,"4b"
9,11,1,0.818,"4b"
9,11,4,0.257,"4b"
9,12,0,1.564,"4b"
9,12,1,1.3915,"4b"
9,12,4,1.209,"4b"
10,1,0,1.711,"4b"
10,1,1,1.4575,"4b"
10,1,4,1.342,"4b"
10,2,0,1.677,"4b"
10,2,1,1.5015,"4b"
10,2,4,1.338,"4b"
10,3,0,1.702,"4b"
10,3,1,1.655,"4b"
10,3,4,0.821,"4b"
10,4,0,1.716,"4b"
10,4,1,1.549,"4b"
10,4,4,1.279,"4b"
10,5,0,1.705,"4b"
10,5,1,1.716,"4b"
10,5,4,0.59,"4b"
10,6,0,1.689,"4b"
10,6,1,1.3135,"4b"
10,6,4,1.155,"4b"
10,7,0,1.705,"4b"
10,7,1,1.4905,"4b"
10,7,4,1.099,"4b"
10,8,0,1.661,"4b"
10,8,1,1.667,"4b"
10,8,4,1.01,"4b"
10,9,0,1.687,"4b"
10,9,1,1.328,"4b"
10,9,4,0.592,"4b"
10,10,0,1.643,"4b"
10,10,1,1.649,"4b"
10,10,4,1.234,"4b"
10,11,0,1.696,"4b"
10,11,1,1.352,"4b"
10,11,4,0.797,"4b"
10,12,0,1.652,"4b"
10,12,1,1.699,"4b"
10,12,4,0.851,"4b"
11,1,0,1.721,"4b"
11,1,1,1.443,"4b"
11,1,4,1.301,"4b"
11,2,0,1.72,"4b"
11,2,1,1.7275,"4b"
11,2,4,0.844,"4b"
11,3,0,1.739,"4b"
11,3,1,1.755,"4b"
11,3,4,0.614,"4b"
11,4,0,1.7,"4b"
11,4,1,1.665,"4b"
11,4,4,1.639,"4b"
11,5,0,1.69,"4b"
11,5,1,1.337,"4b"
11,5,4,1.187,"4b"
11,6,0,1.693,"4b"
11,6,1,1.4865,"4b"
11,6,4,1.375,"4b"
11,7,0,1.731,"4b"
11,7,1,1.3975,"4b"
11,7,4,1.15,"4b"
11,8,0,1.721,"4b"
11,8,1,1.5805,"4b"
11,8,4,1.558,"4b"
11,9,0,1.728,"4b"
11,9,1,1.501,"4b"
11,9,4,1.31,"4b"
11,10,0,1.711,"4b"
11,10,1,0.8385,"4b"
11,10,4,0.578,"4b"
11,11,0,1.743,"4b"
11,11,1,1.242,"4b"
11,11,4,1.326,"4b"
11,12,0,1.725,"4b"
11,12,1,0.7775,"4b"
11,12,4,0.643,"4b"
12,1,0,1.653,"4b"
12,1,1,1.634,"4b"
12,1,4,1.638,"4b"
12,2,0,1.666,"4b"
12,2,1,1.6495,"4b"
12,2,4,1.645,"4b"
12,3,0,1.64,"4b"
12,3,1,1.626,"4b"
12,3,4,1.631,"4b"
12,4,0,1.665,"4b"
12,4,1,1.6765,"4b"
12,4,4,1.63,"4b"
12,5,0,1.607,"4b"
12,5,1,1.6625,"4b"
12,5,4,1.627,"4b"
12,6,0,1.631,"4b"
12,6,1,1.65,"4b"
12,6,4,1.61,"4b"
12,7,0,1.638,"4b"
12,7,1,1.6855,"4b"
12,7,4,1.638,"4b"
12,8,0,1.594,"4b"
12,8,1,1.651,"4b"
12,8,4,1.664,"4b"
12,9,0,1.604,"4b"
12,9,1,1.657,"4b"
12,9,4,1.628,"4b"
12,10,0,1.618,"4b"
12,10,1,1.6545,"4b"
12,10,4,1.643,"4b"
12,11,0,1.633,"4b"
12,11,1,1.6615,"4b"
12,11,4,1.624,"4b"
12,12,0,1.612,"4b"
12,12,1,1.5875,"4b"
12,12,4,1.614,"4b"
13,1,0,1.658,"4b"
13,1,1,1.6185,"4b"
13,1,4,0.329,"4b"
13,2,0,1.621,"4b"
13,2,1,1.5895,"4b"
13,2,4,1.1,"4b"
13,3,0,1.663,"4b"
13,3,1,1.592,"4b"
13,3,4,0.529,"4b"
13,4,0,1.624,"4b"
13,4,1,1.5315,"4b"
13,4,4,0.685,"4b"
13,5,0,1.625,"4b"
13,5,1,1.2305,"4b"
13,5,4,0.208,"4b"
13,6,0,1.626,"4b"
13,6,1,1.5875,"4b"
13,6,4,0.409,"4b"
13,7,0,1.631,"4b"
13,7,1,1.605,"4b"
13,7,4,0.279,"4b"
13,8,0,1.697,"4b"
13,8,1,1.6925,"4b"
13,8,4,0.116,"4b"
13,9,0,1.65,"4b"
13,9,1,1.6725,"4b"
13,9,4,0.067,"4b"
13,10,0,1.613,"4b"
13,10,1,1.5075,"4b"
13,10,4,0.169,"4b"
13,11,0,1.716,"4b"
13,11,1,1.6915,"4b"
13,11,4,0.082,"4b"
13,12,0,1.627,"4b"
13,12,1,1.57,"4b"
13,12,4,1.033,"4b"
14,1,0,1.723,"4b"
14,1,1,1.6705,"4b"
14,1,4,0.52,"4b"
14,2,0,1.654,"4b"
14,2,1,1.633,"4b"
14,2,4,0.171,"4b"
14,3,0,1.707,"4b"
14,3,1,1.668,"4b"
14,3,4,0.298,"4b"
14,4,0,1.738,"4b"
14,4,1,1.164,"4b"
14,4,4,0.499,"4b"
14,5,0,1.716,"4b"
14,5,1,1.741,"4b"
14,5,4,0.176,"4b"
14,6,0,1.689,"4b"
14,6,1,1.2385,"4b"
14,6,4,0.57,"4b"
14,7,0,1.697,"4b"
14,7,1,0.9205,"4b"
14,7,4,0.597,"4b"
14,8,0,1.691,"4b"
14,8,1,1.663,"4b"
14,8,4,0.403,"4b"
14,9,0,1.7,"4b"
14,9,1,1.013,"4b"
14,9,4,0.381,"4b"
14,10,0,1.727,"4b"
14,10,1,1.7255,"4b"
14,10,4,0.163,"4b"
14,11,0,1.702,"4b"
14,11,1,1.6405,"4b"
14,11,4,0.154,"4b"
14,12,0,1.685,"4b"
14,12,1,0.7685,"4b"
14,12,4,0.533,"4b"
15,1,0,1.573,"4b"
15,1,1,1.5255,"4b"
15,1,4,1.187,"4b"
15,2,0,1.58,"4b"
15,2,1,1.5615,"4b"
15,2,4,0.094,"4b"
15,3,0,1.559,"4b"
15,3,1,1.5555,"4b"
15,3,4,0.15,"4b"
15,4,0,1.525,"4b"
15,4,1,1.534,"4b"
15,4,4,0.201,"4b"
15,5,0,1.516,"4b"
15,5,1,1.5635,"4b"
15,5,4,0.098,"4b"
15,6,0,1.572,"4b"
15,6,1,1.516,"4b"
15,6,4,0.7,"4b"
15,7,0,1.506,"4b"
15,7,1,1.533,"4b"
15,7,4,0.149,"4b"
15,8,0,1.59,"4b"
15,8,1,1.5585,"4b"
15,8,4,0.817,"4b"
15,9,0,1.495,"4b"
15,9,1,1.5075,"4b"
15,9,4,0.384,"4b"
15,10,0,1.574,"4b"
15,10,1,1.5735,"4b"
15,10,4,0.589,"4b"
15,11,0,1.555,"4b"
15,11,1,1.576,"4b"
15,11,4,1.256,"4b"
15,12,0,1.52,"4b"
15,12,1,1.489,"4b"
15,12,4,0.802,"4b"
16,1,0,1.683,"4b"
16,1,1,1.5735,"4b"
16,1,4,0.2,"4b"
16,2,0,1.685,"4b"
16,2,1,1.6735,"4b"
16,2,4,0.698,"4b"
16,3,0,1.709,"4b"
16,3,1,1.7235,"4b"
16,3,4,0.174,"4b"
16,4,0,1.685,"4b"
16,4,1,1.704,"4b"
16,4,4,0.841,"4b"
16,5,0,1.698,"4b"
16,5,1,1.703,"4b"
16,5,4,0.318,"4b"
16,6,0,1.667,"4b"
16,6,1,1.6815,"4b"
16,6,4,0.846,"4b"
16,7,0,1.713,"4b"
16,7,1,1.7275,"4b"
16,7,4,0.381,"4b"
16,8,0,1.694,"4b"
16,8,1,1.742,"4b"
16,8,4,0.579,"4b"
16,9,0,1.661,"4b"
16,9,1,1.691,"4b"
16,9,4,0.607,"4b"
16,10,0,1.666,"4b"
16,10,1,1.697,"4b"
16,10,4,0.351,"4b"
16,11,0,1.707,"4b"
16,11,1,1.705,"4b"
16,11,4,0.393,"4b"
16,12,0,1.659,"4b"
16,12,1,1.7035,"4b"
16,12,4,0.427,"4b"
17,1,0,1.665,"4b"
17,1,1,1.6185,"4b"
17,1,4,1.411,"4b"
17,2,0,1.708,"4b"
17,2,1,1.5995,"4b"
17,2,4,1.59,"4b"
17,3,0,1.675,"4b"
17,3,1,1.556,"4b"
17,3,4,0.272,"4b"
17,4,0,1.55,"4b"
17,4,1,1.5235,"4b"
17,4,4,0.605,"4b"
17,5,0,1.668,"4b"
17,5,1,1.6025,"4b"
17,5,4,0.285,"4b"
17,6,0,1.599,"4b"
17,6,1,1.5475,"4b"
17,6,4,0.153,"4b"
17,7,0,1.603,"4b"
17,7,1,1.561,"4b"
17,7,4,0.212,"4b"
17,8,0,1.668,"4b"
17,8,1,1.648,"4b"
17,8,4,0.221,"4b"
17,9,0,1.659,"4b"
17,9,1,1.6995,"4b"
17,9,4,0.314,"4b"
17,10,0,1.671,"4b"
17,10,1,1.3895,"4b"
17,10,4,0.435,"4b"
17,11,0,1.595,"4b"
17,11,1,1.492,"4b"
17,11,4,0.223,"4b"
17,12,0,1.597,"4b"
17,12,1,1.4435,"4b"
17,12,4,0.159,"4b"
18,1,0,1.713,"4b"
18,1,1,1.6905,"4b"
18,1,4,1.691,"4b"
18,2,0,1.705,"4b"
18,2,1,1.697,"4b"
18,2,4,1.673,"4b"
18,3,0,1.709,"4b"
18,3,1,1.6995,"4b"
18,3,4,1.658,"4b"
18,4,0,1.687,"4b"
18,4,1,1.717,"4b"
18,4,4,1.638,"4b"
18,5,0,1.674,"4b"
18,5,1,1.728,"4b"
18,5,4,1.664,"4b"
18,6,0,1.702,"4b"
18,6,1,1.728,"4b"
18,6,4,1.685,"4b"
18,7,0,1.71,"4b"
18,7,1,1.7265,"4b"
18,7,4,1.659,"4b"
18,8,0,1.706,"4b"
18,8,1,1.7355,"4b"
18,8,4,1.676,"4b"
18,9,0,1.693,"4b"
18,9,1,1.738,"4b"
18,9,4,1.691,"4b"
18,10,0,1.692,"4b"
18,10,1,1.72,"4b"
18,10,4,1.681,"4b"
18,11,0,1.702,"4b"
18,11,1,1.734,"4b"
18,11,4,1.686,"4b"
18,12,0,1.698,"4b"
18,12,1,1.683,"4b"
18,12,4,1.682,"4b"
19,1,0,1.672,"4b"
19,1,1,1.6375,"4b"
19,1,4,1.363,"4b"
19,2,0,1.715,"4b"
19,2,1,1.702,"4b"
19,2,4,1.283,"4b"
19,3,0,1.714,"4b"
19,3,1,1.691,"4b"
19,3,4,1.29,"4b"
19,4,0,1.745,"4b"
19,4,1,1.7585,"4b"
19,4,4,0.7,"4b"
19,5,0,1.633,"4b"
19,5,1,1.696,"4b"
19,5,4,0.972,"4b"
19,6,0,1.652,"4b"
19,6,1,1.671,"4b"
19,6,4,1.17,"4b"
19,7,0,1.733,"4b"
19,7,1,1.749,"4b"
19,7,4,0.419,"4b"
19,8,0,1.902,"4b"
19,8,1,1.904,"4b"
19,8,4,1.873,"4b"
19,9,0,1.654,"4b"
19,9,1,1.662,"4b"
19,9,4,1.469,"4b"
19,10,0,1.683,"4b"
19,10,1,1.69,"4b"
19,10,4,0.965,"4b"
19,11,0,1.735,"4b"
19,11,1,1.7465,"4b"
19,11,4,1.177,"4b"
19,12,0,1.714,"4b"
19,12,1,1.652,"4b"
19,12,4,1.272,"4b"
20,1,0,1.704,"4b"
20,1,1,1.679,"4b"
20,1,4,0.912,"4b"
20,2,0,1.692,"4b"
20,2,1,1.6845,"4b"
20,2,4,0.907,"4b"
20,3,0,1.687,"4b"
20,3,1,1.6855,"4b"
20,3,4,1.118,"4b"
20,4,0,1.708,"4b"
20,4,1,1.713,"4b"
20,4,4,1.146,"4b"
20,5,0,1.682,"4b"
20,5,1,1.718,"4b"
20,5,4,0.527,"4b"
20,6,0,1.698,"4b"
20,6,1,1.684,"4b"
20,6,4,0.818,"4b"
20,7,0,1.703,"4b"
20,7,1,1.7215,"4b"
20,7,4,0.429,"4b"
20,8,0,1.725,"4b"
20,8,1,1.7365,"4b"
20,8,4,1.119,"4b"
20,9,0,1.679,"4b"
20,9,1,1.7265,"4b"
20,9,4,0.682,"4b"
20,10,0,1.705,"4b"
20,10,1,1.727,"4b"
20,10,4,0.943,"4b"
20,11,0,1.703,"4b"
20,11,1,1.726,"4b"
20,11,4,0.503,"4b"
20,12,0,1.695,"4b"
20,12,1,1.663,"4b"
20,12,4,0.791,"4b"
1,1,0,1.687,"6"
1,1,8,0.4145,"6"
1,1,32,0.3415,"6"
1,1,128,0.331,"6"
1,2,0,1.68,"6"
1,2,8,0.255,"6"
1,2,32,0.1695,"6"
1,2,128,0.181,"6"
1,3,0,1.6905,"6"
1,3,8,0.396,"6"
1,3,32,0.2055,"6"
1,3,128,0.189,"6"
1,4,0,1.6915,"6"
1,4,8,0.46,"6"
1,4,32,0.373,"6"
1,4,128,0.437,"6"
1,5,0,1.679,"6"
1,5,8,0.3315,"6"
1,5,32,0.179,"6"
1,5,128,0.288,"6"
1,6,0,1.6645,"6"
1,6,8,0.312,"6"
1,6,32,0.217,"6"
1,6,128,0.2835,"6"
1,7,0,1.683,"6"
1,7,8,0.394,"6"
1,7,32,0.2585,"6"
1,7,128,0.3765,"6"
1,8,0,1.702,"6"
1,8,8,0.342,"6"
1,8,32,0.2415,"6"
1,8,128,0.3405,"6"
1,9,0,1.679,"6"
1,9,8,0.205,"6"
1,9,32,0.074,"6"
1,9,128,0.178,"6"
1,10,0,1.6685,"6"
1,10,8,0.4835,"6"
1,10,32,0.2245,"6"
1,10,128,0.4165,"6"
1,11,0,1.6905,"6"
1,11,8,0.2365,"6"
1,11,32,0.0395,"6"
1,11,128,0.1365,"6"
1,12,0,1.6585,"6"
1,12,8,0.4195,"6"
1,12,32,0.364,"6"
1,12,128,0.442,"6"
2,1,0,1.6585,"6"
2,1,8,0.029,"6"
2,1,32,0.0165,"6"
2,1,128,0.0485,"6"
2,2,0,1.6625,"6"
2,2,8,0.0835,"6"
2,2,32,0.032,"6"
2,2,128,0.0445,"6"
2,3,0,1.6725,"6"
2,3,8,0.018,"6"
2,3,32,0.017,"6"
2,3,128,0.017,"6"
2,4,0,1.6935,"6"
2,4,8,0.0325,"6"
2,4,32,0.026,"6"
2,4,128,0.0245,"6"
2,5,0,1.649,"6"
2,5,8,0.0105,"6"
2,5,32,0.00900000000000001,"6"
2,5,128,0.02,"6"
2,6,0,1.644,"6"
2,6,8,0.012,"6"
2,6,32,0.00850000000000001,"6"
2,6,128,0.011,"6"
2,7,0,1.656,"6"
2,7,8,0.053,"6"
2,7,32,0.00650000000000001,"6"
2,7,128,0.08,"6"
2,8,0,1.6465,"6"
2,8,8,0.0615,"6"
2,8,32,0.0365,"6"
2,8,128,0.1245,"6"
2,9,0,1.625,"6"
2,9,8,0.00800000000000001,"6"
2,9,32,0.00850000000000001,"6"
2,9,128,0.0105,"6"
2,10,0,1.615,"6"
2,10,8,0.00700000000000001,"6"
2,10,32,0.00650000000000001,"6"
2,10,128,0.00900000000000001,"6"
2,11,0,1.6665,"6"
2,11,8,0.00900000000000001,"6"
2,11,32,0.011,"6"
2,11,128,0.0125,"6"
2,12,0,1.643,"6"
2,12,8,0.0895,"6"
2,12,32,0.0825,"6"
2,12,128,0.0975,"6"
3,1,0,1.646,"6"
3,1,8,1.1985,"6"
3,1,32,1.2255,"6"
3,1,128,1.1815,"6"
3,2,0,1.6345,"6"
3,2,8,1.213,"6"
3,2,32,1.1895,"6"
3,2,128,1.138,"6"
3,3,0,1.633,"6"
3,3,8,1.394,"6"
3,3,32,1.396,"6"
3,3,128,1.3835,"6"
3,4,0,1.6405,"6"
3,4,8,1.2005,"6"
3,4,32,1.158,"6"
3,4,128,1.1495,"6"
3,5,0,1.6225,"6"
3,5,8,1.2205,"6"
3,5,32,1.231,"6"
3,5,128,1.1295,"6"
3,6,0,1.6275,"6"
3,6,8,0.9995,"6"
3,6,32,0.9485,"6"
3,6,128,0.904,"6"
3,7,0,1.6235,"6"
3,7,8,0.8435,"6"
3,7,32,0.801,"6"
3,7,128,0.751,"6"
3,8,0,1.6365,"6"
3,8,8,1.349,"6"
3,8,32,1.263,"6"
3,8,128,1.285,"6"
3,9,0,1.5985,"6"
3,9,8,1.1035,"6"
3,9,32,1.0735,"6"
3,9,128,1.0475,"6"
3,10,0,1.6285,"6"
3,10,8,1.096,"6"
